Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.920000e-01,0.00196094,0.0115469,0.00275,-1.31359
-9.918000e-01,0.00233594,0.00971094,0.00290625,-1.36219
-9.916000e-01,-0.000664063,-0.00346875,0.00291406,0.507969
-9.914000e-01,-0.00173438,-0.0114609,0.00211719,1.72172
-9.912000e-01,-0.000984375,-0.00177344,0.00214844,0.579844
-9.910000e-01,0.00107813,0.0152187,0.00285156,-1.31391
-9.908000e-01,0.00141406,0.0113906,0.00316406,-1.36141
-9.906000e-01,-0.00124219,-0.00452344,0.0030625,0.506094
-9.904000e-01,-0.002125,-0.0144063,0.002125,1.72234
-9.902000e-01,-0.000429688,-0.00550781,0.0020625,0.578594
-9.900000e-01,0.00194531,0.0116797,0.00254688,-1.31656
-9.898000e-01,0.00240625,0.0101563,0.0031875,-1.36203
-9.896000e-01,-0.000828125,-0.00326562,0.00283594,0.504375
-9.894000e-01,-0.00223438,-0.0117188,0.002,1.71781
-9.892000e-01,-0.001,-0.0014375,0.00191406,0.576719
-9.890000e-01,0.00120312,0.0155859,0.00269531,-1.31547
-9.888000e-01,0.0014375,0.0118125,0.00291406,-1.36359
-9.886000e-01,-0.00127344,-0.0041875,0.00289844,0.50625
-9.884000e-01,-0.00203125,-0.0140703,0.00211719,1.71969
-9.882000e-01,-0.000578125,-0.004875,0.00195312,0.578281
-9.880000e-01,0.00185156,0.0118906,0.00277344,-1.31609
-9.878000e-01,0.00275,0.0105781,0.0033125,-1.36187
-9.876000e-01,-0.000695312,-0.002625,0.00297656,0.506406
-9.874000e-01,-0.00227344,-0.0113594,0.00197656,1.71953
-9.872000e-01,-0.000914063,-0.00142187,0.0020625,0.578438
-9.870000e-01,0.00100781,0.015375,0.00259375,-1.31547
-9.868000e-01,0.0014375,0.0118672,0.00316406,-1.36234
-9.866000e-01,-0.00126563,-0.00392969,0.00288281,0.506719
-9.864000e-01,-0.00207813,-0.0141875,0.00214844,1.72063
-9.862000e-01,-0.000695312,-0.00520313,0.002,0.577969
-9.860000e-01,0.00196875,0.012,0.00284375,-1.31641
-9.858000e-01,0.00251563,0.0103438,0.003,-1.36125
-9.856000e-01,-0.000953125,-0.00275,0.00294531,0.5075
-9.854000e-01,-0.00214844,-0.0111719,0.00198438,1.72125
-9.852000e-01,-0.000992188,-0.00142187,0.00185156,0.578594
-9.850000e-01,0.000992188,0.0151562,0.00258594,-1.31563
-9.848000e-01,0.0016875,0.0119141,0.00291406,-1.36391
-9.846000e-01,-0.001375,-0.00414063,0.00289062,0.505
-9.844000e-01,-0.0021875,-0.0143203,0.00196094,1.71906
-9.842000e-01,-0.00053125,-0.00540625,0.00190625,0.577969
-9.840000e-01,0.0018125,0.0119609,0.00278906,-1.31578
-9.838000e-01,0.00228906,0.0101719,0.00296875,-1.36328
-9.836000e-01,-0.00102344,-0.00310156,0.00282812,0.507031
-9.834000e-01,-0.00242187,-0.0114141,0.00208594,1.71844
-9.832000e-01,-0.00117969,-0.00142187,0.00211719,0.576406
-9.830000e-01,0.000804688,0.0152812,0.0024375,-1.31656
-9.828000e-01,0.0014375,0.0115156,0.00289844,-1.3625
-9.826000e-01,-0.0013125,-0.00440625,0.00292969,0.50625
-9.824000e-01,-0.00219531,-0.0143047,0.00205469,1.71906
-9.822000e-01,-0.000476562,-0.00530469,0.00213281,0.577344
-9.820000e-01,0.00164844,0.0113828,0.00276562,-1.31641
-9.818000e-01,0.00220313,0.0100391,0.00298438,-1.36172
-9.816000e-01,-0.00096875,-0.00303125,0.00284375,0.507812
-9.814000e-01,-0.00230469,-0.0117031,0.00225781,1.72016
-9.812000e-01,-0.00146875,-0.00150781,0.00199219,0.577813
-9.810000e-01,0.000859375,0.015125,0.002625,-1.31516
-9.808000e-01,0.00132813,0.0114609,0.00286719,-1.36062
-9.806000e-01,-0.00132031,-0.00419531,0.00250781,0.508594
-9.804000e-01,-0.00209375,-0.0145938,0.00160156,1.72109
-9.802000e-01,-0.0006875,-0.00516406,0.00175781,0.576406
-9.800000e-01,0.00188281,0.0118281,0.00258594,-1.31594
-9.798000e-01,0.00238281,0.00997656,0.00277344,-1.36016
-9.796000e-01,-0.000976562,-0.00321094,0.00278906,0.508125
-9.794000e-01,-0.00214844,-0.0114141,0.00147656,1.71875
-9.792000e-01,-0.00125781,-0.00157031,0.00175781,0.576875
-9.790000e-01,0.0008125,0.01525,0.00278906,-1.31641
-9.788000e-01,0.00138281,0.0117109,0.00271094,-1.36219
-9.786000e-01,-0.00155469,-0.00388281,0.00257031,0.508125
-9.784000e-01,-0.00229687,-0.0141172,0.00170312,1.72031
-9.782000e-01,-0.000953125,-0.00528906,0.00176563,0.576406
-9.780000e-01,0.00180469,0.0115391,0.00264844,-1.31609
-9.778000e-01,0.0021875,0.0102578,0.00285156,-1.36016
-9.776000e-01,-0.000953125,-0.00283594,0.00278125,0.507344
-9.774000e-01,-0.00254688,-0.0114062,0.00164062,1.72
-9.772000e-01,-0.00135156,-0.00166406,0.00197656,0.576875
-9.770000e-01,0.000804688,0.0150547,0.00294531,-1.31578
-9.768000e-01,0.00129688,0.0114219,0.00321875,-1.36016
-9.766000e-01,-0.0015625,-0.00415625,0.00257813,0.510625
-9.764000e-01,-0.00227344,-0.0144844,0.00189062,1.72172
-9.762000e-01,-0.000828125,-0.00547656,0.00179688,0.578906
-9.760000e-01,0.00167187,0.0116406,0.00228906,-1.31469
-9.758000e-01,0.00239062,0.0103516,0.00292969,-1.35859
-9.756000e-01,-0.000648438,-0.00313281,0.00277344,0.509375
-9.754000e-01,-0.00238281,-0.0113984,0.00191406,1.72031
-9.752000e-01,-0.001125,-0.0016875,0.00197656,0.577656
-9.750000e-01,0.00110938,0.0151172,0.00291406,-1.31516
-9.748000e-01,0.00142969,0.011375,0.00303125,-1.36031
-9.746000e-01,-0.00117969,-0.00417969,0.00265625,0.51
-9.744000e-01,-0.00207031,-0.0142344,0.00160156,1.7225
-9.742000e-01,-0.000695312,-0.00525,0.00196875,0.57875
-9.740000e-01,0.00153906,0.0113984,0.00264063,-1.3125
-9.738000e-01,0.00217188,0.0100859,0.00313281,-1.35734
-9.736000e-01,-0.001125,-0.00325,0.00285156,0.510625
-9.734000e-01,-0.00223438,-0.0112031,0.00207813,1.72141
-9.732000e-01,-0.001,-0.00154688,0.00188281,0.579531
-9.730000e-01,0.000867188,0.0148516,0.00252344,-1.31469
-9.728000e-01,0.00122656,0.011375,0.00275,-1.35891
-9.726000e-01,-0.0015625,-0.00425,0.0025,0.510156
-9.724000e-01,-0.00205469,-0.0146797,0.00192969,1.72078
-9.722000e-01,-0.000945312,-0.00548438,0.00169531,0.576875
-9.720000e-01,0.00169531,0.0115312,0.00228125,-1.31563
-9.718000e-01,0.00211719,0.0099375,0.00300781,-1.36125
-9.716000e-01,-0.0009375,-0.003375,0.00264844,0.509844
-9.714000e-01,-0.00236719,-0.0117109,0.00152344,1.71953
-9.712000e-01,-0.00146875,-0.00175,0.00180469,0.577031
-9.710000e-01,0.000515625,0.0148125,0.00276562,-1.31688
-9.708000e-01,0.00100781,0.0114766,0.00321875,-1.36109
-9.706000e-01,-0.0015625,-0.00428906,0.00282031,0.509062
-9.704000e-01,-0.00238281,-0.0145078,0.001875,1.72234
-9.702000e-01,-0.000992188,-0.00561719,0.00192969,0.575625
-9.700000e-01,0.00155469,0.0114687,0.00269531,-1.31766
-9.698000e-01,0.00199219,0.00961719,0.00330469,-1.3625
-9.696000e-01,-0.00117187,-0.00335156,0.0031875,0.507031
-9.694000e-01,-0.0025,-0.0117969,0.00208594,1.71906
-9.692000e-01,-0.00145312,-0.00174219,0.00232812,0.575937
-9.690000e-01,0.000859375,0.0148672,0.00303906,-1.31828
-9.688000e-01,0.00129688,0.0113594,0.00338281,-1.36047
-9.686000e-01,-0.00153125,-0.00433594,0.00282031,0.506719
-9.684000e-01,-0.00211719,-0.0146563,0.00225,1.71891
-9.682000e-01,-0.000796875,-0.00553125,0.00216406,0.575156
-9.680000e-01,0.00169531,0.0113203,0.00328125,-1.31969
-9.678000e-01,0.00188281,0.00991406,0.00352344,-1.36141
-9.676000e-01,-0.00107813,-0.00313281,0.00348438,0.508437
-9.674000e-01,-0.0025,-0.0114219,0.00236719,1.71953
-9.672000e-01,-0.00134375,-0.00139844,0.00263281,0.576094
-9.670000e-01,0.000859375,0.0151875,0.00329687,-1.31812
-9.668000e-01,0.00135938,0.0117813,0.00346094,-1.36172
-9.666000e-01,-0.00132031,-0.0040625,0.00290625,0.508594
-9.664000e-01,-0.002,-0.0143047,0.00192187,1.72047
-9.662000e-01,-0.000734375,-0.00542969,0.00214063,0.575781
-9.660000e-01,0.00163281,0.0115391,0.00292969,-1.31812
-9.658000e-01,0.00223438,0.00995313,0.00352344,-1.36078
-9.656000e-01,-0.000992188,-0.00310938,0.0030625,0.509375
-9.654000e-01,-0.0021875,-0.0114766,0.00222656,1.71891
-9.652000e-01,-0.0014375,-0.00160938,0.00207031,0.575625
-9.650000e-01,0.000632813,0.0150859,0.00299219,-1.31719
-9.648000e-01,0.00114844,0.0114766,0.00335156,-1.36125
-9.646000e-01,-0.00151563,-0.00403906,0.00325781,0.507969
-9.644000e-01,-0.00234375,-0.01425,0.002125,1.71875
-9.642000e-01,-0.001,-0.00539063,0.00214844,0.576094
-9.640000e-01,0.00158594,0.0115,0.00269531,-1.31625
-9.638000e-01,0.00194531,0.0101953,0.00321094,-1.35938
-9.636000e-01,-0.001125,-0.00303125,0.00303906,0.512031
-9.634000e-01,-0.00261719,-0.0114375,0.00195312,1.72172
-9.632000e-01,-0.00169531,-0.00163281,0.00201563,0.576094
-9.630000e-01,0.000484375,0.0149844,0.00264063,-1.31969
-9.628000e-01,0.00107813,0.0117813,0.00329687,-1.36141
-9.626000e-01,-0.00183594,-0.00403125,0.00294531,0.509219
-9.624000e-01,-0.00261719,-0.014125,0.0018125,1.72109
-9.622000e-01,-0.00107813,-0.00521875,0.00192187,0.575469
-9.620000e-01,0.00167969,0.0120391,0.00272656,-1.31906
-9.618000e-01,0.00199219,0.0101797,0.00299219,-1.36141
-9.616000e-01,-0.00132031,-0.00309375,0.00280469,0.509062
-9.614000e-01,-0.0025625,-0.0115391,0.00192969,1.72078
-9.612000e-01,-0.00163281,-0.00158594,0.00190625,0.575781
-9.610000e-01,0.000664063,0.0148984,0.0026875,-1.31703
-9.608000e-01,0.000882813,0.0115,0.00290625,-1.36047
-9.606000e-01,-0.00147656,-0.00432031,0.00272656,0.51
-9.604000e-01,-0.00251563,-0.0143594,0.00225781,1.72016
-9.602000e-01,-0.001125,-0.00545313,0.0020625,0.57625
-9.600000e-01,0.00153125,0.0116328,0.00278125,-1.31672
-9.598000e-01,0.00228125,0.01,0.00321094,-1.35891
-9.596000e-01,-0.001125,-0.00296875,0.00302344,0.510156
-9.594000e-01,-0.00251563,-0.0115469,0.00192969,1.72031
-9.592000e-01,-0.00152344,-0.00175,0.00190625,0.575313
-9.590000e-01,0.00071875,0.01525,0.00290625,-1.31797
-9.588000e-01,0.00104688,0.0115703,0.00303906,-1.36281
-9.586000e-01,-0.00155469,-0.00416406,0.00289062,0.508281
-9.584000e-01,-0.00228125,-0.0142578,0.00207031,1.72
-9.582000e-01,-0.000835937,-0.00555469,0.00207031,0.574688
-9.580000e-01,0.00146094,0.0115,0.00285937,-1.31703
-9.578000e-01,0.00178125,0.00994531,0.00303906,-1.36109
-9.576000e-01,-0.00139844,-0.00313281,0.00347656,0.507031
-9.574000e-01,-0.00249219,-0.0116562,0.00257031,1.71672
-9.572000e-01,-0.00142969,-0.00164844,0.00251563,0.572969
-9.570000e-01,0.000640625,0.0151953,0.0029375,-1.31922
-9.568000e-01,0.000984375,0.0118203,0.00310938,-1.36156
-9.566000e-01,-0.00158594,-0.00410938,0.00273438,0.509062
-9.564000e-01,-0.00221875,-0.0141563,0.00198438,1.71969
-9.562000e-01,-0.000929688,-0.00527344,0.00208594,0.57375
-9.560000e-01,0.00149219,0.0116953,0.00290625,-1.31922
-9.558000e-01,0.00197656,0.0101406,0.00292969,-1.36031
-9.556000e-01,-0.00109375,-0.00321094,0.00298438,0.510625
-9.554000e-01,-0.0023125,-0.0113125,0.00199219,1.72313
-9.552000e-01,-0.00160156,-0.00183594,0.00191406,0.575937
-9.550000e-01,0.000710937,0.0154141,0.00298438,-1.31703
-9.548000e-01,0.00107031,0.0119688,0.00303906,-1.35953
-9.546000e-01,-0.00145312,-0.00391406,0.00325,0.510469
-9.544000e-01,-0.00241406,-0.0138281,0.00214063,1.71969
-9.542000e-01,-0.00114062,-0.00521094,0.00246875,0.575469
-9.540000e-01,0.00139062,0.0114062,0.00279687,-1.31812
-9.538000e-01,0.00192969,0.00978906,0.00347656,-1.36062
-9.536000e-01,-0.0010625,-0.00301563,0.00310938,0.509687
-9.534000e-01,-0.00220313,-0.0112031,0.00227344,1.71984
-9.532000e-01,-0.00114844,-0.00176563,0.00235937,0.573594
-9.530000e-01,0.000726562,0.0149219,0.00303125,-1.31937
-9.528000e-01,0.00090625,0.0115703,0.00340625,-1.36016
-9.526000e-01,-0.00159375,-0.00394531,0.00314844,0.509844
-9.524000e-01,-0.00225781,-0.0141172,0.00214063,1.72063
-9.522000e-01,-0.000929688,-0.005125,0.00213281,0.575
-9.520000e-01,0.00157813,0.0116719,0.00284375,-1.31828
-9.518000e-01,0.00222656,0.0101641,0.00329687,-1.36141
-9.516000e-01,-0.001,-0.00296875,0.00319531,0.507969
-9.514000e-01,-0.00213281,-0.0112969,0.00216406,1.71984
-9.512000e-01,-0.00138281,-0.0014375,0.00232812,0.571875
-9.510000e-01,0.000703125,0.0155625,0.003125,-1.31969
-9.508000e-01,0.00132031,0.0119297,0.00310156,-1.35969
-9.506000e-01,-0.00128906,-0.00397656,0.00323438,0.510469
-9.504000e-01,-0.00232031,-0.0140547,0.00215625,1.72063
-9.502000e-01,-0.00071875,-0.00528125,0.00239844,0.5725
-9.500000e-01,0.00167969,0.0117891,0.00310938,-1.31906
-9.498000e-01,0.00229687,0.0105703,0.00376562,-1.36016
-9.496000e-01,-0.00114844,-0.00253906,0.00323438,0.510156
-9.494000e-01,-0.00257813,-0.0109297,0.0021875,1.71922
-9.492000e-01,-0.00138281,-0.00117187,0.00248438,0.57375
-9.490000e-01,0.000773438,0.0155156,0.00317188,-1.31984
-9.488000e-01,0.00125,0.0121641,0.00358594,-1.35891
-9.486000e-01,-0.00139062,-0.00367969,0.00353906,0.512656
-9.484000e-01,-0.00255469,-0.0138906,0.00229687,1.72172
-9.482000e-01,-0.000929688,-0.00515625,0.00229687,0.574219
-9.480000e-01,0.00149219,0.0119609,0.00294531,-1.31797
-9.478000e-01,0.00204688,0.0105781,0.00345313,-1.35906
-9.476000e-01,-0.00111719,-0.00277344,0.00335937,0.511094
-9.474000e-01,-0.00246094,-0.0111953,0.00242969,1.72078
-9.472000e-01,-0.00129688,-0.00151563,0.00229687,0.573438
-9.470000e-01,0.000640625,0.015375,0.00332031,-1.31781
-9.468000e-01,0.000890625,0.0118594,0.00344531,-1.36016
-9.466000e-01,-0.00176563,-0.00390625,0.00349219,0.510313
-9.464000e-01,-0.00255469,-0.0138828,0.00240625,1.72016
-9.462000e-01,-0.000929688,-0.00511719,0.002375,0.572656
-9.460000e-01,0.00142969,0.0121094,0.0028125,-1.32
-9.458000e-01,0.0021875,0.0108438,0.00313281,-1.36047
-9.456000e-01,-0.00134375,-0.00279687,0.00302344,0.51
-9.454000e-01,-0.00259375,-0.0111016,0.00230469,1.71969
-9.452000e-01,-0.00142969,-0.0014375,0.0021875,0.572813
-9.450000e-01,0.000765625,0.0152109,0.00310156,-1.31766
-9.448000e-01,0.00116406,0.0116328,0.00328906,-1.35859
-9.446000e-01,-0.00173438,-0.00413281,0.00321875,0.51375
-9.444000e-01,-0.00258594,-0.0138984,0.00233594,1.72016
-9.442000e-01,-0.000734375,-0.00504688,0.00220313,0.572969
-9.440000e-01,0.00157813,0.0120703,0.00302344,-1.31766
-9.438000e-01,0.00208594,0.0104453,0.00334375,-1.35875
-9.436000e-01,-0.000914063,-0.00285156,0.00279687,0.512031
-9.434000e-01,-0.00242187,-0.0114844,0.00178906,1.72031
-9.432000e-01,-0.00139844,-0.00184375,0.00224219,0.573438
-9.430000e-01,0.000882813,0.0148984,0.00278125,-1.31984
-9.428000e-01,0.00128906,0.0117344,0.00320313,-1.36125
-9.426000e-01,-0.00142187,-0.004,0.00288281,0.509687
-9.424000e-01,-0.0023125,-0.0142109,0.0018125,1.71891
-9.422000e-01,-0.00103125,-0.00524219,0.00207813,0.572344
-9.420000e-01,0.00157031,0.0115859,0.00272656,-1.32109
-9.418000e-01,0.00223438,0.0104688,0.00308594,-1.35953
-9.416000e-01,-0.00110938,-0.00282812,0.00314844,0.510781
-9.414000e-01,-0.00238281,-0.0113984,0.00190625,1.71891
-9.412000e-01,-0.00151563,-0.00182031,0.00213281,0.573125
-9.410000e-01,0.00046875,0.0148359,0.00255469,-1.32047
-9.408000e-01,0.001,0.0115234,0.00313281,-1.36062
-9.406000e-01,-0.00189062,-0.00433594,0.00295313,0.509062
-9.404000e-01,-0.0024375,-0.0142422,0.00194531,1.71938
-9.402000e-01,-0.00134375,-0.00554687,0.0019375,0.570156
-9.400000e-01,0.00150781,0.0115703,0.00282812,-1.32094
-9.398000e-01,0.00189844,0.00997656,0.00314063,-1.36078
-9.396000e-01,-0.00126563,-0.00286719,0.00308594,0.5125
-9.394000e-01,-0.00239062,-0.0112187,0.00242187,1.72063
-9.392000e-01,-0.00169531,-0.00171094,0.00207813,0.573438
-9.390000e-01,0.000421875,0.0152031,0.00282812,-1.32062
-9.388000e-01,0.000648438,0.0118672,0.00303906,-1.35938
-9.386000e-01,-0.00184375,-0.00385156,0.00273438,0.51375
-9.384000e-01,-0.00253906,-0.0141875,0.00184375,1.71984
-9.382000e-01,-0.0010625,-0.00521875,0.00196875,0.572344
-9.380000e-01,0.00124219,0.0116484,0.00267969,-1.31953
-9.378000e-01,0.00183594,0.00994531,0.00314063,-1.35984
-9.376000e-01,-0.00132813,-0.00288281,0.00288281,0.514062
-9.374000e-01,-0.00264844,-0.0115625,0.00202344,1.72125
-9.372000e-01,-0.00127344,-0.00160938,0.0021875,0.574219
-9.370000e-01,0.000796875,0.0149844,0.00264063,-1.31891
-9.368000e-01,0.00107813,0.0115781,0.00332812,-1.35938
-9.366000e-01,-0.00152344,-0.00414063,0.00308594,0.512188
-9.364000e-01,-0.00225781,-0.0140859,0.00204688,1.71953
-9.362000e-01,-0.000921875,-0.00505469,0.00199219,0.570156
-9.360000e-01,0.00167187,0.011625,0.00278906,-1.32094
-9.358000e-01,0.00216406,0.0102734,0.00285937,-1.36016
-9.356000e-01,-0.00127344,-0.00313281,0.00277344,0.511406
-9.354000e-01,-0.00254688,-0.0111484,0.00198438,1.71875
-9.352000e-01,-0.00158594,-0.00134375,0.00203125,0.571406
-9.350000e-01,0.000523438,0.0152891,0.00289844,-1.31859
-9.348000e-01,0.000835937,0.0119844,0.00310156,-1.35938
-9.346000e-01,-0.00160938,-0.00373438,0.00296875,0.512188
-9.344000e-01,-0.00225781,-0.0138906,0.00196875,1.72047
-9.342000e-01,-0.00119531,-0.00499219,0.00180469,0.572031
-9.340000e-01,0.00139844,0.0118281,0.0028125,-1.32016
-9.338000e-01,0.0016875,0.0104063,0.00317969,-1.35844
-9.336000e-01,-0.000945312,-0.00278906,0.00292969,0.51375
-9.334000e-01,-0.00210156,-0.0111719,0.0023125,1.72
-9.332000e-01,-0.0011875,-0.00153906,0.00192187,0.571562
-9.330000e-01,0.000898438,0.0151797,0.00248438,-1.32031
-9.328000e-01,0.00109375,0.0119141,0.00294531,-1.35875
-9.326000e-01,-0.00149219,-0.00369531,0.00280469,0.512656
-9.324000e-01,-0.00239062,-0.0138047,0.00178906,1.72109
-9.322000e-01,-0.0009375,-0.00464844,0.00171094,0.571719
-9.320000e-01,0.00146875,0.0121641,0.00255469,-1.31969
-9.318000e-01,0.00225,0.0101875,0.00284375,-1.35953
-9.316000e-01,-0.00107031,-0.00271875,0.00255469,0.5125
-9.314000e-01,-0.00251563,-0.0110937,0.001625,1.72094
-9.312000e-01,-0.00146094,-0.00134375,0.00174219,0.5725
-9.310000e-01,0.000539063,0.0151953,0.00239062,-1.32094
-9.308000e-01,0.00127344,0.0121328,0.00292187,-1.35844
-9.306000e-01,-0.00147656,-0.00367969,0.00274219,0.512188
-9.304000e-01,-0.00235937,-0.0139531,0.00208594,1.72109
-9.302000e-01,-0.000796875,-0.00504688,0.00209375,0.572656
-9.300000e-01,0.00164062,0.0117578,0.00294531,-1.31984
-9.298000e-01,0.00202344,0.0104844,0.00311719,-1.35734
-9.296000e-01,-0.00103125,-0.00280469,0.00289844,0.514531
-9.294000e-01,-0.00246094,-0.0108672,0.00192187,1.72141
-9.292000e-01,-0.00133594,-0.00117969,0.00210156,0.572031
-9.290000e-01,0.000679688,0.0154844,0.00319531,-1.31891
-9.288000e-01,0.00116406,0.0122813,0.0031875,-1.35656
-9.286000e-01,-0.00144531,-0.00359375,0.00278125,0.514062
-9.284000e-01,-0.00229687,-0.0136797,0.00201563,1.72188
-9.282000e-01,-0.000953125,-0.00485937,0.00229687,0.574844
-9.280000e-01,0.0018125,0.0118672,0.00310156,-1.31891
-9.278000e-01,0.00221094,0.0103516,0.00360156,-1.35688
-9.276000e-01,-0.00101563,-0.002625,0.00328125,0.513906
-9.274000e-01,-0.00242969,-0.0113594,0.00219531,1.72047
-9.272000e-01,-0.00107031,-0.0013125,0.00207031,0.572344
-9.270000e-01,0.000953125,0.0153203,0.00290625,-1.32094
-9.268000e-01,0.00136719,0.0119844,0.00296094,-1.35859
-9.266000e-01,-0.00142969,-0.0038125,0.00285937,0.513281
-9.264000e-01,-0.00240625,-0.0136562,0.00174219,1.72047
-9.262000e-01,-0.00075,-0.00499219,0.00222656,0.571875
-9.260000e-01,0.00153906,0.0118203,0.00269531,-1.31969
-9.258000e-01,0.00210156,0.010375,0.00310938,-1.35797
-9.256000e-01,-0.0010625,-0.00291406,0.00289844,0.512969
-9.254000e-01,-0.00229687,-0.0114687,0.001875,1.72031
-9.252000e-01,-0.0013125,-0.00142187,0.00194531,0.572656
-9.250000e-01,0.000726562,0.0154531,0.00284375,-1.31891
-9.248000e-01,0.000851562,0.0118594,0.00299219,-1.35594
-9.246000e-01,-0.00173438,-0.00386719,0.00309375,0.515313
-9.244000e-01,-0.00250781,-0.0139688,0.00204688,1.72188
-9.242000e-01,-0.00114844,-0.0051875,0.002,0.572656
-9.240000e-01,0.00152344,0.0117344,0.00304688,-1.31953
-9.238000e-01,0.00205469,0.0100469,0.00307813,-1.35641
-9.236000e-01,-0.00128125,-0.00321875,0.00266406,0.514375
-9.234000e-01,-0.00267969,-0.0113672,0.00178906,1.72078
-9.232000e-01,-0.00138281,-0.00160938,0.00207031,0.570312
-9.230000e-01,0.00101563,0.0151328,0.00242969,-1.32031
-9.228000e-01,0.00116406,0.0115781,0.00271094,-1.35797
-9.226000e-01,-0.00146875,-0.00379687,0.00294531,0.515625
-9.224000e-01,-0.0024375,-0.0139922,0.00198438,1.72078
-9.222000e-01,-0.00102344,-0.00527344,0.00189062,0.570781
-9.220000e-01,0.0016875,0.0114531,0.00301563,-1.32219
-9.218000e-01,0.0021875,0.00992969,0.00316406,-1.35906
-9.216000e-01,-0.00096875,-0.00341406,0.00316406,0.515
-9.214000e-01,-0.00249219,-0.01175,0.0021875,1.72141
-9.212000e-01,-0.00128906,-0.00194531,0.00210156,0.570781
-9.210000e-01,0.00059375,0.0150156,0.00277344,-1.32125
-9.208000e-01,0.00114062,0.0115312,0.0028125,-1.35828
-9.206000e-01,-0.00157813,-0.00391406,0.00275,0.514844
-9.204000e-01,-0.00228906,-0.0142266,0.00179688,1.72063
-9.202000e-01,-0.000890625,-0.00560156,0.00188281,0.570937
-9.200000e-01,0.0016875,0.0115391,0.00297656,-1.32125
-9.198000e-01,0.00189844,0.0100703,0.00351563,-1.35641
-9.196000e-01,-0.00114062,-0.00304688,0.00313281,0.519219
-9.194000e-01,-0.00241406,-0.0113984,0.00207813,1.7225
-9.192000e-01,-0.001375,-0.00186719,0.00228906,0.572187
-9.190000e-01,0.000757813,0.014625,0.00251563,-1.31984
-9.188000e-01,0.00120312,0.0114687,0.00285937,-1.35719
-9.186000e-01,-0.00129688,-0.00414844,0.00288281,0.514219
-9.184000e-01,-0.0024375,-0.0142031,0.001875,1.72031
-9.182000e-01,-0.00084375,-0.00504688,0.00214063,0.57125
