Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.924000e-01,0.00126563,-0.0310781,0.000625,-0.990781
-9.922000e-01,0.00175781,-0.0268203,0.00141406,-0.90625
-9.920000e-01,0.00285156,-0.0221719,0.00122656,-0.808125
-9.918000e-01,0.00316406,-0.0167734,0.00245313,-0.712187
-9.916000e-01,0.00326562,-0.00942187,0.00396094,-0.615313
-9.914000e-01,0.00390625,-0.00274219,0.0049375,-0.512969
-9.912000e-01,0.00430469,0.00301563,0.00600781,-0.4
-9.910000e-01,0.00521094,0.00870313,0.00652344,-0.2925
-9.908000e-01,0.0055,0.0161641,0.00674219,-0.17875
-9.906000e-01,0.0054375,0.0243281,0.00727344,-0.0728125
-9.904000e-01,0.00661719,0.0300156,0.00754687,0.0139063
-9.902000e-01,0.00686719,0.0365313,0.00794531,0.115937
-9.900000e-01,0.00707813,0.0403828,0.00827344,0.230938
-9.898000e-01,0.0074375,0.0448203,0.00939844,0.340938
-9.896000e-01,0.00692188,0.050125,0.00966406,0.454375
-9.894000e-01,0.00744531,0.0544609,0.00903906,0.560781
-9.892000e-01,0.00729688,0.0573984,0.00903125,0.652656
-9.890000e-01,0.00849219,0.0603672,0.009625,0.737187
-9.888000e-01,0.00839063,0.0663516,0.00907812,0.838438
-9.886000e-01,0.00871875,0.0729063,0.00940625,0.948594
-9.884000e-01,0.00926562,0.0787422,0.009125,1.04281
-9.882000e-01,0.0104219,0.0825469,0.0102344,1.12766
-9.880000e-01,0.0102266,0.0872344,0.01,1.19828
-9.878000e-01,0.0106328,0.0898359,0.0109531,1.26094
-9.876000e-01,0.0106406,0.0900703,0.0102813,1.32016
-9.874000e-01,0.0110234,0.0862266,0.00904687,1.37
-9.872000e-01,0.00930469,0.0772422,0.00769531,1.41703
-9.870000e-01,0.00804688,0.0717656,0.00820313,1.45531
-9.868000e-01,0.0075,0.0686719,0.00816406,1.48266
-9.866000e-01,0.00734375,0.0654219,0.00813281,1.50094
-9.864000e-01,0.00734375,0.0649688,0.00934375,1.51219
-9.862000e-01,0.00679687,0.0663438,0.00945312,1.48656
-9.860000e-01,0.00696875,0.0680625,0.0101016,1.47875
-9.858000e-01,0.00808594,0.0707031,0.00992969,1.4675
-9.856000e-01,0.00889844,0.0724219,0.00964844,1.47
-9.854000e-01,0.00740625,0.0708828,0.00959375,1.44172
-9.852000e-01,0.00722656,0.0661016,0.0101953,1.39828
-9.850000e-01,0.00627344,0.0586953,0.00934375,1.34891
-9.848000e-01,0.00392969,0.0486016,0.00854688,1.30125
-9.846000e-01,0.00176563,0.0378984,0.00808594,1.23781
-9.844000e-01,0.00110938,0.0307891,0.00821094,1.17578
-9.842000e-01,-7.03125e-05,0.0261953,0.00901562,1.1
-9.840000e-01,-0.000992188,0.02375,0.00878906,1.01297
-9.838000e-01,-0.00147656,0.0208359,0.00705469,0.925312
-9.836000e-01,-0.00139062,0.0181797,0.00592969,0.828125
-9.834000e-01,-0.00199219,0.01725,0.00639844,0.727344
-9.832000e-01,-0.00235937,0.0143359,0.00400781,0.628125
-9.830000e-01,-0.00325781,0.0108438,0.00373438,0.526094
-9.828000e-01,-0.00541406,0.0046875,0.00477344,0.415938
-9.826000e-01,-0.00623438,-0.00147656,0.00547656,0.302344
-9.824000e-01,-0.00885156,-0.00853906,0.00373438,0.189688
-9.822000e-01,-0.00939844,-0.0194453,0.00255469,0.0734375
-9.820000e-01,-0.0147734,-0.0253281,0.000148437,-0.0176563
-9.818000e-01,-0.016,-0.0330391,-0.00075,-0.106563
-9.816000e-01,-0.0139688,-0.0427109,0.00133594,-0.220625
-9.814000e-01,-0.0181172,-0.0477813,-0.000234375,-0.331875
-9.812000e-01,-0.0174297,-0.0500469,7.03125e-05,-0.4425
-9.810000e-01,-0.0135703,-0.0589844,-0.00053125,-0.552969
-9.808000e-01,-0.0143047,-0.0587813,-0.000117187,-0.651406
-9.806000e-01,-0.0135469,-0.0618438,-0.000640625,-0.747344
-9.804000e-01,-0.0119141,-0.0620078,-0.00182031,-0.845
-9.802000e-01,-0.0110156,-0.0670781,-0.00383594,-0.938125
-9.800000e-01,-0.00998438,-0.0685703,-0.00376562,-1.02313
-9.798000e-01,-0.0114609,-0.0685078,-0.00314063,-1.10391
-9.796000e-01,-0.0110625,-0.0718828,-0.00349219,-1.15437
-9.794000e-01,-0.01,-0.0763281,-0.00542969,-1.21719
-9.792000e-01,-0.0101641,-0.081375,-0.00699219,-1.26531
-9.790000e-01,-0.0113984,-0.0835,-0.00763281,-1.31531
-9.788000e-01,-0.0107031,-0.0852187,-0.00610938,-1.35422
-9.786000e-01,-0.0112422,-0.0875937,-0.00436719,-1.38578
-9.784000e-01,-0.00975781,-0.0901406,-0.00366406,-1.43422
-9.782000e-01,-0.00700781,-0.0917109,-0.00849219,-1.45609
-9.780000e-01,-0.00783594,-0.0870859,-0.00429688,-1.465
-9.778000e-01,-0.00642969,-0.0804766,-0.0036875,-1.46406
-9.776000e-01,-0.00501563,-0.0735078,-0.00814844,-1.45484
-9.774000e-01,-0.00230469,-0.0683203,-0.00835156,-1.43516
-9.772000e-01,-0.00201563,-0.0638516,-0.0078125,-1.41
-9.770000e-01,-0.00172656,-0.0570312,-0.00339062,-1.37734
-9.768000e-01,7.8125e-05,-0.0525703,-0.0020625,-1.34062
-9.766000e-01,0.00103125,-0.0495312,-0.00219531,-1.29109
-9.764000e-01,0.00114062,-0.0439531,-0.00209375,-1.23953
-9.762000e-01,0.00104688,-0.0404219,-0.00155469,-1.17609
-9.760000e-01,0.00110938,-0.0366484,-0.000328125,-1.10344
-9.758000e-01,0.00169531,-0.0324141,-0.00075,-1.02297
-9.756000e-01,0.00167187,-0.029375,0.00105469,-0.938125
-9.754000e-01,0.00201563,-0.0254844,0.00190625,-0.844531
-9.752000e-01,0.00289062,-0.0210938,0.00126563,-0.745469
-9.750000e-01,0.00394531,-0.0150156,0.00189844,-0.648594
-9.748000e-01,0.00385937,-0.0065,0.00239844,-0.550312
-9.746000e-01,0.00430469,0.000289062,0.00446875,-0.439688
-9.744000e-01,0.00458594,0.00740625,0.00700781,-0.329062
-9.742000e-01,0.00524219,0.0156953,0.00775781,-0.216094
-9.740000e-01,0.00524219,0.0239453,0.00772656,-0.102344
-9.738000e-01,0.00594531,0.0301406,0.00752344,-0.015
-9.736000e-01,0.00640625,0.0365469,0.00811719,0.0775
-9.734000e-01,0.007125,0.0413281,0.00714844,0.195312
-9.732000e-01,0.00778125,0.0443125,0.00808594,0.303594
-9.730000e-01,0.0063125,0.0489766,0.008625,0.418125
-9.728000e-01,0.00671094,0.0521719,0.00842969,0.526875
-9.726000e-01,0.00775781,0.0558359,0.00897656,0.616563
-9.724000e-01,0.00725781,0.0597891,0.00907812,0.705
-9.722000e-01,0.00939062,0.0630078,0.0102344,0.809063
-9.720000e-01,0.00891406,0.0710313,0.00832813,0.924531
-9.718000e-01,0.0091875,0.0777891,0.009375,1.01469
-9.716000e-01,0.0103516,0.0833828,0.0104688,1.09984
-9.714000e-01,0.0106328,0.0871172,0.0100156,1.17859
-9.712000e-01,0.0109297,0.0905625,0.0100547,1.23875
-9.710000e-01,0.0110703,0.0912734,0.00974219,1.30078
-9.708000e-01,0.0114375,0.0897031,0.0095625,1.35094
-9.706000e-01,0.0105781,0.0821875,0.00802344,1.39969
-9.704000e-01,0.00921094,0.0735547,0.00774219,1.44063
-9.702000e-01,0.00825,0.0703281,0.00834375,1.47359
-9.700000e-01,0.00765625,0.0677656,0.00907031,1.49609
-9.698000e-01,0.00791406,0.0660547,0.00960937,1.51031
-9.696000e-01,0.00775,0.0653359,0.00907031,1.51812
-9.694000e-01,0.00778906,0.0661641,0.00917187,1.49391
-9.692000e-01,0.00763281,0.0680156,0.00949219,1.47266
-9.690000e-01,0.00888281,0.0692656,0.00896875,1.45234
-9.688000e-01,0.00820313,0.0714219,0.00971875,1.44844
-9.686000e-01,0.00832813,0.0693906,0.0104844,1.41141
-9.684000e-01,0.00735938,0.0629609,0.00928906,1.36438
-9.682000e-01,0.006625,0.0552266,0.00835938,1.31672
-9.680000e-01,0.00422656,0.0435781,0.00790625,1.25703
-9.678000e-01,0.00197656,0.0345547,0.00779687,1.19547
-9.676000e-01,0.00101563,0.0277734,0.00801563,1.12453
-9.674000e-01,5.46875e-05,0.0237656,0.00835156,1.03922
-9.672000e-01,-0.00105469,0.0198281,0.00665625,0.950781
-9.670000e-01,-0.00119531,0.0165156,0.00572656,0.860469
-9.668000e-01,-0.00203906,0.0156563,0.00480469,0.758125
-9.666000e-01,-0.0024375,0.0141953,0.00551562,0.658906
-9.664000e-01,-0.003,0.0112266,0.00378906,0.558438
-9.662000e-01,-0.00433594,0.00714844,0.00414844,0.449375
-9.660000e-01,-0.00503125,0.000671875,0.00451562,0.338281
-9.658000e-01,-0.00742188,-0.00583594,0.00415625,0.225781
-9.656000e-01,-0.00882031,-0.0146797,0.00310938,0.109063
-9.654000e-01,-0.0130156,-0.0212656,-0.000320313,0.0078125
-9.652000e-01,-0.0152422,-0.0305,-0.000265625,-0.0773438
-9.650000e-01,-0.0133828,-0.0400781,0.00228125,-0.184219
-9.648000e-01,-0.0178125,-0.0449766,0.000265625,-0.298594
-9.646000e-01,-0.0177422,-0.0488437,7.8125e-05,-0.409531
-9.644000e-01,-0.0137813,-0.0590078,-0.000703125,-0.520469
-9.642000e-01,-0.0151016,-0.0582578,-0.00046875,-0.620625
-9.640000e-01,-0.0137188,-0.06175,-0.00116406,-0.72
-9.638000e-01,-0.0134062,-0.0621328,-0.00136719,-0.81625
-9.636000e-01,-0.0112109,-0.0670078,-0.00342969,-0.911406
-9.634000e-01,-0.0103125,-0.0689375,-0.00445313,-0.999219
-9.632000e-01,-0.0120391,-0.0679453,-0.00226562,-1.08203
-9.630000e-01,-0.0116562,-0.0711094,-0.00230469,-1.15828
-9.628000e-01,-0.0102422,-0.0741641,-0.0045,-1.22594
-9.626000e-01,-0.0105234,-0.0764141,-0.00576562,-1.26219
-9.624000e-01,-0.0108438,-0.0795703,-0.00720313,-1.30375
-9.622000e-01,-0.0101563,-0.082,-0.00557031,-1.35453
-9.620000e-01,-0.0112422,-0.0815078,-0.003125,-1.40437
-9.618000e-01,-0.00928125,-0.083375,-0.00304688,-1.43125
-9.616000e-01,-0.00650781,-0.085125,-0.0068125,-1.45141
-9.614000e-01,-0.00699219,-0.0813281,-0.00403125,-1.46437
-9.612000e-01,-0.00649219,-0.0777188,-0.0021875,-1.46641
-9.610000e-01,-0.00563281,-0.0741094,-0.00690625,-1.45922
-9.608000e-01,-0.00382812,-0.0706875,-0.008125,-1.44391
-9.606000e-01,-0.00292187,-0.0674297,-0.00757031,-1.41984
-9.604000e-01,-0.00323438,-0.0626484,-0.00457031,-1.38891
-9.602000e-01,-0.00188281,-0.0588359,-0.00250781,-1.35359
-9.600000e-01,-0.000210937,-0.0555938,-0.0023125,-1.30937
-9.598000e-01,-0.000460938,-0.0487187,-0.00153125,-1.25484
-9.596000e-01,-2.34375e-05,-0.0433047,-0.00139062,-1.20047
-9.594000e-01,0.000234375,-0.0381563,-0.00103125,-1.1275
-9.592000e-01,0.00117969,-0.0336328,-0.0006875,-1.04875
-9.590000e-01,0.00236719,-0.0295313,-2.34375e-05,-0.965469
-9.588000e-01,0.00169531,-0.0240469,0.00172656,-0.87375
-9.586000e-01,0.00228906,-0.0193203,0.00266406,-0.775469
-9.584000e-01,0.0026875,-0.0139531,0.00379687,-0.681562
-9.582000e-01,0.00289844,-0.00725,0.00455469,-0.58375
-9.580000e-01,0.00374219,-0.00116406,0.00459375,-0.476406
-9.578000e-01,0.00478125,0.00400781,0.00467969,-0.36375
-9.576000e-01,0.00495313,0.0104609,0.00574219,-0.254531
-9.574000e-01,0.005125,0.0185859,0.00725781,-0.139063
-9.572000e-01,0.0055,0.0261016,0.00749219,-0.044375
-9.570000e-01,0.00617188,0.0315938,0.00780469,0.0425
-9.568000e-01,0.00626563,0.0378281,0.00860938,0.153594
-9.566000e-01,0.00719531,0.04275,0.0101719,0.268437
-9.564000e-01,0.00728125,0.0466406,0.0103281,0.380156
-9.562000e-01,0.00710938,0.051625,0.00969531,0.492969
-9.560000e-01,0.00711719,0.0551719,0.0093125,0.593906
-9.558000e-01,0.00735156,0.0590547,0.00894531,0.679844
-9.556000e-01,0.00885938,0.0616172,0.009875,0.7725
-9.554000e-01,0.00870313,0.0683437,0.00919531,0.872656
-9.552000e-01,0.00921875,0.0742109,0.00917187,0.98375
-9.550000e-01,0.00963281,0.0795469,0.00964062,1.07266
-9.548000e-01,0.0105859,0.0835,0.0109688,1.15375
-9.546000e-01,0.010625,0.0879063,0.0106719,1.21828
-9.544000e-01,0.0108672,0.0896094,0.0100547,1.28281
-9.542000e-01,0.0114141,0.0888125,0.00974219,1.33359
-9.540000e-01,0.0107813,0.0836875,0.00849219,1.38406
-9.538000e-01,0.00917187,0.0740859,0.00780469,1.43
-9.536000e-01,0.00835156,0.0703906,0.00817188,1.46531
-9.534000e-01,0.007875,0.0677188,0.00778906,1.48906
-9.532000e-01,0.00734375,0.0654531,0.00897656,1.50562
-9.530000e-01,0.00715625,0.0657109,0.00978906,1.49734
-9.528000e-01,0.00714063,0.0669063,0.009375,1.48438
-9.526000e-01,0.00773437,0.0694922,0.00949219,1.47531
-9.524000e-01,0.00835938,0.0718047,0.00979688,1.47547
-9.522000e-01,0.00864063,0.0727109,0.0091875,1.46344
-9.520000e-01,0.00753906,0.0693984,0.0103906,1.42922
-9.518000e-01,0.00738281,0.0631172,0.0101406,1.38391
-9.516000e-01,0.00535156,0.0542578,0.00952344,1.33234
-9.514000e-01,0.00374219,0.0448438,0.00875,1.27906
-9.512000e-01,0.00134375,0.0344297,0.00870313,1.21469
-9.510000e-01,0.000703125,0.0289297,0.00847656,1.15125
-9.508000e-01,-0.000148437,0.0254219,0.00892188,1.06781
-9.506000e-01,-0.000726562,0.0231328,0.00877344,0.981563
-9.504000e-01,-0.0014375,0.020125,0.00629688,0.890625
-9.502000e-01,-0.00134375,0.0185937,0.00600781,0.792813
-9.500000e-01,-0.00191406,0.0169453,0.00461719,0.690937
-9.498000e-01,-0.00221875,0.0135469,0.00446875,0.592031
-9.496000e-01,-0.00402344,0.00908594,0.00546094,0.487031
-9.494000e-01,-0.005,0.00290625,0.00511719,0.37625
-9.492000e-01,-0.00707813,-0.00328906,0.00297656,0.265156
-9.490000e-01,-0.0081875,-0.0134687,0.00327344,0.149063
-9.488000e-01,-0.0115781,-0.0201094,0.000710937,0.0404687
-9.486000e-01,-0.0140313,-0.0285,0.000289062,-0.0473438
-9.484000e-01,-0.0160391,-0.0372813,0.00138281,-0.145469
-9.482000e-01,-0.0135859,-0.0448359,0.00283594,-0.260156
-9.480000e-01,-0.0184297,-0.0472656,-0.000109375,-0.368906
-9.478000e-01,-0.0154141,-0.0538828,-0.000320313,-0.481094
-9.476000e-01,-0.0130312,-0.0579453,0.0001875,-0.589219
-9.474000e-01,-0.0148438,-0.0576172,7.03125e-05,-0.687813
-9.472000e-01,-0.0123516,-0.0618906,-0.00245313,-0.782031
-9.470000e-01,-0.0125234,-0.0630625,-0.00223438,-0.879844
-9.468000e-01,-0.0105781,-0.0675156,-0.00301563,-0.969531
-9.466000e-01,-0.0109531,-0.067125,-0.00192969,-1.05328
-9.464000e-01,-0.0118984,-0.0683906,-0.00291406,-1.11344
-9.462000e-01,-0.0099375,-0.0741406,-0.00446875,-1.17656
-9.460000e-01,-0.0104688,-0.0780312,-0.0055625,-1.23547
-9.458000e-01,-0.0110937,-0.0822109,-0.00707031,-1.28141
-9.456000e-01,-0.0116797,-0.0837578,-0.00673437,-1.33094
-9.454000e-01,-0.0117578,-0.0856406,-0.00504688,-1.36469
-9.452000e-01,-0.0102656,-0.0890156,-0.00383594,-1.40031
-9.450000e-01,-0.00792188,-0.0920781,-0.0071875,-1.44391
-9.448000e-01,-0.00778125,-0.0894687,-0.00401563,-1.46453
-9.446000e-01,-0.00767969,-0.0841484,-0.00371094,-1.46875
-9.444000e-01,-0.0049375,-0.0794453,-0.00791406,-1.46594
-9.442000e-01,-0.0031875,-0.0724687,-0.00965625,-1.45234
-9.440000e-01,-0.00232812,-0.0671406,-0.00807813,-1.43297
-9.438000e-01,-0.0021875,-0.0606563,-0.0040625,-1.40359
-9.436000e-01,-0.000882813,-0.0550078,-0.00251563,-1.37047
-9.434000e-01,0.00034375,-0.0514453,-0.00188281,-1.32922
-9.432000e-01,0.00110938,-0.0464297,-0.00230469,-1.27625
-9.430000e-01,0.00129688,-0.0423828,-0.002,-1.22328
-9.428000e-01,0.00164844,-0.0385469,-0.00133594,-1.15609
-9.426000e-01,0.00155469,-0.0343672,-0.00139062,-1.07797
-9.424000e-01,0.00211719,-0.0315859,0.000476562,-0.996094
-9.422000e-01,0.00167969,-0.0282031,0.00172656,-0.909531
-9.420000e-01,0.00263281,-0.0255,0.0015,-0.814063
-9.418000e-01,0.00330469,-0.0202813,0.001375,-0.717812
-9.416000e-01,0.00349219,-0.0126563,0.00122656,-0.619531
-9.414000e-01,0.00409375,-0.00464062,0.00291406,-0.517031
-9.412000e-01,0.00439063,0.00282812,0.0056875,-0.404375
-9.410000e-01,0.00491406,0.0110156,0.00796094,-0.293906
-9.408000e-01,0.0054375,0.0195703,0.00807031,-0.179063
-9.406000e-01,0.00528125,0.0271797,0.00785156,-0.0732813
-9.404000e-01,0.00642969,0.0328281,0.00825,0.0120313
-9.402000e-01,0.00650781,0.0399297,0.00819531,0.115156
-9.400000e-01,0.00728125,0.0438906,0.00759375,0.231094
-9.398000e-01,0.00777344,0.046375,0.00879688,0.341094
-9.396000e-01,0.00667969,0.0516797,0.00813281,0.454531
-9.394000e-01,0.00703906,0.0545,0.00870313,0.557344
-9.392000e-01,0.00749219,0.0576875,0.0085625,0.642969
-9.390000e-01,0.00874219,0.0604688,0.0104609,0.735
-9.388000e-01,0.0086875,0.0672656,0.00925,0.852031
-9.386000e-01,0.00921875,0.0746328,0.00951562,0.952656
-9.384000e-01,0.00976562,0.0806719,0.0100469,1.0425
-9.382000e-01,0.0111016,0.0846797,0.0106094,1.12688
-9.380000e-01,0.0107578,0.0893984,0.0103359,1.1975
-9.378000e-01,0.0112266,0.0917578,0.009875,1.25906
-9.376000e-01,0.0115781,0.091625,0.0100781,1.31812
-9.374000e-01,0.0114141,0.0886875,0.00877344,1.36844
-9.372000e-01,0.0102422,0.0794531,0.00770312,1.41516
-9.370000e-01,0.00874219,0.0730781,0.00854688,1.45328
-9.368000e-01,0.00809375,0.0695781,0.00942187,1.48203
-9.366000e-01,0.00791406,0.0668516,0.00979688,1.50422
-9.364000e-01,0.00764844,0.0659141,0.00998438,1.51656
-9.362000e-01,0.008125,0.06575,0.00929687,1.51844
-9.360000e-01,0.008125,0.0661953,0.009125,1.48703
-9.358000e-01,0.00859375,0.0678203,0.00907031,1.46516
-9.356000e-01,0.00875781,0.0703281,0.00938281,1.44656
-9.354000e-01,0.00832031,0.0718906,0.01,1.43891
-9.352000e-01,0.00896875,0.0673516,0.00966406,1.39766
-9.350000e-01,0.00789063,0.0610859,0.009125,1.34859
-9.348000e-01,0.0064375,0.0522969,0.00822656,1.30109
-9.346000e-01,0.0034375,0.0416953,0.00777344,1.23828
-9.344000e-01,0.00239062,0.0333125,0.00803906,1.17578
-9.342000e-01,0.00075,0.0273594,0.00871875,1.09875
-9.340000e-01,-0.0001875,0.0222656,0.00782813,1.01469
-9.338000e-01,-0.000914063,0.0187969,0.00564062,0.924844
-9.336000e-01,-0.00163281,0.0166563,0.00457812,0.827187
-9.334000e-01,-0.00199219,0.015875,0.00449219,0.727656
-9.332000e-01,-0.00223438,0.0143125,0.00495313,0.625625
-9.330000e-01,-0.00345313,0.0109688,0.00485937,0.524375
-9.328000e-01,-0.00469531,0.00616406,0.00474219,0.413594
-9.326000e-01,-0.00528125,-0.000460938,0.00355469,0.300781
-9.324000e-01,-0.00811719,-0.00809375,0.00199219,0.190469
-9.322000e-01,-0.0091875,-0.0176953,0.002,0.07625
-9.320000e-01,-0.0135,-0.0230703,0.00071875,-0.0198438
-9.318000e-01,-0.0155781,-0.0308047,-0.000617188,-0.108125
-9.316000e-01,-0.0138438,-0.0410703,0.0005625,-0.223281
-9.314000e-01,-0.0181328,-0.0420703,-0.00028125,-0.334375
-9.312000e-01,-0.0153437,-0.0543281,0.000742188,-0.445469
-9.310000e-01,-0.013625,-0.0586563,0.00152344,-0.555781
-9.308000e-01,-0.0137813,-0.0593828,-0.00028125,-0.652813
-9.306000e-01,-0.0131875,-0.0599609,-0.00238281,-0.75
-9.304000e-01,-0.0127266,-0.0616016,-0.001,-0.845938
-9.302000e-01,-0.0107344,-0.0665156,-0.00303125,-0.941094
-9.300000e-01,-0.0102422,-0.0679531,-0.00196875,-1.02453
-9.298000e-01,-0.0108516,-0.0695703,-0.00317969,-1.10656
-9.296000e-01,-0.0111484,-0.0710937,-0.00285937,-1.18016
-9.294000e-01,-0.0098125,-0.0745234,-0.00410938,-1.24
-9.292000e-01,-0.00997656,-0.0761797,-0.00510156,-1.27906
-9.290000e-01,-0.0103594,-0.0806016,-0.00521094,-1.32141
-9.288000e-01,-0.01075,-0.0807109,-0.00542188,-1.36766
-9.286000e-01,-0.0085625,-0.0814375,-0.00392969,-1.40688
-9.284000e-01,-0.00642969,-0.0847031,-0.00676562,-1.43562
-9.282000e-01,-0.00707813,-0.0826406,-0.00210938,-1.45484
-9.280000e-01,-0.00647656,-0.0804922,-0.00222656,-1.46422
-9.278000e-01,-0.00401563,-0.0780938,-0.00805469,-1.46313
-9.276000e-01,-0.00332812,-0.0747188,-0.0101563,-1.45359
-9.274000e-01,-0.003,-0.0715391,-0.00740625,-1.43422
-9.272000e-01,-0.00278906,-0.0666797,-0.00358594,-1.40781
-9.270000e-01,-0.00138281,-0.0627031,-0.00246094,-1.37438
-9.268000e-01,-0.000414062,-0.0605469,-0.0026875,-1.33844
-9.266000e-01,4.6875e-05,-0.0540703,-0.00296094,-1.28719
-9.264000e-01,0.000484375,-0.0476875,-0.00307813,-1.23609
-9.262000e-01,0.000898438,-0.0418359,-0.00169531,-1.17375
-9.260000e-01,0.000992188,-0.0353672,-0.00114844,-1.09766
-9.258000e-01,0.00117187,-0.0311328,0.00075,-1.01687
-9.256000e-01,0.00196094,-0.0276094,0.00141406,-0.931563
-9.254000e-01,0.00219531,-0.0257578,0.00096875,-0.838594
-9.252000e-01,0.00336719,-0.0197813,0.00161719,-0.742188
-9.250000e-01,0.00367188,-0.0125391,0.00192969,-0.645781
-9.248000e-01,0.0038125,-0.00546094,0.00255469,-0.547656
-9.246000e-01,0.0041875,0.000234375,0.00559375,-0.438281
-9.244000e-01,0.00475781,0.00578125,0.00665625,-0.327656
-9.242000e-01,0.00520313,0.0130156,0.00730469,-0.213594
-9.240000e-01,0.00596875,0.0203984,0.00697656,-0.102031
-9.238000e-01,0.00617969,0.0275234,0.0075,-0.0139063
-9.236000e-01,0.00617188,0.0348906,0.00792188,0.0804688
-9.234000e-01,0.00748438,0.0407578,0.00803125,0.194844
-9.232000e-01,0.00757031,0.0448984,0.00953906,0.3075
-9.230000e-01,0.00713281,0.0505,0.00876563,0.422969
-9.228000e-01,0.00827344,0.0522969,0.00844531,0.53125
-9.226000e-01,0.00801563,0.05675,0.00846875,0.628906
-9.224000e-01,0.00917969,0.0585312,0.00960937,0.709063
-9.222000e-01,0.00871094,0.0646875,0.0086875,0.8075
-9.220000e-01,0.00904687,0.0703594,0.00899219,0.913594
-9.218000e-01,0.00977344,0.0754453,0.0102578,1.01828
-9.216000e-01,0.0108438,0.0807656,0.0102344,1.10484
-9.214000e-01,0.0105391,0.0855703,0.00986719,1.18188
-9.212000e-01,0.0113984,0.0900391,0.0102109,1.24313
-9.210000e-01,0.0116094,0.0909219,0.00972656,1.30594
-9.208000e-01,0.0121875,0.0893984,0.00885156,1.35656
-9.206000e-01,0.0108047,0.0814062,0.00807031,1.40406
-9.204000e-01,0.00916406,0.0729375,0.00823438,1.44578
-9.202000e-01,0.00839063,0.0694297,0.00903125,1.47719
-9.200000e-01,0.00817969,0.0663438,0.00990625,1.49938
-9.198000e-01,0.00766406,0.0651172,0.00964844,1.51609
-9.196000e-01,0.00764844,0.0649531,0.00932812,1.49359
-9.194000e-01,0.00813281,0.0661172,0.00909375,1.48578
-9.192000e-01,0.00864844,0.0691406,0.00909375,1.47562
-9.190000e-01,0.009125,0.0715703,0.00910937,1.47828
-9.188000e-01,0.00821875,0.0715156,0.0101328,1.45672
