Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.920000e-01,-0.000304687,0.00666406,0.00240625,-0.4425
-9.918000e-01,-0.00239844,-0.0122031,0.00176563,1.25078
-9.916000e-01,-0.00310938,-0.0152422,0.0013125,1.54469
-9.914000e-01,-0.000804688,-0.00171094,0.00142187,0.0873437
-9.912000e-01,0.001,0.0152109,0.00242187,-1.43625
-9.910000e-01,0.0013125,0.0144063,0.00258594,-1.27828
-9.908000e-01,-0.00129688,-0.00234375,0.00247656,0.370938
-9.906000e-01,-0.00296094,-0.0163672,0.00171094,1.63391
-9.904000e-01,-0.00242187,-0.0115625,0.00155469,1.035
-9.902000e-01,0.000335938,0.00796875,0.00203906,-0.707187
-9.900000e-01,0.00149219,0.0162422,0.00299219,-1.6225
-9.898000e-01,0.00015625,0.00871094,0.00286719,-0.63375
-9.896000e-01,-0.00255469,-0.0109688,0.00204688,1.10125
-9.894000e-01,-0.00321875,-0.0156484,0.00126563,1.61203
-9.892000e-01,-0.00128906,-0.00371875,0.00136719,0.290625
-9.890000e-01,0.000914063,0.0142656,0.00240625,-1.33172
-9.888000e-01,0.00125781,0.0154687,0.00276562,-1.39828
-9.886000e-01,-0.00123438,0.000515625,0.00283594,0.165
-9.884000e-01,-0.00291406,-0.0154687,0.00175781,1.57422
-9.882000e-01,-0.00253906,-0.0123828,0.00173438,1.19125
-9.880000e-01,0.000125,0.00622656,0.00215625,-0.520312
-9.878000e-01,0.00160938,0.0164219,0.00275781,-1.61516
-9.876000e-01,0.00059375,0.0105156,0.00260938,-0.816719
-9.874000e-01,-0.00203125,-0.00876563,0.00203906,0.932344
-9.872000e-01,-0.00303125,-0.0161094,0.00161719,1.65609
-9.870000e-01,-0.00120312,-0.00563281,0.00175781,0.489375
-9.868000e-01,0.000492188,0.0131094,0.00280469,-1.20312
-9.866000e-01,0.00133594,0.0160391,0.00302344,-1.49125
-9.864000e-01,-0.000648438,0.00286719,0.00321875,-0.039375
-9.862000e-01,-0.00265625,-0.0147031,0.00204688,1.4875
-9.860000e-01,-0.00294531,-0.0134687,0.00171094,1.32859
-9.858000e-01,-0.000273438,0.00389062,0.00207813,-0.32375
-9.856000e-01,0.00150781,0.0167031,0.00298438,-1.58344
-9.854000e-01,0.000789063,0.012625,0.003,-0.986406
-9.852000e-01,-0.00216406,-0.00660937,0.002375,0.754531
-9.850000e-01,-0.0030625,-0.0160078,0.00171094,1.67563
-9.848000e-01,-0.00189062,-0.007625,0.0018125,0.681562
-9.846000e-01,0.000304687,0.0114453,0.00241406,-1.05281
-9.844000e-01,0.00135156,0.0161953,0.00285937,-1.56109
-9.842000e-01,-0.00028125,0.00478906,0.00297656,-0.242188
-9.840000e-01,-0.00275,-0.0135937,0.00185938,1.37969
-9.838000e-01,-0.00321875,-0.0147266,0.00170312,1.44797
-9.836000e-01,-0.000835937,0.000851562,0.00189062,-0.121563
-9.834000e-01,0.000992188,0.0158047,0.002625,-1.52484
-9.832000e-01,0.000898438,0.0135156,0.00284375,-1.145
-9.830000e-01,-0.00171875,-0.00464062,0.00227344,0.564375
-9.828000e-01,-0.00321875,-0.0161641,0.00180469,1.66531
-9.826000e-01,-0.00232031,-0.00973437,0.00146094,0.861094
-9.824000e-01,2.34375e-05,0.00959375,0.00226562,-0.889219
-9.822000e-01,0.00153906,0.0166719,0.00308594,-1.6075
-9.820000e-01,-0.000351562,0.00692969,0.00303906,-0.445156
-9.818000e-01,-0.00260156,-0.0124922,0.00204688,1.24922
-9.816000e-01,-0.00332812,-0.0152812,0.00150781,1.54188
-9.814000e-01,-0.00111719,-0.00145312,0.00159375,0.0828125
-9.812000e-01,0.000828125,0.0149766,0.00289062,-1.44109
-9.810000e-01,0.000953125,0.0142734,0.00334375,-1.28156
-9.808000e-01,-0.00179688,-0.00265625,0.00275,0.368281
-9.806000e-01,-0.00310156,-0.0163594,0.00196094,1.63078
-9.804000e-01,-0.00254688,-0.0116484,0.00157031,1.03156
-9.802000e-01,0.000273438,0.00784375,0.00221875,-0.711562
-9.800000e-01,0.001375,0.0163672,0.00267969,-1.62766
-9.798000e-01,-0.000132813,0.00836719,0.002625,-0.637813
-9.796000e-01,-0.00252344,-0.0108984,0.00203125,1.09969
-9.794000e-01,-0.00325781,-0.0156719,0.00128906,1.61187
-9.792000e-01,-0.00120312,-0.00363281,0.00170312,0.28875
-9.790000e-01,0.000578125,0.014125,0.00254688,-1.33141
-9.788000e-01,0.0009375,0.0152812,0.00296094,-1.39719
-9.786000e-01,-0.00119531,0.00040625,0.00255469,0.166875
-9.784000e-01,-0.00294531,-0.0156797,0.00152344,1.57563
-9.782000e-01,-0.00292187,-0.0126016,0.00132031,1.19094
-9.780000e-01,3.125e-05,0.00613281,0.00203906,-0.520469
-9.778000e-01,0.00136719,0.0166406,0.002625,-1.61531
-9.776000e-01,0.00046875,0.0107188,0.00276562,-0.815
-9.774000e-01,-0.00248438,-0.00896094,0.0019375,0.933125
-9.772000e-01,-0.00321875,-0.0159063,0.00139062,1.65781
-9.770000e-01,-0.00170312,-0.00578906,0.00139844,0.48875
-9.768000e-01,0.00059375,0.0129297,0.00242969,-1.20297
-9.766000e-01,0.00128125,0.0157188,0.00284375,-1.49344
-9.764000e-01,-0.000695312,0.00257031,0.00289844,-0.038125
-9.762000e-01,-0.00258594,-0.0151797,0.00189062,1.49078
-9.760000e-01,-0.00282812,-0.0136172,0.00178125,1.32953
-9.758000e-01,0.000164063,0.00353125,0.0023125,-0.325781
-9.756000e-01,0.0015625,0.0162422,0.00277344,-1.58375
-9.754000e-01,0.000875,0.0118438,0.00296094,-0.987969
-9.752000e-01,-0.00184375,-0.00714844,0.00211719,0.755313
-9.750000e-01,-0.00290625,-0.0161563,0.00135938,1.67359
-9.748000e-01,-0.0014375,-0.0075625,0.00133594,0.681562
-9.746000e-01,0.000796875,0.0115781,0.00210938,-1.05141
-9.744000e-01,0.00177344,0.0162188,0.00280469,-1.55859
-9.742000e-01,-0.000351562,0.00486719,0.00264063,-0.240625
-9.740000e-01,-0.00241406,-0.0133359,0.00161719,1.38219
-9.738000e-01,-0.00323438,-0.0139922,0.00139844,1.44766
-9.736000e-01,-0.000578125,0.00151563,0.00158594,-0.120781
-9.734000e-01,0.00139844,0.0162734,0.00239844,-1.52219
-9.732000e-01,0.00121094,0.0136172,0.00275781,-1.14094
-9.730000e-01,-0.00150781,-0.00451562,0.00254688,0.569219
-9.728000e-01,-0.00290625,-0.0160781,0.00197656,1.66766
-9.726000e-01,-0.00182031,-0.00941406,0.00158594,0.864688
-9.724000e-01,0.000335938,0.0101172,0.00254688,-0.887656
-9.722000e-01,0.00171875,0.0165547,0.00314844,-1.60531
-9.720000e-01,0.000328125,0.00696094,0.00298438,-0.441094
-9.718000e-01,-0.00219531,-0.0121406,0.00227344,1.25109
-9.716000e-01,-0.00304688,-0.0147813,0.00203906,1.54141
-9.714000e-01,-0.000703125,-0.00105469,0.00186719,0.0821875
-9.712000e-01,0.00139844,0.0154141,0.00264844,-1.44078
-9.710000e-01,0.0015625,0.0144766,0.00274219,-1.27906
-9.708000e-01,-0.00117187,-0.00205469,0.00245313,0.372656
-9.706000e-01,-0.00264063,-0.0159297,0.00199219,1.63375
-9.704000e-01,-0.0021875,-0.0112578,0.00154688,1.03391
-9.702000e-01,0.000453125,0.00805469,0.00214063,-0.709531
-9.700000e-01,0.00157031,0.0165781,0.00291406,-1.62266
-9.698000e-01,0.000445313,0.00888281,0.00267969,-0.632344
-9.696000e-01,-0.00210156,-0.0105625,0.00220313,1.10281
-9.694000e-01,-0.00311719,-0.0156875,0.00161719,1.61234
-9.692000e-01,-0.000875,-0.00350781,0.00160156,0.28875
-9.690000e-01,0.00114062,0.0145938,0.00269531,-1.33031
-9.688000e-01,0.00144531,0.0152187,0.00295313,-1.39422
-9.686000e-01,-0.0008125,0.000351562,0.00286719,0.17
-9.684000e-01,-0.002625,-0.0155078,0.00176563,1.57563
-9.682000e-01,-0.00264844,-0.0125234,0.00178125,1.19203
-9.680000e-01,0.000234375,0.00604688,0.00222656,-0.520781
-9.678000e-01,0.00178906,0.0167656,0.00310156,-1.61438
-9.676000e-01,0.000851562,0.0106172,0.00333594,-0.814063
-9.674000e-01,-0.001625,-0.00903125,0.00263281,0.935937
-9.672000e-01,-0.00283594,-0.0157344,0.00186719,1.65703
-9.670000e-01,-0.00117187,-0.00573437,0.00198438,0.487656
-9.668000e-01,0.000828125,0.0131562,0.00288281,-1.2025
-9.666000e-01,0.00161719,0.0157578,0.0035625,-1.49
-9.664000e-01,-0.0005625,0.00249219,0.00335156,-0.0364063
-9.662000e-01,-0.00274219,-0.0148984,0.00207813,1.48984
-9.660000e-01,-0.00299219,-0.0136328,0.00178125,1.32859
-9.658000e-01,-5.46875e-05,0.00327344,0.00227344,-0.324531
-9.656000e-01,0.00191406,0.0157031,0.00288281,-1.58047
-9.654000e-01,0.00101563,0.0121406,0.003125,-0.984531
-9.652000e-01,-0.00185938,-0.00683594,0.00265625,0.75625
-9.650000e-01,-0.00278906,-0.0164609,0.00211719,1.67563
-9.648000e-01,-0.0015,-0.00800781,0.00188281,0.678281
-9.646000e-01,0.0009375,0.0111328,0.00266406,-1.05484
-9.644000e-01,0.00174219,0.0158438,0.00313281,-1.56125
-9.642000e-01,-0.000242187,0.00436719,0.00315625,-0.242813
-9.640000e-01,-0.00235937,-0.0138047,0.00205469,1.38062
-9.638000e-01,-0.00296094,-0.0144531,0.00159375,1.44609
-9.636000e-01,-0.000421875,0.00121875,0.002375,-0.12375
-9.634000e-01,0.00178125,0.0159219,0.00320313,-1.52469
-9.632000e-01,0.00109375,0.0134766,0.00321875,-1.14328
-9.630000e-01,-0.0016875,-0.00454687,0.00276562,0.567969
-9.628000e-01,-0.00327344,-0.0160625,0.00194531,1.66578
-9.626000e-01,-0.00236719,-0.00982813,0.00157813,0.861406
-9.624000e-01,0.000226563,0.00980469,0.00229687,-0.887188
-9.622000e-01,0.00141406,0.0162188,0.003,-1.60516
-9.620000e-01,-0.0005,0.00634375,0.00304688,-0.441094
-9.618000e-01,-0.00235937,-0.0124219,0.00205469,1.25078
-9.616000e-01,-0.00313281,-0.0152578,0.00150781,1.54031
-9.614000e-01,-0.00096875,-0.00140625,0.00164062,0.083125
-9.612000e-01,0.00119531,0.0151953,0.00265625,-1.43984
-9.610000e-01,0.00146875,0.0145,0.00285156,-1.27812
-9.608000e-01,-0.00134375,-0.00207031,0.00257031,0.372969
-9.606000e-01,-0.00303906,-0.0161172,0.00182031,1.63375
-9.604000e-01,-0.00259375,-0.0112109,0.0015625,1.03438
-9.602000e-01,1.5625e-05,0.00764062,0.00242187,-0.710781
-9.600000e-01,0.00144531,0.0160469,0.00266406,-1.62609
-9.598000e-01,0.000179687,0.00839063,0.00269531,-0.634062
-9.596000e-01,-0.00228906,-0.0110391,0.00213281,1.10172
-9.594000e-01,-0.00307031,-0.0157969,0.00180469,1.61062
-9.592000e-01,-0.00110938,-0.00372656,0.00186719,0.285938
-9.590000e-01,0.000601562,0.0139531,0.00296094,-1.33406
-9.588000e-01,0.0011875,0.015,0.00324219,-1.39563
-9.586000e-01,-0.00128906,-0.000492188,0.00304688,0.168125
-9.584000e-01,-0.003125,-0.0160859,0.00211719,1.57484
-9.582000e-01,-0.00302344,-0.0131875,0.00175,1.19063
-9.580000e-01,-0.000265625,0.00542969,0.00242187,-0.524531
-9.578000e-01,0.00135156,0.0159531,0.00308594,-1.61703
-9.576000e-01,0.0003125,0.00978125,0.00314844,-0.815156
-9.574000e-01,-0.00214063,-0.00953125,0.0025625,0.935156
-9.572000e-01,-0.00307813,-0.0163906,0.00161719,1.65703
-9.570000e-01,-0.00147656,-0.00592188,0.00185156,0.488594
-9.568000e-01,0.000671875,0.01275,0.00280469,-1.20469
-9.566000e-01,0.00154688,0.0155078,0.00335937,-1.49234
-9.564000e-01,-0.000625,0.00190625,0.00303906,-0.0382813
-9.562000e-01,-0.0026875,-0.0153047,0.00196875,1.48797
-9.560000e-01,-0.00321094,-0.0139844,0.00167969,1.32547
-9.558000e-01,-0.000265625,0.0035,0.00248438,-0.327031
-9.556000e-01,0.00135938,0.0158125,0.00286719,-1.58578
-9.554000e-01,0.000585937,0.0117422,0.00326562,-0.986875
-9.552000e-01,-0.00214063,-0.00738281,0.00264063,0.755156
-9.550000e-01,-0.00310938,-0.0165078,0.00180469,1.67312
-9.548000e-01,-0.00166406,-0.00807031,0.00173438,0.67625
-9.546000e-01,0.00071875,0.0111328,0.002625,-1.05609
-9.544000e-01,0.00158594,0.01575,0.00335156,-1.56203
-9.542000e-01,-0.000148437,0.00407031,0.00335156,-0.241719
-9.540000e-01,-0.00246875,-0.0144453,0.00238281,1.38203
-9.538000e-01,-0.00288281,-0.0147813,0.00203906,1.44766
-9.536000e-01,3.90625e-05,0.0008125,0.00222656,-0.124531
-9.534000e-01,0.00158594,0.0154453,0.00296875,-1.52531
-9.532000e-01,0.00114062,0.0132734,0.00308594,-1.14109
-9.530000e-01,-0.00142969,-0.00470312,0.00289062,0.569063
-9.528000e-01,-0.00286719,-0.0160625,0.00216406,1.66672
-9.526000e-01,-0.00198438,-0.0095625,0.002125,0.86
-9.524000e-01,0.00040625,0.00989063,0.0026875,-0.887969
-9.522000e-01,0.00159375,0.0163438,0.00335156,-1.605
-9.520000e-01,-0.000140625,0.00653125,0.003375,-0.439375
-9.518000e-01,-0.00255469,-0.0128047,0.00214844,1.25313
-9.516000e-01,-0.00307813,-0.0153125,0.00179688,1.54344
-9.514000e-01,-0.000773438,-0.00164844,0.00188281,0.0845313
-9.512000e-01,0.00138281,0.0149844,0.00299219,-1.44
-9.510000e-01,0.00150781,0.0140313,0.00324219,-1.27703
-9.508000e-01,-0.00128906,-0.00249219,0.00278906,0.375312
-9.506000e-01,-0.00288281,-0.0162656,0.00185938,1.63531
-9.504000e-01,-0.00246875,-0.0113125,0.00175781,1.03422
-9.502000e-01,0.000265625,0.00778906,0.00261719,-0.71125
-9.500000e-01,0.00150781,0.01625,0.00345313,-1.62203
-9.498000e-01,0.000367188,0.00860938,0.00314063,-0.631094
-9.496000e-01,-0.00210156,-0.0109453,0.00257813,1.10359
-9.494000e-01,-0.0031875,-0.0158906,0.00213281,1.61344
-9.492000e-01,-0.00110938,-0.00386719,0.00221875,0.287969
-9.490000e-01,0.00084375,0.0141563,0.00285937,-1.33109
-9.488000e-01,0.00129688,0.0150703,0.00300781,-1.39516
-9.486000e-01,-0.000953125,0.000109375,0.00299219,0.171406
-9.484000e-01,-0.00271094,-0.0157344,0.00203906,1.57625
-9.482000e-01,-0.00278125,-0.0125391,0.0018125,1.18969
-9.480000e-01,9.375e-05,0.00599219,0.00247656,-0.523594
-9.478000e-01,0.00177344,0.0165234,0.00325781,-1.61547
-9.476000e-01,0.000710937,0.01025,0.00319531,-0.812031
-9.474000e-01,-0.00217188,-0.00910156,0.00266406,0.938906
-9.472000e-01,-0.00316406,-0.0160078,0.00189844,1.65766
-9.470000e-01,-0.00138281,-0.00555469,0.00184375,0.485781
-9.468000e-01,0.000640625,0.0132031,0.0029375,-1.20203
-9.466000e-01,0.00155469,0.01575,0.0031875,-1.48891
-9.464000e-01,-0.000648438,0.00244531,0.00303906,-0.0329687
-9.462000e-01,-0.00274219,-0.0150547,0.00194531,1.49047
-9.460000e-01,-0.00292187,-0.0132578,0.00184375,1.3275
-9.458000e-01,-0.000359375,0.00374219,0.00221875,-0.3275
-9.456000e-01,0.00141406,0.0164531,0.00275,-1.58406
-9.454000e-01,0.000632813,0.0121328,0.003,-0.984531
-9.452000e-01,-0.00205469,-0.00696094,0.00241406,0.756406
-9.450000e-01,-0.00316406,-0.0164297,0.00185156,1.67281
-9.448000e-01,-0.00159375,-0.00770312,0.00185156,0.676719
-9.446000e-01,0.000507813,0.0117188,0.00253906,-1.05688
-9.444000e-01,0.00164844,0.0166406,0.00311719,-1.55953
-9.442000e-01,-0.000632813,0.00464062,0.00308594,-0.237344
-9.440000e-01,-0.0024375,-0.0138203,0.00172656,1.38406
-9.438000e-01,-0.00314063,-0.0144766,0.00182031,1.44766
-9.436000e-01,-0.000320313,0.000953125,0.00228125,-0.124063
-9.434000e-01,0.00140625,0.0157266,0.00323438,-1.52422
-9.432000e-01,0.000875,0.0132266,0.00354688,-1.13797
-9.430000e-01,-0.00184375,-0.005,0.00280469,0.5725
-9.428000e-01,-0.0031875,-0.0164219,0.00194531,1.67016
-9.426000e-01,-0.00236719,-0.00960156,0.00191406,0.860938
-9.424000e-01,0.00025,0.00966406,0.0030625,-0.888281
-9.422000e-01,0.0015,0.0163203,0.003,-1.60313
-9.420000e-01,-0.000320313,0.00655469,0.00323438,-0.437656
-9.418000e-01,-0.00258594,-0.0126719,0.00201563,1.25422
-9.416000e-01,-0.00341406,-0.0153281,0.00171094,1.54281
-9.414000e-01,-0.000867188,-0.00152344,0.00175,0.0839063
-9.412000e-01,0.000875,0.0152812,0.00264063,-1.44078
-9.410000e-01,0.00111719,0.0142344,0.00314844,-1.27734
-9.408000e-01,-0.00149219,-0.00235937,0.00282031,0.374219
-9.406000e-01,-0.00317188,-0.0163359,0.00205469,1.63625
-9.404000e-01,-0.00278906,-0.0114766,0.00153906,1.03234
-9.402000e-01,-0.000117187,0.00772656,0.00196094,-0.712031
-9.400000e-01,0.00129688,0.0163516,0.00279687,-1.62359
-9.398000e-01,-3.90625e-05,0.00826563,0.00278906,-0.630156
-9.396000e-01,-0.00263281,-0.0110703,0.0021875,1.105
-9.394000e-01,-0.00324219,-0.0160859,0.001625,1.61297
-9.392000e-01,-0.00123438,-0.0038125,0.00167187,0.286406
-9.390000e-01,0.00090625,0.0138906,0.00242969,-1.3325
-9.388000e-01,0.00132813,0.0149453,0.00296875,-1.39547
-9.386000e-01,-0.00128125,0.00015625,0.00303906,0.172187
-9.384000e-01,-0.00298438,-0.0159844,0.00171875,1.57688
-9.382000e-01,-0.00291406,-0.0129063,0.00192969,1.18875
-9.380000e-01,-0.000273438,0.00576562,0.00228125,-0.524219
-9.378000e-01,0.0013125,0.0164766,0.00299219,-1.61547
-9.376000e-01,0.000265625,0.0102656,0.00290625,-0.811719
-9.374000e-01,-0.00224219,-0.00920312,0.00245313,0.937656
-9.372000e-01,-0.00339062,-0.0163438,0.00161719,1.65563
-9.370000e-01,-0.00163281,-0.00600781,0.00167187,0.486406
-9.368000e-01,0.000554688,0.0123906,0.00274219,-1.20391
-9.366000e-01,0.00123438,0.015625,0.00309375,-1.48953
-9.364000e-01,-0.00105469,0.00242187,0.0031875,-0.0332812
-9.362000e-01,-0.00292969,-0.0154062,0.00176563,1.49188
-9.360000e-01,-0.00300781,-0.0139531,0.00134375,1.32719
-9.358000e-01,-0.000578125,0.003375,0.00179688,-0.328125
-9.356000e-01,0.00117969,0.0156563,0.00236719,-1.58234
-9.354000e-01,0.000304687,0.0115625,0.00291406,-0.980313
-9.352000e-01,-0.00224219,-0.00759375,0.0021875,0.760625
-9.350000e-01,-0.00364063,-0.0167891,0.00157031,1.67641
-9.348000e-01,-0.00225,-0.00809375,0.00157031,0.676406
-9.346000e-01,0.00025,0.0111406,0.00235937,-1.05469
-9.344000e-01,0.0014375,0.0159219,0.00279687,-1.55875
-9.342000e-01,-0.000734375,0.00428906,0.00291406,-0.236563
-9.340000e-01,-0.00260156,-0.0140859,0.0018125,1.38547
-9.338000e-01,-0.00324219,-0.0150312,0.00163281,1.44703
-9.336000e-01,-0.000445313,0.000882813,0.00217188,-0.122813
-9.334000e-01,0.00102344,0.0154531,0.00264844,-1.52469
-9.332000e-01,0.000789063,0.0128594,0.00288281,-1.13891
-9.330000e-01,-0.00182031,-0.00482031,0.00250781,0.57125
-9.328000e-01,-0.00299219,-0.0163594,0.00195312,1.66859
-9.326000e-01,-0.00210938,-0.0100781,0.0019375,0.857187
-9.324000e-01,0.000195313,0.00957031,0.00234375,-0.890469
-9.322000e-01,0.00146094,0.0163359,0.00332031,-1.60547
-9.320000e-01,-0.000375,0.00642188,0.00307031,-0.437344
-9.318000e-01,-0.0025,-0.0127188,0.00202344,1.25359
-9.316000e-01,-0.00315625,-0.0154922,0.00180469,1.54281
-9.314000e-01,-0.00104688,-0.00127344,0.00173438,0.0814062
-9.312000e-01,0.00075,0.0151406,0.00278906,-1.44
-9.310000e-01,0.00110938,0.0143281,0.00264063,-1.27344
-9.308000e-01,-0.00170312,-0.00249219,0.00271875,0.377969
-9.306000e-01,-0.00286719,-0.0162344,0.0018125,1.63672
-9.304000e-01,-0.00247656,-0.0116484,0.00154688,1.03078
-9.302000e-01,9.375e-05,0.00811719,0.00246875,-0.711094
-9.300000e-01,0.00160938,0.0163672,0.00297656,-1.62141
-9.298000e-01,0.000375,0.00867188,0.00323438,-0.627344
-9.296000e-01,-0.00242187,-0.0109766,0.00211719,1.10641
-9.294000e-01,-0.00340625,-0.0159297,0.00158594,1.61156
-9.292000e-01,-0.00121875,-0.00377344,0.0015625,0.285
-9.290000e-01,0.000914063,0.0145,0.00278906,-1.33594
-9.288000e-01,0.00119531,0.01525,0.00298438,-1.39578
-9.286000e-01,-0.00119531,0.00034375,0.00291406,0.172344
-9.284000e-01,-0.00302344,-0.0154141,0.00196875,1.57719
-9.282000e-01,-0.00285937,-0.0123125,0.00176563,1.18828
-9.280000e-01,6.25e-05,0.00617969,0.00252344,-0.526563
-9.278000e-01,0.0015625,0.0168125,0.00292969,-1.61719
-9.276000e-01,0.00046875,0.0106328,0.00328906,-0.809531
-9.274000e-01,-0.00228125,-0.00888281,0.00258594,0.938594
-9.272000e-01,-0.00317188,-0.0160156,0.00186719,1.655
-9.270000e-01,-0.00141406,-0.0058125,0.00195312,0.483125
-9.268000e-01,0.000554688,0.0126172,0.00284375,-1.205
-9.266000e-01,0.00139844,0.0155547,0.00342969,-1.48844
-9.264000e-01,-0.000859375,0.00257031,0.00311719,-0.0321875
-9.262000e-01,-0.00269531,-0.0147734,0.002,1.49406
-9.260000e-01,-0.00296875,-0.0134766,0.00195312,1.32859
-9.258000e-01,-5.46875e-05,0.00389844,0.00223438,-0.327969
-9.256000e-01,0.0015,0.0163047,0.00309375,-1.58281
-9.254000e-01,0.000695312,0.0122734,0.00315625,-0.980156
-9.252000e-01,-0.00215625,-0.00682031,0.00238281,0.761563
-9.250000e-01,-0.00316406,-0.0161953,0.00158594,1.67625
-9.248000e-01,-0.00180469,-0.00771094,0.00192187,0.677344
-9.246000e-01,0.00025,0.0117031,0.00265625,-1.05469
-9.244000e-01,0.00146875,0.0159766,0.00327344,-1.5575
-9.242000e-01,-0.000632813,0.00458594,0.00342188,-0.235625
-9.240000e-01,-0.00258594,-0.0137578,0.00202344,1.38531
-9.238000e-01,-0.00340625,-0.0144063,0.00183594,1.44734
-9.236000e-01,-0.000640625,0.001,0.00228125,-0.125156
-9.234000e-01,0.00135938,0.0155547,0.00275,-1.52516
-9.232000e-01,0.000945312,0.0134375,0.00294531,-1.1375
-9.230000e-01,-0.00179688,-0.00485937,0.00264063,0.572969
-9.228000e-01,-0.0033125,-0.0162031,0.00179688,1.66766
-9.226000e-01,-0.00241406,-0.00976562,0.00175781,0.855781
-9.224000e-01,0.000125,0.00989844,0.00236719,-0.891719
-9.222000e-01,0.00140625,0.0164453,0.00314063,-1.60609
-9.220000e-01,-0.000328125,0.00665625,0.00327344,-0.4375
-9.218000e-01,-0.00263281,-0.0125313,0.00245313,1.25391
-9.216000e-01,-0.00333594,-0.0153125,0.00189844,1.53969
-9.214000e-01,-0.00107813,-0.00139844,0.001875,0.0796875
-9.212000e-01,0.000921875,0.0145625,0.00303125,-1.44219
-9.210000e-01,0.00111719,0.0139141,0.00314063,-1.27438
-9.208000e-01,-0.00157031,-0.00238281,0.00271094,0.379531
-9.206000e-01,-0.00317969,-0.0161953,0.00203125,1.63609
-9.204000e-01,-0.00271875,-0.0115547,0.00157031,1.03031
-9.202000e-01,2.34375e-05,0.00808594,0.00242187,-0.712656
-9.200000e-01,0.0013125,0.0164766,0.00319531,-1.62297
-9.198000e-01,-0.00015625,0.0085,0.00269531,-0.628281
-9.196000e-01,-0.00257813,-0.0111094,0.00201563,1.10375
-9.194000e-01,-0.00341406,-0.0159063,0.00160156,1.60969
-9.192000e-01,-0.00136719,-0.00409375,0.00176563,0.281406
-9.190000e-01,0.000585937,0.0138594,0.00301563,-1.33656
-9.188000e-01,0.00108594,0.0147109,0.00319531,-1.39688
-9.186000e-01,-0.00123438,7.8125e-05,0.00292969,0.173281
-9.184000e-01,-0.003,-0.0159922,0.0019375,1.57531
