Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.922000e-01,0.00478906,0.0684531,0.0196641,1.15078
-9.920000e-01,0.00589063,0.073125,0.01825,1.22719
-9.918000e-01,0.00744531,0.0778672,0.0200156,1.30094
-9.916000e-01,0.0061875,0.0835547,0.0211641,1.35875
-9.914000e-01,0.00515625,0.0843828,0.0200625,1.41437
-9.912000e-01,0.00408594,0.0772344,0.0176875,1.46063
-9.910000e-01,0.003875,0.0730078,0.0168594,1.49188
-9.908000e-01,0.00302344,0.0733516,0.0155469,1.51281
-9.906000e-01,0.00266406,0.0724063,0.0151953,1.52125
-9.904000e-01,0.0028125,0.0722656,0.0138125,1.5125
-9.902000e-01,0.00346094,0.0706172,0.012,1.47063
-9.900000e-01,0.00411719,0.0705,0.0112812,1.44344
-9.898000e-01,0.00417188,0.0705391,0.0106328,1.40563
-9.896000e-01,0.00519531,0.0697656,0.0111641,1.38031
-9.894000e-01,0.005125,0.0655391,0.0115312,1.32641
-9.892000e-01,0.00430469,0.0595,0.0106484,1.25766
-9.890000e-01,0.00333594,0.0513984,0.0111641,1.18578
-9.888000e-01,0.00202344,0.0392891,0.0118047,1.09484
-9.886000e-01,0.00115625,0.0288438,0.0123594,0.994063
-9.884000e-01,-0.000125,0.0211875,0.0135312,0.889062
-9.882000e-01,-0.001,0.0139922,0.0136328,0.772813
-9.880000e-01,-0.001375,0.00780469,0.0127578,0.655781
-9.878000e-01,-0.00195312,0.00334375,0.0122031,0.539687
-9.876000e-01,-0.00242969,0.0005,0.0122109,0.411406
-9.874000e-01,-0.0025,-0.00264063,0.0118438,0.282031
-9.872000e-01,-0.00275,-0.00697656,0.0113047,0.150156
-9.870000e-01,-0.00327344,-0.0115234,0.0106406,0.0248438
-9.868000e-01,-0.0040625,-0.0177734,0.00971094,-0.0759375
-9.866000e-01,-0.00528906,-0.0256094,0.00804688,-0.202344
-9.864000e-01,-0.00600781,-0.0325937,0.00699219,-0.331875
-9.862000e-01,-0.00697656,-0.0396328,0.00594531,-0.460156
-9.860000e-01,-0.00832031,-0.0467813,0.0051875,-0.585625
-9.858000e-01,-0.0091875,-0.0528281,0.00382031,-0.700937
-9.856000e-01,-0.0102578,-0.0582109,0.002625,-0.812656
-9.854000e-01,-0.0106172,-0.0620781,0.00149219,-0.924063
-9.852000e-01,-0.0109922,-0.0655547,0.00127344,-1.02469
-9.850000e-01,-0.0113906,-0.0673984,0.000921875,-1.11563
-9.848000e-01,-0.0117031,-0.0692734,0.000851562,-1.20047
-9.846000e-01,-0.0109844,-0.0719922,-0.000242187,-1.26406
-9.844000e-01,-0.0107891,-0.0740937,-0.000953125,-1.32578
-9.842000e-01,-0.0110547,-0.0752969,-0.00229687,-1.37094
-9.840000e-01,-0.0105469,-0.0726875,-0.00225781,-1.40875
-9.838000e-01,-0.0101641,-0.0724453,-0.00208594,-1.43875
-9.836000e-01,-0.0095625,-0.0717344,-0.00203906,-1.45734
-9.834000e-01,-0.00892969,-0.0705547,-0.00339062,-1.46266
-9.832000e-01,-0.00875781,-0.0696016,-0.0055625,-1.45641
-9.830000e-01,-0.00841406,-0.0668828,-0.00632813,-1.43781
-9.828000e-01,-0.00790625,-0.0631484,-0.00695313,-1.40844
-9.826000e-01,-0.00722656,-0.05975,-0.00785156,-1.36781
-9.824000e-01,-0.00588281,-0.0556563,-0.00870313,-1.32141
-9.822000e-01,-0.00532813,-0.0510469,-0.0094375,-1.26125
-9.820000e-01,-0.00466406,-0.0460313,-0.00958594,-1.19531
-9.818000e-01,-0.00389844,-0.0426094,-0.0104063,-1.11
-9.816000e-01,-0.003125,-0.0383906,-0.0102578,-1.01328
-9.814000e-01,-0.00249219,-0.0345859,-0.0107969,-0.913906
-9.812000e-01,-0.00210156,-0.0292578,-0.0107891,-0.801094
-9.810000e-01,-0.000953125,-0.0247422,-0.0107344,-0.691875
-9.808000e-01,0.000195313,-0.0185625,-0.0101406,-0.575625
-9.806000e-01,0.00145312,-0.0118828,-0.00955469,-0.449375
-9.804000e-01,0.00260938,-0.00450781,-0.00857813,-0.321406
-9.802000e-01,0.00428906,0.00170312,-0.00740625,-0.189375
-9.800000e-01,0.005625,0.00852344,-0.00575781,-0.0667188
-9.798000e-01,0.00747656,0.0147578,-0.00392969,0.0367188
-9.796000e-01,0.00869531,0.020625,-0.00314844,0.163906
-9.794000e-01,0.009375,0.0266328,-0.00180469,0.295
-9.792000e-01,0.0104766,0.0322266,-0.00034375,0.426094
-9.790000e-01,0.0110547,0.0378125,0.000921875,0.546719
-9.788000e-01,0.012625,0.0430625,0.00182031,0.652344
-9.786000e-01,0.0131875,0.0517109,0.00294531,0.763281
-9.784000e-01,0.0148984,0.0610313,0.00340625,0.890469
-9.782000e-01,0.0157188,0.0706953,0.00486719,1.00594
-9.780000e-01,0.0182266,0.0796016,0.00491406,1.10672
-9.778000e-01,0.0163672,0.0882813,0.00664062,1.19297
-9.776000e-01,0.0164297,0.0935625,0.00198438,1.26594
-9.774000e-01,0.0179297,0.0936562,0.00297656,1.33031
-9.772000e-01,0.01725,0.0938828,0.00559375,1.38906
-9.770000e-01,0.0143359,0.0882734,0.00440625,1.43875
-9.768000e-01,0.0125391,0.0782578,0.00207813,1.47859
-9.766000e-01,0.0115937,0.0731484,0.00105469,1.50203
-9.764000e-01,0.0105703,0.0684922,-9.375e-05,1.515
-9.762000e-01,0.0105625,0.0663125,-0.000390625,1.51672
-9.760000e-01,0.0103125,0.0643516,-0.0001875,1.48953
-9.758000e-01,0.0107656,0.0635234,-0.0015,1.45469
-9.756000e-01,0.0115781,0.0638047,-0.00203906,1.42031
-9.754000e-01,0.0115625,0.0647578,-0.00160938,1.38609
-9.752000e-01,0.0112344,0.0636484,-0.00111719,1.34922
-9.750000e-01,0.0110859,0.0576016,-0.000382813,1.28922
-9.748000e-01,0.00976562,0.0492187,-0.000171875,1.21562
-9.746000e-01,0.00802344,0.0387031,-0.000414062,1.13688
-9.744000e-01,0.00607813,0.0268906,0.000101563,1.03719
-9.742000e-01,0.00407813,0.0174688,0.00146094,0.936719
-9.740000e-01,0.00283594,0.0085625,0.00159375,0.8225
-9.738000e-01,0.00219531,0.00327344,0.00289062,0.707187
-9.736000e-01,0.00189062,2.34375e-05,0.000273438,0.589688
-9.734000e-01,0.000882813,-0.00115625,0.00247656,0.46875
-9.732000e-01,0.000882813,-0.00359375,0.00382031,0.336094
-9.730000e-01,0.00117969,-0.00675781,0.00379687,0.206563
-9.728000e-01,7.8125e-05,-0.00973437,0.00316406,0.0729687
-9.726000e-01,-0.00100781,-0.0151328,0.00320313,-0.0346875
-9.724000e-01,-0.00216406,-0.0220781,0.00250781,-0.145937
-9.722000e-01,-0.00339062,-0.0292969,0.00132031,-0.279375
-9.720000e-01,-0.00435938,-0.035625,0.000929688,-0.4075
-9.718000e-01,-0.00567969,-0.0426172,0.000703125,-0.536719
-9.716000e-01,-0.007125,-0.0493125,0.000398438,-0.652813
-9.714000e-01,-0.00852344,-0.0543203,0.000773438,-0.764062
-9.712000e-01,-0.00923437,-0.0592422,0.000390625,-0.878281
-9.710000e-01,-0.0102813,-0.0627422,-0.00046875,-0.984063
-9.708000e-01,-0.0104609,-0.0649766,-0.00151563,-1.08031
-9.706000e-01,-0.0111641,-0.0667188,-0.00153125,-1.16656
-9.704000e-01,-0.0117422,-0.0684453,-0.00142187,-1.23938
-9.702000e-01,-0.0122188,-0.0705234,-0.00185938,-1.30094
-9.700000e-01,-0.0122031,-0.0720781,-0.00222656,-1.35516
-9.698000e-01,-0.0116875,-0.0707969,-0.003,-1.39578
-9.696000e-01,-0.0116953,-0.0692344,-0.00334375,-1.42859
-9.694000e-01,-0.0114219,-0.0695469,-0.00352344,-1.45375
-9.692000e-01,-0.0114219,-0.0691953,-0.00390625,-1.46375
-9.690000e-01,-0.0116953,-0.0681484,-0.0046875,-1.46297
-9.688000e-01,-0.0116562,-0.0669453,-0.00474219,-1.45031
-9.686000e-01,-0.0114844,-0.0642422,-0.0050625,-1.4225
-9.684000e-01,-0.0109141,-0.0608438,-0.00477344,-1.38688
-9.682000e-01,-0.0103984,-0.0559141,-0.00482031,-1.34469
-9.680000e-01,-0.0098125,-0.0505859,-0.00439844,-1.28828
-9.678000e-01,-0.00907812,-0.0469688,-0.00346094,-1.22578
-9.676000e-01,-0.00803125,-0.0445938,-0.00236719,-1.14719
-9.674000e-01,-0.00700781,-0.0413906,-0.00185938,-1.05688
-9.672000e-01,-0.00626563,-0.0364219,-0.00104688,-0.961094
-9.670000e-01,-0.00585156,-0.0307422,-0.000507813,-0.851875
-9.668000e-01,-0.00542188,-0.0259141,-0.000304687,-0.74
-9.666000e-01,-0.00405469,-0.0208281,0.00104688,-0.625313
-9.664000e-01,-0.00383594,-0.0151797,0.00275781,-0.508437
-9.662000e-01,-0.00283594,-0.0089375,0.00403906,-0.377344
-9.660000e-01,-0.00221094,-0.00303906,0.00503906,-0.249844
-9.658000e-01,-0.00123438,0.0020625,0.00657812,-0.117969
-9.656000e-01,0.000164063,0.00835156,0.00866406,-0.0117188
-9.654000e-01,0.00115625,0.0139297,0.00985156,0.103594
-9.652000e-01,0.00120312,0.0205469,0.0110156,0.23875
-9.650000e-01,0.0021875,0.0246484,0.0127422,0.365938
-9.648000e-01,0.00234375,0.0298125,0.0145469,0.493438
-9.646000e-01,0.00291406,0.0336484,0.0148047,0.6
-9.644000e-01,0.00409375,0.0401953,0.0154766,0.714219
-9.642000e-01,0.00436719,0.0474844,0.0157031,0.845625
-9.640000e-01,0.005875,0.0557578,0.0168125,0.960625
-9.638000e-01,0.00575,0.0633516,0.0193281,1.06219
-9.636000e-01,0.00467187,0.0691172,0.0183516,1.1575
-9.634000e-01,0.00634375,0.0722969,0.0174922,1.23281
-9.632000e-01,0.00689844,0.0783281,0.0196172,1.30375
-9.630000e-01,0.0058125,0.0834453,0.0198984,1.36172
-9.628000e-01,0.00542969,0.0832656,0.0184453,1.41594
-9.626000e-01,0.00432813,0.0773438,0.0169688,1.46203
-9.624000e-01,0.00372656,0.075625,0.0151406,1.49125
-9.622000e-01,0.00325781,0.0761172,0.01475,1.51094
-9.620000e-01,0.00323438,0.0744688,0.0142656,1.51797
-9.618000e-01,0.0034375,0.0734531,0.0123047,1.51313
-9.616000e-01,0.00397656,0.0714609,0.0105,1.46922
-9.614000e-01,0.00428125,0.0712891,0.00958594,1.43688
-9.612000e-01,0.00457031,0.0702969,0.0103516,1.39734
-9.610000e-01,0.00503906,0.0681172,0.0109141,1.36797
-9.608000e-01,0.00484375,0.0628906,0.0111094,1.31766
-9.606000e-01,0.00407031,0.0566797,0.0103359,1.24562
-9.604000e-01,0.00290625,0.0481719,0.0106172,1.17141
-9.602000e-01,0.00182031,0.0378906,0.0106875,1.07969
-9.600000e-01,0.00065625,0.0279844,0.0108906,0.979844
-9.598000e-01,4.6875e-05,0.0202266,0.0113281,0.873281
-9.596000e-01,-0.000921875,0.01375,0.0109609,0.754688
-9.594000e-01,-0.00153125,0.00788281,0.0111562,0.640625
-9.592000e-01,-0.00202344,0.00391406,0.0118906,0.523125
-9.590000e-01,-0.00204688,0.000234375,0.0121797,0.393281
-9.588000e-01,-0.00235937,-0.00342969,0.0121641,0.263906
-9.586000e-01,-0.00258594,-0.00813281,0.0110234,0.129688
-9.584000e-01,-0.00297656,-0.0137734,0.00975781,0.00953125
-9.582000e-01,-0.00379687,-0.0199453,0.00916406,-0.0923438
-9.580000e-01,-0.00503125,-0.0269062,0.00942969,-0.222188
-9.578000e-01,-0.00585156,-0.0335781,0.00896094,-0.352656
-9.576000e-01,-0.00680469,-0.0402969,0.0073125,-0.48
-9.574000e-01,-0.00830469,-0.0473047,0.0054375,-0.600938
-9.572000e-01,-0.00917969,-0.0521563,0.00421875,-0.716562
-9.570000e-01,-0.0102969,-0.0568984,0.00414844,-0.828281
-9.568000e-01,-0.0104063,-0.0611641,0.00366406,-0.937031
-9.566000e-01,-0.0114375,-0.0638125,0.00274219,-1.03578
-9.564000e-01,-0.0113828,-0.0663672,0.00178906,-1.12688
-9.562000e-01,-0.0107109,-0.0688906,-0.000101563,-1.20938
-9.560000e-01,-0.0110859,-0.0708984,-0.00114844,-1.27125
-9.558000e-01,-0.0111016,-0.0727891,-0.00264063,-1.33187
-9.556000e-01,-0.0110156,-0.0735625,-0.00315625,-1.37703
-9.554000e-01,-0.0103594,-0.0715234,-0.00303906,-1.41484
-9.552000e-01,-0.0109531,-0.0713594,-0.00347656,-1.44141
-9.550000e-01,-0.0107109,-0.0710391,-0.00497656,-1.45734
-9.548000e-01,-0.0102344,-0.0706016,-0.00682031,-1.46078
-9.546000e-01,-0.00942187,-0.0697187,-0.00807031,-1.45375
-9.544000e-01,-0.00932812,-0.0667188,-0.00729688,-1.43344
-9.542000e-01,-0.00854688,-0.0632344,-0.00842969,-1.39984
-9.540000e-01,-0.007375,-0.0593125,-0.0094375,-1.36125
-9.538000e-01,-0.006,-0.0545,-0.00970312,-1.31156
-9.536000e-01,-0.00572656,-0.0500547,-0.00930469,-1.25031
-9.534000e-01,-0.00450781,-0.0465234,-0.00848438,-1.17984
-9.532000e-01,-0.00361719,-0.0435078,-0.00830469,-1.09281
-9.530000e-01,-0.00294531,-0.0387422,-0.00855469,-0.998906
-9.528000e-01,-0.00240625,-0.0338984,-0.00820313,-0.897344
-9.526000e-01,-0.00166406,-0.0294063,-0.00735156,-0.784062
-9.524000e-01,-0.000859375,-0.0238672,-0.00655469,-0.672656
-9.522000e-01,0.0001875,-0.0178672,-0.00614844,-0.560937
-9.520000e-01,0.00139062,-0.0108281,-0.00569531,-0.433594
-9.518000e-01,0.0028125,-0.0034375,-0.00441406,-0.304063
-9.516000e-01,0.00435938,0.00254688,-0.00319531,-0.172031
-9.514000e-01,0.00572656,0.00992969,-0.00177344,-0.0535938
-9.512000e-01,0.00725781,0.0161641,-0.000671875,0.0504687
-9.510000e-01,0.00867188,0.0226094,0.000289062,0.180625
-9.508000e-01,0.00958594,0.0277813,0.00132031,0.311094
-9.506000e-01,0.0107344,0.0325312,0.00196094,0.442188
-9.504000e-01,0.0112812,0.0379219,0.00313281,0.559531
-9.502000e-01,0.0119141,0.0435156,0.00396094,0.66375
-9.500000e-01,0.0127422,0.0517578,0.00490625,0.778281
-9.498000e-01,0.0141172,0.0598828,0.00515625,0.905
-9.496000e-01,0.0159063,0.0682031,0.00542969,1.01891
-9.494000e-01,0.0154062,0.0773906,0.00659375,1.11766
-9.492000e-01,0.0148125,0.0847422,0.00434375,1.20031
-9.490000e-01,0.0163281,0.0877187,0.00244531,1.27531
-9.488000e-01,0.0169766,0.0905,0.00497656,1.3375
-9.486000e-01,0.0155547,0.0926875,0.00474219,1.39344
-9.484000e-01,0.0137188,0.0851406,0.00235937,1.44422
-9.482000e-01,0.0122266,0.0774531,0.000648438,1.47984
-9.480000e-01,0.0111484,0.0739375,-0.000453125,1.50281
-9.478000e-01,0.0105625,0.071,-0.000351562,1.51594
-9.476000e-01,0.00994531,0.0681953,-0.0001875,1.51562
-9.474000e-01,0.0103125,0.0664844,-0.0015,1.47297
-9.472000e-01,0.0107891,0.0660312,-0.00247656,1.44906
-9.470000e-01,0.0112109,0.0660859,-0.00254688,1.41109
-9.468000e-01,0.0112422,0.0660234,-0.00198438,1.38344
-9.466000e-01,0.0106719,0.0619063,-0.0003125,1.33719
-9.464000e-01,0.0119063,0.0551719,-0.0033125,1.27469
-9.462000e-01,0.00814844,0.0469922,-0.00257813,1.20203
-9.460000e-01,0.00744531,0.0362266,0.00185938,1.12016
-9.458000e-01,0.0063125,0.0243047,0.00566406,1.02047
-9.456000e-01,0.00475,0.015375,0.00728906,0.9175
-9.454000e-01,0.00426563,0.00896875,0.00871875,0.805156
-9.452000e-01,0.002625,0.00340625,0.00809375,0.688906
-9.450000e-01,0.00136719,0.000375,0.00829688,0.570156
-9.448000e-01,0.00203906,-0.00171094,0.0066875,0.447031
-9.446000e-01,0.00125,-0.00360938,0.00632813,0.3175
-9.444000e-01,0.000460938,-0.00617188,0.00555469,0.187031
-9.442000e-01,-0.000289062,-0.0112266,0.00350781,0.0559375
-9.440000e-01,-0.000570312,-0.0173438,0.00235937,-0.0496875
-9.438000e-01,-0.00174219,-0.0237891,0.00154688,-0.16625
-9.436000e-01,-0.00315625,-0.0301484,0.00225781,-0.297656
-9.434000e-01,-0.00420313,-0.0364766,0.00160938,-0.426094
-9.432000e-01,-0.00535156,-0.0438203,0.00028125,-0.555625
-9.430000e-01,-0.00722656,-0.0505391,0.000101563,-0.669687
-9.428000e-01,-0.00921875,-0.0553672,0.000148437,-0.782656
-9.426000e-01,-0.0102109,-0.0598281,-0.000289062,-0.895625
-9.424000e-01,-0.0111172,-0.0626719,-0.001125,-0.996719
-9.422000e-01,-0.0114687,-0.0650938,-0.00135938,-1.09234
-9.420000e-01,-0.0119688,-0.0671328,-0.00170312,-1.17969
-9.418000e-01,-0.0123281,-0.0686172,-0.00220313,-1.24938
-9.416000e-01,-0.0122031,-0.0697344,-0.00303906,-1.31078
-9.414000e-01,-0.0127422,-0.0712031,-0.00317969,-1.36094
-9.412000e-01,-0.0121016,-0.0697734,-0.00277344,-1.39969
-9.410000e-01,-0.0119453,-0.0692813,-0.00315625,-1.43078
-9.408000e-01,-0.0123125,-0.0690547,-0.00363281,-1.45281
-9.406000e-01,-0.0125625,-0.0688047,-0.00467969,-1.46141
-9.404000e-01,-0.0121016,-0.0681641,-0.00509375,-1.45719
-9.402000e-01,-0.0124297,-0.0661953,-0.00616406,-1.44406
-9.400000e-01,-0.0122109,-0.0627656,-0.00632813,-1.41547
-9.398000e-01,-0.0116562,-0.0591328,-0.00536719,-1.37672
-9.396000e-01,-0.0106484,-0.0549297,-0.00447656,-1.33516
-9.394000e-01,-0.00935937,-0.0513672,-0.00440625,-1.27781
-9.392000e-01,-0.009,-0.0468281,-0.00414844,-1.21562
-9.390000e-01,-0.00860156,-0.0427187,-0.003875,-1.13453
-9.388000e-01,-0.00800781,-0.039125,-0.0030625,-1.04172
-9.386000e-01,-0.00744531,-0.0369063,-0.00204688,-0.942969
-9.384000e-01,-0.00621094,-0.0334219,-0.00164062,-0.834063
-9.382000e-01,-0.00589844,-0.0283828,-0.00126563,-0.722031
-9.380000e-01,-0.00535156,-0.0227812,-0.000648438,-0.608594
-9.378000e-01,-0.00414844,-0.0166719,0.000757813,-0.488281
-9.376000e-01,-0.00342969,-0.0098125,0.00258594,-0.357187
-9.374000e-01,-0.00210938,-0.00371875,0.00435156,-0.227813
-9.372000e-01,-0.00125781,0.0024375,0.00592188,-0.0990625
-9.370000e-01,0.000101563,0.00867188,0.008125,0.00359375
-9.368000e-01,0.000921875,0.0162031,0.00892188,0.125312
-9.366000e-01,0.002,0.0225234,0.0104609,0.257812
-9.364000e-01,0.00251563,0.0274219,0.0126563,0.386094
-9.362000e-01,0.00303906,0.0317969,0.0151172,0.513594
-9.360000e-01,0.00360938,0.0356875,0.0169453,0.618906
-9.358000e-01,0.00359375,0.043125,0.0181094,0.729844
-9.356000e-01,0.00457031,0.0502344,0.0178594,0.859688
-9.354000e-01,0.00530469,0.058,0.0184687,0.974219
-9.352000e-01,0.00615625,0.0640078,0.0194844,1.07672
-9.350000e-01,0.00625,0.0704375,0.0207734,1.17063
-9.348000e-01,0.00478906,0.0756875,0.0200938,1.24438
-9.346000e-01,0.00576562,0.0793672,0.0181328,1.31516
-9.344000e-01,0.00579687,0.0819297,0.0200156,1.37187
-9.342000e-01,0.00426563,0.0820234,0.0201641,1.42625
-9.340000e-01,0.00325,0.07675,0.0183359,1.46859
-9.338000e-01,0.00307813,0.0765547,0.0163516,1.49609
-9.336000e-01,0.00307813,0.0754688,0.0147266,1.51188
-9.334000e-01,0.0029375,0.0762578,0.0130469,1.51734
-9.332000e-01,0.00310938,0.0754766,0.0126875,1.50406
-9.330000e-01,0.00382812,0.0745313,0.0115156,1.46328
-9.328000e-01,0.004375,0.0735313,0.0098125,1.43156
-9.326000e-01,0.00471094,0.07225,0.00946094,1.39203
-9.324000e-01,0.00424219,0.0696875,0.0100938,1.36297
-9.322000e-01,0.004375,0.0618594,0.0105625,1.30531
-9.320000e-01,0.00364063,0.0533828,0.0110234,1.23422
-9.318000e-01,0.002375,0.0442344,0.0107734,1.15984
-9.316000e-01,0.0013125,0.0335156,0.0112969,1.06531
-9.314000e-01,0.000742188,0.0254766,0.0121719,0.962031
-9.312000e-01,-0.000320313,0.0181328,0.0123281,0.855
-9.310000e-01,-0.000710937,0.0127188,0.0126563,0.736875
-9.308000e-01,-0.00102344,0.00799219,0.0124844,0.62
-9.306000e-01,-0.00166406,0.00492188,0.0132109,0.501875
-9.304000e-01,-0.00160938,0.00211719,0.0134297,0.370469
-9.302000e-01,-0.00203906,-0.00164844,0.0128047,0.241563
-9.300000e-01,-0.00257813,-0.00638281,0.0115781,0.110313
-9.298000e-01,-0.00327344,-0.0123516,0.0122031,-0.0065625
-9.296000e-01,-0.00414844,-0.0198516,0.0113828,-0.111094
-9.294000e-01,-0.00521094,-0.0282188,0.0100469,-0.243281
-9.292000e-01,-0.00644531,-0.0351172,0.00847656,-0.371875
-9.290000e-01,-0.00760937,-0.0420234,0.00676562,-0.5025
-9.288000e-01,-0.00919531,-0.0481406,0.0055,-0.619688
-9.286000e-01,-0.00969531,-0.0537891,0.00451562,-0.733281
-9.284000e-01,-0.0109688,-0.0583359,0.00395313,-0.845781
-9.282000e-01,-0.0110547,-0.0614375,0.00249219,-0.955156
-9.280000e-01,-0.0111953,-0.0645859,0.00128906,-1.04953
-9.278000e-01,-0.0110469,-0.0661172,-0.000765625,-1.14109
-9.276000e-01,-0.011625,-0.0677188,-0.00203906,-1.22281
-9.274000e-01,-0.0116562,-0.0704844,-0.00255469,-1.28391
-9.272000e-01,-0.0110625,-0.0727734,-0.00315625,-1.34203
-9.270000e-01,-0.0111406,-0.0738125,-0.004875,-1.38453
-9.268000e-01,-0.0106328,-0.0714219,-0.00602344,-1.42047
-9.266000e-01,-0.0106641,-0.0719766,-0.00674219,-1.44688
-9.264000e-01,-0.0104453,-0.0719063,-0.00702344,-1.45844
-9.262000e-01,-0.0100859,-0.0711719,-0.00817969,-1.46297
-9.260000e-01,-0.00921875,-0.0700625,-0.0100391,-1.45328
-9.258000e-01,-0.00899219,-0.0670625,-0.0108359,-1.43063
-9.256000e-01,-0.0083125,-0.0630859,-0.0107578,-1.39656
-9.254000e-01,-0.00742188,-0.0592734,-0.0108281,-1.35609
-9.252000e-01,-0.00634375,-0.0556797,-0.0111953,-1.30578
-9.250000e-01,-0.00564062,-0.051375,-0.0105469,-1.24438
-9.248000e-01,-0.0045625,-0.0467188,-0.0103672,-1.17266
-9.246000e-01,-0.00385937,-0.0429688,-0.00996094,-1.085
-9.244000e-01,-0.00310938,-0.0384453,-0.00940625,-0.988594
-9.242000e-01,-0.00233594,-0.0342031,-0.00920312,-0.886094
-9.240000e-01,-0.00159375,-0.0293047,-0.00814844,-0.769844
-9.238000e-01,-0.000929688,-0.0238672,-0.00749219,-0.658281
-9.236000e-01,0.0003125,-0.0174453,-0.00659375,-0.542813
-9.234000e-01,0.00175,-0.0104609,-0.00555469,-0.412344
-9.232000e-01,0.00271094,-0.00260156,-0.00475,-0.285
-9.230000e-01,0.00409375,0.0045,-0.00350781,-0.151406
-9.228000e-01,0.00547656,0.0123594,-0.0020625,-0.0371875
-9.226000e-01,0.00696094,0.01875,-0.000585937,0.0690625
-9.224000e-01,0.00871094,0.0249766,0.000492188,0.202813
-9.222000e-01,0.00953125,0.0304609,0.000914063,0.332813
-9.220000e-01,0.0109453,0.0358984,0.00133594,0.464375
-9.218000e-01,0.0110391,0.0422891,0.00250781,0.576562
-9.216000e-01,0.0118438,0.0483984,0.00360938,0.683281
-9.214000e-01,0.0130625,0.05675,0.00422656,0.798906
-9.212000e-01,0.013875,0.0641719,0.00466406,0.924375
-9.210000e-01,0.0159531,0.0723906,0.00457031,1.03422
-9.208000e-01,0.0143438,0.0793906,0.00641406,1.13312
-9.206000e-01,0.0146484,0.0848359,0.00275,1.21359
-9.204000e-01,0.0160781,0.086375,0.00269531,1.28547
-9.202000e-01,0.0157578,0.0894063,0.00421094,1.34594
-9.200000e-01,0.014,0.0895625,0.00339062,1.40312
-9.198000e-01,0.0125625,0.0810078,0.00111719,1.45
-9.196000e-01,0.0111406,0.0748203,0.000265625,1.48438
-9.194000e-01,0.0103047,0.0732656,-0.00115625,1.50703
-9.192000e-01,0.00963281,0.0716797,-0.000992188,1.51672
