Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.922000e-01,-0.00114062,-0.00783594,-0.00242969,-0.695
-9.920000e-01,-0.000335938,-0.00207031,-0.00239844,-0.562031
-9.918000e-01,0.000796875,0.00188281,-0.0023125,-0.4175
-9.916000e-01,0.00172656,0.00677344,-0.00257031,-0.27125
-9.914000e-01,0.00271094,0.0124375,-0.00227344,-0.120469
-9.912000e-01,0.00335937,0.0175,-0.00220313,-0.000625
-9.910000e-01,0.00477344,0.0222578,-0.00160938,0.136719
-9.908000e-01,0.00599219,0.0274375,-0.00123438,0.287344
-9.906000e-01,0.00705469,0.0326953,-0.000671875,0.436875
-9.904000e-01,0.00804688,0.0373047,-6.25e-05,0.578125
-9.902000e-01,0.00946094,0.0418437,0.000632813,0.710938
-9.900000e-01,0.0105,0.0467188,0.000976562,0.844375
-9.898000e-01,0.0113594,0.0514141,0.00128125,0.968438
-9.896000e-01,0.0119844,0.0557734,0.0016875,1.08516
-9.894000e-01,0.0125234,0.0594141,0.00194531,1.18828
-9.892000e-01,0.0130859,0.0625781,0.00221094,1.26422
-9.890000e-01,0.0136562,0.0657656,0.0023125,1.33406
-9.888000e-01,0.0139141,0.0681484,0.00317969,1.39172
-9.886000e-01,0.0132969,0.0660234,0.00346875,1.44531
-9.884000e-01,0.0125859,0.0615547,0.00280469,1.48109
-9.882000e-01,0.0127031,0.0623594,0.00316406,1.50516
-9.880000e-01,0.0122891,0.0629297,0.00355469,1.51391
-9.878000e-01,0.0119609,0.0620547,0.00336719,1.49984
-9.876000e-01,0.0114219,0.0608672,0.00361719,1.47141
-9.874000e-01,0.0108516,0.0588359,0.00359375,1.43063
-9.872000e-01,0.0103359,0.056125,0.00390625,1.37078
-9.870000e-01,0.00947656,0.0521406,0.00367188,1.30453
-9.868000e-01,0.00867188,0.0489844,0.00404688,1.22375
-9.866000e-01,0.00764844,0.045,0.00411719,1.13391
-9.864000e-01,0.00654687,0.0396016,0.00476562,1.0225
-9.862000e-01,0.00535938,0.0349375,0.00520313,0.904687
-9.860000e-01,0.00425781,0.029625,0.00591406,0.773438
-9.858000e-01,0.00310156,0.0232109,0.00592188,0.638906
-9.856000e-01,0.00133594,0.0146172,0.00635938,0.50375
-9.854000e-01,0.00028125,0.00669531,0.00727344,0.353906
-9.852000e-01,-0.00188281,-0.00128906,0.00815625,0.208437
-9.850000e-01,-0.00342188,-0.0094375,0.00911719,0.0579687
-9.848000e-01,-0.00526563,-0.0178359,0.00974219,-0.0628125
-9.846000e-01,-0.00671094,-0.0265547,0.0102578,-0.201875
-9.844000e-01,-0.008375,-0.0337031,0.0101719,-0.351406
-9.842000e-01,-0.00978906,-0.0407344,0.00990625,-0.497969
-9.840000e-01,-0.0112344,-0.047125,0.01025,-0.635625
-9.838000e-01,-0.0123438,-0.0534688,0.009875,-0.765
-9.836000e-01,-0.0137031,-0.0582578,0.00971094,-0.891406
-9.834000e-01,-0.0146328,-0.0623281,0.00888281,-1.00906
-9.832000e-01,-0.0157578,-0.0661797,0.00857031,-1.11609
-9.830000e-01,-0.0161016,-0.0694063,0.00813281,-1.21188
-9.828000e-01,-0.0163516,-0.0722422,0.00730469,-1.28328
-9.826000e-01,-0.0165078,-0.0742813,0.00613281,-1.34703
-9.824000e-01,-0.0171328,-0.0751328,0.00496094,-1.39531
-9.822000e-01,-0.0164375,-0.0724609,0.003625,-1.43422
-9.820000e-01,-0.016,-0.0716641,0.00258594,-1.45656
-9.818000e-01,-0.0152266,-0.0699531,0.00189844,-1.465
-9.816000e-01,-0.0146641,-0.0673438,0.000890625,-1.45641
-9.814000e-01,-0.0136641,-0.0639141,0.000304687,-1.42875
-9.812000e-01,-0.0126875,-0.0597969,-0.000265625,-1.39047
-9.810000e-01,-0.0109453,-0.053875,-0.000953125,-1.34266
-9.808000e-01,-0.00941406,-0.0475391,-0.00178125,-1.27594
-9.806000e-01,-0.00803906,-0.0399609,-0.00227344,-1.20453
-9.804000e-01,-0.00610938,-0.03275,-0.00250781,-1.10813
-9.802000e-01,-0.00421875,-0.0255234,-0.00271094,-1
-9.800000e-01,-0.00283594,-0.0184219,-0.00250781,-0.883281
-9.798000e-01,-0.00132031,-0.0112422,-0.00240625,-0.755625
-9.796000e-01,-0.000523438,-0.00439844,-0.00235937,-0.627031
-9.794000e-01,0.000742188,-6.25e-05,-0.00239062,-0.489687
-9.792000e-01,0.00160938,0.00442969,-0.00229687,-0.343438
-9.790000e-01,0.0025,0.0102344,-0.00233594,-0.195
-9.788000e-01,0.00349219,0.0154219,-0.00228125,-0.0578125
-9.786000e-01,0.00472656,0.0198438,-0.00203906,0.0607813
-9.784000e-01,0.00632031,0.0249219,-0.00151563,0.2125
-9.782000e-01,0.00734375,0.0302969,-0.00121094,0.360469
-9.780000e-01,0.008375,0.0352109,-0.000632813,0.509375
-9.778000e-01,0.00932812,0.0395625,-0.000203125,0.644062
-9.776000e-01,0.0100781,0.04425,0.000445313,0.779062
-9.774000e-01,0.0110625,0.0491016,0.00040625,0.911563
-9.772000e-01,0.0116484,0.0537891,0.00103906,1.03063
-9.770000e-01,0.0125234,0.0578594,0.0013125,1.14234
-9.768000e-01,0.0129297,0.0614922,0.00166406,1.22344
-9.766000e-01,0.0135625,0.0648906,0.00220313,1.29906
-9.764000e-01,0.0139531,0.0683125,0.00239844,1.35625
-9.762000e-01,0.0141328,0.0693281,0.00314844,1.41469
-9.760000e-01,0.0135547,0.0644141,0.00296875,1.47141
-9.758000e-01,0.0126328,0.0635391,0.00296094,1.49844
-9.756000e-01,0.0126641,0.0638906,0.00286719,1.51344
-9.754000e-01,0.0119141,0.0627578,0.00274219,1.50984
-9.752000e-01,0.0111797,0.0611172,0.00271094,1.49078
-9.750000e-01,0.0106875,0.0588594,0.0029375,1.45484
-9.748000e-01,0.00988281,0.0562891,0.00324219,1.40328
-9.746000e-01,0.00928906,0.0526953,0.00319531,1.33891
-9.744000e-01,0.00839844,0.0493281,0.00382812,1.26828
-9.742000e-01,0.00752344,0.0465078,0.00344531,1.18578
-9.740000e-01,0.00672656,0.0424922,0.00432813,1.08203
-9.738000e-01,0.00540625,0.037875,0.00435938,0.964688
-9.736000e-01,0.00463281,0.0329687,0.00482031,0.840938
-9.734000e-01,0.00351563,0.0275156,0.00541406,0.706406
-9.732000e-01,0.00220313,0.0196172,0.005875,0.573125
-9.730000e-01,0.000882813,0.011375,0.00635938,0.430469
-9.728000e-01,-0.000992188,0.00246875,0.00771875,0.280781
-9.726000e-01,-0.00276562,-0.00547656,0.00824219,0.129844
-9.724000e-01,-0.00430469,-0.0144063,0.00939062,-0.0053125
-9.722000e-01,-0.00598438,-0.0231484,0.00955469,-0.125625
-9.720000e-01,-0.00769531,-0.0308984,0.00978906,-0.275
-9.718000e-01,-0.00917187,-0.0377031,0.00979688,-0.423594
-9.716000e-01,-0.0108047,-0.0444609,0.00928125,-0.567813
-9.714000e-01,-0.0116953,-0.0505625,0.00964062,-0.699531
-9.712000e-01,-0.0132266,-0.0559922,0.00891406,-0.827656
-9.710000e-01,-0.0141172,-0.0603047,0.00886719,-0.951406
-9.708000e-01,-0.0150469,-0.0644922,0.00852344,-1.06406
-9.706000e-01,-0.0157813,-0.0679375,0.00807031,-1.16734
-9.704000e-01,-0.0161953,-0.0712109,0.00752344,-1.24719
-9.702000e-01,-0.0166016,-0.073625,0.00627344,-1.31875
-9.700000e-01,-0.0174219,-0.0751797,0.00563281,-1.37094
-9.698000e-01,-0.0165781,-0.0742813,0.004375,-1.41563
-9.696000e-01,-0.0162578,-0.0724297,0.00351563,-1.44594
-9.694000e-01,-0.0156484,-0.0712109,0.00239844,-1.46109
-9.692000e-01,-0.0148828,-0.0690469,0.00185156,-1.46016
-9.690000e-01,-0.014125,-0.066,0.000945312,-1.44203
-9.688000e-01,-0.0125859,-0.0620703,3.125e-05,-1.40938
-9.686000e-01,-0.0114141,-0.0569062,-0.000679688,-1.3675
-9.684000e-01,-0.0103281,-0.0507031,-0.00125781,-1.31344
-9.682000e-01,-0.00825,-0.0436797,-0.0018125,-1.24328
-9.680000e-01,-0.00652344,-0.0362344,-0.00214844,-1.16
-9.678000e-01,-0.00464844,-0.0292188,-0.00232031,-1.05641
-9.676000e-01,-0.00311719,-0.0217813,-0.00226562,-0.945312
-9.674000e-01,-0.00163281,-0.0150547,-0.00224219,-0.823281
-9.672000e-01,-0.000359375,-0.00742969,-0.00215625,-0.693594
-9.670000e-01,0.000242187,-0.00189844,-0.00208594,-0.562031
-9.668000e-01,0.00145312,0.00178906,-0.00207031,-0.418281
-9.666000e-01,0.002375,0.00682031,-0.00221094,-0.271094
-9.664000e-01,0.00342969,0.0126016,-0.00182031,-0.117969
-9.662000e-01,0.00417969,0.0169531,-0.00171094,0.00125
-9.660000e-01,0.00552344,0.0219688,-0.00152344,0.137031
-9.658000e-01,0.00705469,0.0275391,-0.00103125,0.288125
-9.656000e-01,0.00784375,0.0329922,-0.000640625,0.439063
-9.654000e-01,0.00895313,0.0372266,-1.5625e-05,0.579219
-9.652000e-01,0.0098125,0.0422266,0.000445313,0.71375
-9.650000e-01,0.0109609,0.0469063,0.000875,0.847969
-9.648000e-01,0.0116797,0.0516094,0.00117187,0.972344
-9.646000e-01,0.0124844,0.0559063,0.00180469,1.08656
-9.644000e-01,0.0127656,0.0596172,0.00191406,1.18828
-9.642000e-01,0.0134297,0.0628281,0.00213281,1.26953
-9.640000e-01,0.0137734,0.0655234,0.00258594,1.33281
-9.638000e-01,0.0139609,0.0679844,0.00308594,1.39187
-9.636000e-01,0.0136719,0.0659141,0.00325,1.44469
-9.634000e-01,0.012875,0.0615156,0.00326562,1.48562
-9.632000e-01,0.0125391,0.0622109,0.00342969,1.50906
-9.630000e-01,0.0123984,0.0627344,0.00326562,1.51531
-9.628000e-01,0.0118672,0.0622422,0.0031875,1.5025
-9.626000e-01,0.0114219,0.06075,0.00355469,1.47375
-9.624000e-01,0.0105469,0.059,0.00388281,1.43109
-9.622000e-01,0.0100938,0.0561719,0.00364844,1.37234
-9.620000e-01,0.00907031,0.0519219,0.00378125,1.30656
-9.618000e-01,0.00791406,0.0491406,0.00382031,1.22594
-9.616000e-01,0.00716406,0.0447188,0.00425,1.13813
-9.614000e-01,0.00598438,0.0393984,0.00454687,1.02531
-9.612000e-01,0.00485937,0.0342578,0.00504688,0.905312
-9.610000e-01,0.00386719,0.0293672,0.00565625,0.774219
-9.608000e-01,0.00277344,0.0224297,0.00566406,0.639062
-9.606000e-01,0.00145312,0.0145391,0.00629688,0.505625
-9.604000e-01,-7.8125e-05,0.00620313,0.00757031,0.354844
-9.602000e-01,-0.00210938,-0.00154688,0.00823438,0.20875
-9.600000e-01,-0.00339062,-0.00961719,0.00910156,0.0584375
-9.598000e-01,-0.00524219,-0.018375,0.0098125,-0.06125
-9.596000e-01,-0.00685938,-0.0270781,0.00985156,-0.201563
-9.594000e-01,-0.008125,-0.0340312,0.00985156,-0.349531
-9.592000e-01,-0.0100156,-0.0411328,0.00969531,-0.496719
-9.590000e-01,-0.0112109,-0.047625,0.00990625,-0.634375
-9.588000e-01,-0.0121875,-0.0534844,0.00964844,-0.763594
-9.586000e-01,-0.0136562,-0.0579922,0.00907031,-0.891719
-9.584000e-01,-0.0148047,-0.0626016,0.00875781,-1.00922
-9.582000e-01,-0.0154609,-0.0663984,0.00851563,-1.11469
-9.580000e-01,-0.0160781,-0.0696641,0.00788281,-1.20859
-9.578000e-01,-0.0163906,-0.0725781,0.00688281,-1.27922
-9.576000e-01,-0.017,-0.0743359,0.00567969,-1.34719
-9.574000e-01,-0.0168516,-0.0752656,0.00467187,-1.39359
-9.572000e-01,-0.0163203,-0.0726016,0.003625,-1.43188
-9.570000e-01,-0.0159766,-0.0716563,0.00298438,-1.45531
-9.568000e-01,-0.0150469,-0.0699687,0.00205469,-1.46266
-9.566000e-01,-0.0143359,-0.0672188,0.00107813,-1.45391
-9.564000e-01,-0.0134453,-0.0635547,0.0003125,-1.42984
-9.562000e-01,-0.0121875,-0.0595156,-0.000625,-1.39
-9.560000e-01,-0.0109375,-0.0534375,-0.000984375,-1.34313
-9.558000e-01,-0.00946094,-0.0474844,-0.0018125,-1.27812
-9.556000e-01,-0.00767969,-0.0398359,-0.00241406,-1.20531
-9.554000e-01,-0.00563281,-0.0327422,-0.00245313,-1.11
-9.552000e-01,-0.00425781,-0.0256719,-0.00271875,-1.00094
-9.550000e-01,-0.00315625,-0.0185703,-0.00253906,-0.884688
-9.548000e-01,-0.0015625,-0.0110937,-0.00264063,-0.757031
-9.546000e-01,-0.000710937,-0.00439844,-0.002375,-0.63125
-9.544000e-01,0.000289062,6.25e-05,-0.00220313,-0.492344
-9.542000e-01,0.00146875,0.00465625,-0.00224219,-0.345469
-9.540000e-01,0.00220313,0.0101406,-0.00203125,-0.197031
-9.538000e-01,0.00334375,0.0153047,-0.00203906,-0.0590625
-9.536000e-01,0.00452344,0.0198438,-0.00175,0.061875
-9.534000e-01,0.00585156,0.0248984,-0.00128906,0.2125
-9.532000e-01,0.00702344,0.0304141,-0.0008125,0.360938
-9.530000e-01,0.00817188,0.0353906,-0.000359375,0.510313
-9.528000e-01,0.00903906,0.0395,0.000109375,0.645313
-9.526000e-01,0.0100156,0.0442344,0.000882813,0.777344
-9.524000e-01,0.0111797,0.0494219,0.00146094,0.908281
-9.522000e-01,0.0118125,0.0543047,0.00182031,1.02797
-9.520000e-01,0.0123359,0.0579297,0.00184375,1.13813
-9.518000e-01,0.0127578,0.0617188,0.00222656,1.22234
-9.516000e-01,0.0133125,0.0649375,0.00271875,1.29406
-9.514000e-01,0.013875,0.0681406,0.00296094,1.35484
-9.512000e-01,0.0137656,0.0693984,0.00333594,1.41297
-9.510000e-01,0.0131953,0.065,0.00321875,1.47375
-9.508000e-01,0.0122734,0.0636484,0.00353125,1.50469
-9.506000e-01,0.0120156,0.0635547,0.00363281,1.51656
-9.504000e-01,0.0114844,0.0621406,0.00324219,1.50906
-9.502000e-01,0.0111562,0.0600781,0.00360938,1.48906
-9.500000e-01,0.0106563,0.0581719,0.00367188,1.45375
-9.498000e-01,0.01,0.056125,0.00367188,1.40266
-9.496000e-01,0.0093125,0.0531172,0.00374219,1.33969
-9.494000e-01,0.00860156,0.0504609,0.00401563,1.26687
-9.492000e-01,0.00767969,0.0474453,0.00433594,1.18328
-9.490000e-01,0.00658594,0.0436172,0.00482812,1.07984
-9.488000e-01,0.00533594,0.0385313,0.00503125,0.962813
-9.486000e-01,0.00478125,0.0337109,0.00563281,0.838594
-9.484000e-01,0.00353906,0.02775,0.00553125,0.705469
-9.482000e-01,0.00226562,0.0197266,0.00661719,0.573281
-9.480000e-01,0.0008125,0.0106953,0.007,0.429219
-9.478000e-01,-0.00117187,0.00204688,0.00810156,0.279844
-9.476000e-01,-0.00252344,-0.00571094,0.00928125,0.128438
-9.474000e-01,-0.00432031,-0.0146406,0.00984375,-0.0065625
-9.472000e-01,-0.00595313,-0.0228437,0.0102578,-0.127188
-9.470000e-01,-0.00760156,-0.0308516,0.0103281,-0.278438
-9.468000e-01,-0.00921094,-0.0375625,0.0102109,-0.425938
-9.466000e-01,-0.0102266,-0.0440078,0.0101875,-0.571562
-9.464000e-01,-0.0114453,-0.0497578,0.0102422,-0.700156
-9.462000e-01,-0.0128281,-0.0551016,0.00974219,-0.830781
-9.460000e-01,-0.0141797,-0.0597891,0.00914844,-0.953281
-9.458000e-01,-0.0152109,-0.0641484,0.00892969,-1.06406
-9.456000e-01,-0.0161094,-0.06775,0.00838281,-1.16828
-9.454000e-01,-0.0162422,-0.0709922,0.00770312,-1.24891
-9.452000e-01,-0.0169219,-0.073625,0.00682812,-1.31812
-9.450000e-01,-0.0172656,-0.0753516,0.00541406,-1.37141
-9.448000e-01,-0.0167969,-0.0740391,0.00446094,-1.41641
-9.446000e-01,-0.0164531,-0.0723125,0.00332031,-1.44703
-9.444000e-01,-0.0155078,-0.0709141,0.00269531,-1.46234
-9.442000e-01,-0.0148594,-0.0688984,0.00164844,-1.46234
-9.440000e-01,-0.0140781,-0.0656406,0.000890625,-1.44547
-9.438000e-01,-0.0126563,-0.0619375,0.000226563,-1.41219
-9.436000e-01,-0.0117109,-0.0563906,-0.0005625,-1.3675
-9.434000e-01,-0.0101094,-0.0500859,-0.00132031,-1.31156
-9.432000e-01,-0.00838281,-0.0432891,-0.00205469,-1.24297
-9.430000e-01,-0.00661719,-0.0357344,-0.0023125,-1.15938
-9.428000e-01,-0.00492969,-0.0287734,-0.00260156,-1.05672
-9.426000e-01,-0.00328906,-0.02175,-0.00253906,-0.944844
-9.424000e-01,-0.00224219,-0.0149453,-0.00273438,-0.822344
-9.422000e-01,-0.00114844,-0.00732031,-0.00258594,-0.694531
-9.420000e-01,-0.000234375,-0.00214063,-0.00249219,-0.56375
-9.418000e-01,0.00152344,0.00172656,-0.00259375,-0.4175
-9.416000e-01,0.00230469,0.00721875,-0.00249219,-0.271562
-9.414000e-01,0.0029375,0.0128906,-0.00254688,-0.121875
-9.412000e-01,0.00415625,0.0172969,-0.00244531,-0.0009375
-9.410000e-01,0.00545313,0.0219375,-0.00209375,0.135
-9.408000e-01,0.00638281,0.0277734,-0.00185156,0.286406
-9.406000e-01,0.00753125,0.0331016,-0.00121094,0.436875
-9.404000e-01,0.008625,0.0372578,-0.000539063,0.577031
-9.402000e-01,0.00963281,0.0417266,-0.000210937,0.709688
-9.400000e-01,0.0106563,0.0468047,0.000234375,0.843906
-9.398000e-01,0.0116406,0.0517969,0.000734375,0.969844
-9.396000e-01,0.0118047,0.0559688,0.00115625,1.08531
-9.394000e-01,0.0124453,0.0596797,0.00135938,1.18859
-9.392000e-01,0.0129297,0.0629297,0.00142969,1.26891
-9.390000e-01,0.0132734,0.0656641,0.00213281,1.32734
-9.388000e-01,0.0138047,0.0685859,0.00260156,1.385
-9.386000e-01,0.0136094,0.0668125,0.00264844,1.44859
-9.384000e-01,0.0124453,0.0629297,0.00259375,1.49234
-9.382000e-01,0.0120625,0.0634375,0.00279687,1.51297
-9.380000e-01,0.0117109,0.0629766,0.00285937,1.51516
-9.378000e-01,0.0111172,0.0615156,0.00314844,1.50063
-9.376000e-01,0.0107031,0.0596719,0.00333594,1.47453
-9.374000e-01,0.0101953,0.0581797,0.00330469,1.43094
-9.372000e-01,0.00922656,0.0557266,0.00303125,1.37203
-9.370000e-01,0.00888281,0.0520625,0.00335937,1.30531
-9.368000e-01,0.00823438,0.0494531,0.00332031,1.22437
-9.366000e-01,0.00701563,0.0458906,0.00438281,1.13734
-9.364000e-01,0.00591406,0.0407969,0.00419531,1.02625
-9.362000e-01,0.00498438,0.0359219,0.0046875,0.906406
-9.360000e-01,0.00439063,0.0310391,0.00475,0.775625
-9.358000e-01,0.00288281,0.0236875,0.00548438,0.641094
-9.356000e-01,0.00170312,0.0151094,0.006,0.505156
-9.354000e-01,-7.03125e-05,0.00609375,0.00685156,0.355781
-9.352000e-01,-0.00199219,-0.00175781,0.00761719,0.207187
-9.350000e-01,-0.00348438,-0.00971094,0.00873438,0.0579687
-9.348000e-01,-0.00517188,-0.0184687,0.00920312,-0.0623438
-9.346000e-01,-0.00711719,-0.0269687,0.00921875,-0.203125
-9.344000e-01,-0.00827344,-0.0337891,0.00939844,-0.351562
-9.342000e-01,-0.0101875,-0.0404766,0.00945312,-0.498281
-9.340000e-01,-0.0111875,-0.0467266,0.00964844,-0.635781
-9.338000e-01,-0.012375,-0.0527422,0.00935937,-0.762344
-9.336000e-01,-0.0136641,-0.0577266,0.00897656,-0.891875
-9.334000e-01,-0.0145391,-0.0618906,0.00879688,-1.00844
-9.332000e-01,-0.0156016,-0.0659609,0.00842188,-1.11625
-9.330000e-01,-0.0162734,-0.0695,0.00792969,-1.20938
-9.328000e-01,-0.0166328,-0.0721016,0.00685938,-1.28156
-9.326000e-01,-0.0170469,-0.0739609,0.00592969,-1.34703
-9.324000e-01,-0.0167656,-0.0751953,0.00474219,-1.39281
-9.322000e-01,-0.0161328,-0.0722969,0.00354688,-1.43203
-9.320000e-01,-0.0156875,-0.0713125,0.00300781,-1.45391
-9.318000e-01,-0.0152969,-0.0701094,0.00186719,-1.46156
-9.316000e-01,-0.0144844,-0.0667969,0.001,-1.45359
-9.314000e-01,-0.0130781,-0.0634688,0.000390625,-1.42844
-9.312000e-01,-0.0118359,-0.0590547,-0.000328125,-1.38875
-9.310000e-01,-0.0109297,-0.0529609,-0.00114062,-1.34297
-9.308000e-01,-0.00882813,-0.0465234,-0.00163281,-1.27641
-9.306000e-01,-0.007375,-0.0392656,-0.00242969,-1.20469
-9.304000e-01,-0.00589063,-0.0323125,-0.00233594,-1.10875
-9.302000e-01,-0.00420313,-0.0249063,-0.00259375,-1.00141
-9.300000e-01,-0.00264844,-0.0184609,-0.00249219,-0.884375
-9.298000e-01,-0.00142187,-0.0109297,-0.00252344,-0.75625
-9.296000e-01,-0.000453125,-0.00422656,-0.0023125,-0.629688
-9.294000e-01,0.000484375,0.000101563,-0.00207813,-0.490156
-9.292000e-01,0.00160938,0.00445313,-0.00222656,-0.342031
-9.290000e-01,0.00239844,0.00978906,-0.00225,-0.191094
-9.288000e-01,0.0035,0.0150781,-0.00213281,-0.055625
-9.286000e-01,0.00464844,0.0195781,-0.00210156,0.064375
-9.284000e-01,0.00570312,0.0250469,-0.00153125,0.215625
-9.282000e-01,0.00703125,0.03,-0.00103906,0.3625
-9.280000e-01,0.00817969,0.0350391,-0.000539063,0.510938
-9.278000e-01,0.00924219,0.0393125,0.000242187,0.646094
-9.276000e-01,0.0101484,0.0443359,0.000585937,0.78
-9.274000e-01,0.0112344,0.0495312,0.00105469,0.911719
-9.272000e-01,0.0120859,0.0541094,0.00136719,1.02937
-9.270000e-01,0.0125156,0.0579375,0.00163281,1.14078
-9.268000e-01,0.0131406,0.0614453,0.00190625,1.22641
-9.266000e-01,0.0134687,0.0647031,0.00234375,1.29344
-9.264000e-01,0.0139766,0.0683281,0.00265625,1.35187
-9.262000e-01,0.0136797,0.0701172,0.00340625,1.4125
-9.260000e-01,0.0134453,0.0657734,0.00332031,1.47188
-9.258000e-01,0.0126016,0.0649844,0.00319531,1.50125
-9.256000e-01,0.0127266,0.0652422,0.00326562,1.51656
-9.254000e-01,0.0121016,0.0632266,0.00338281,1.51031
-9.252000e-01,0.0111562,0.0611875,0.00324219,1.49
-9.250000e-01,0.0106328,0.0588516,0.00350781,1.45734
-9.248000e-01,0.00972656,0.0555391,0.00344531,1.40312
-9.246000e-01,0.00914062,0.0521172,0.00357031,1.33891
-9.244000e-01,0.00864063,0.0491328,0.00396094,1.26719
-9.242000e-01,0.00785156,0.0468594,0.00365625,1.18516
-9.240000e-01,0.00659375,0.0428594,0.00470312,1.08469
-9.238000e-01,0.00578125,0.0382578,0.00442188,0.968594
-9.236000e-01,0.0050625,0.0338281,0.00478906,0.843438
-9.234000e-01,0.00428125,0.0283984,0.00522656,0.707656
-9.232000e-01,0.00258594,0.0205703,0.0060625,0.574219
-9.230000e-01,0.00127344,0.0115937,0.00657812,0.4325
-9.228000e-01,-0.000765625,0.002375,0.00801563,0.283125
-9.226000e-01,-0.00260938,-0.00553125,0.00871094,0.129844
-9.224000e-01,-0.0041875,-0.0146875,0.00957031,-0.00609375
-9.222000e-01,-0.006,-0.0230859,0.00974219,-0.126406
-9.220000e-01,-0.00744531,-0.03125,0.00985156,-0.276875
-9.218000e-01,-0.00947656,-0.0381016,0.00958594,-0.422969
-9.216000e-01,-0.0105469,-0.0446719,0.0098125,-0.56625
-9.214000e-01,-0.0116562,-0.0506484,0.00946094,-0.698125
-9.212000e-01,-0.0128828,-0.0556406,0.00947656,-0.826406
-9.210000e-01,-0.0141563,-0.0601484,0.00949219,-0.949844
-9.208000e-01,-0.0155234,-0.0643516,0.0085,-1.06109
-9.206000e-01,-0.0159922,-0.0680234,0.00846875,-1.16344
-9.204000e-01,-0.0165938,-0.0710937,0.00727344,-1.24656
-9.202000e-01,-0.0170547,-0.0738281,0.00596094,-1.31484
-9.200000e-01,-0.0174844,-0.0754766,0.00495313,-1.37031
-9.198000e-01,-0.0170859,-0.0746328,0.00365625,-1.41375
-9.196000e-01,-0.0166172,-0.0726797,0.00285156,-1.44562
-9.194000e-01,-0.0160625,-0.0716328,0.00163281,-1.45984
-9.192000e-01,-0.0155234,-0.069375,0.0009375,-1.45922
-9.190000e-01,-0.0147969,-0.0660234,0.000382813,-1.44188
-9.188000e-01,-0.0130078,-0.0623203,-0.000328125,-1.41063
-9.186000e-01,-0.0115703,-0.0567344,-0.0010625,-1.36641
