Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.2,,,
Horizontal Delay,0,,,
Sample Interval,0.0002,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,10,10,10,10
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.05,0.05,1
Vertical Position,0,0,0,0
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-8.112000e-01,-0.00703125,-0.036875,0.00173438,1.56125
-8.110000e-01,-0.0060625,-0.0263594,0.00167969,1.30234
-8.108000e-01,-0.00104688,0.00489844,0.00266406,0.118125
-8.106000e-01,0.00334375,0.0305156,0.00334375,-1.12953
-8.104000e-01,0.00400781,0.035125,0.00377344,-1.54688
-8.102000e-01,0.00133594,0.0182812,0.00365625,-0.813906
-8.100000e-01,-0.00313281,-0.0162656,0.00230469,0.509687
-8.098000e-01,-0.00716406,-0.0363125,0.00177344,1.50031
-8.096000e-01,-0.0061875,-0.0290313,0.00160156,1.4125
-8.094000e-01,-0.00133594,-0.000445313,0.00229687,0.314688
-8.092000e-01,0.00307031,0.0275938,0.00304688,-0.981719
-8.090000e-01,0.00395313,0.0358281,0.00384375,-1.55906
-8.088000e-01,0.00253906,0.0228125,0.00388281,-0.974219
-8.086000e-01,-0.00242187,-0.0120313,0.00307813,0.320781
-8.084000e-01,-0.00648438,-0.0351172,0.00175,1.41688
-8.082000e-01,-0.00625781,-0.0308984,0.001875,1.49953
-8.080000e-01,-0.00201563,-0.00548438,0.00213281,0.504375
-8.078000e-01,0.00226562,0.0251797,0.00307813,-0.817656
-8.076000e-01,0.00389844,0.0366406,0.00377344,-1.54531
-8.074000e-01,0.00325781,0.0261328,0.00424219,-1.12
-8.072000e-01,-0.00203906,-0.00716406,0.00314844,0.128281
-8.070000e-01,-0.00654687,-0.0332266,0.00207031,1.30906
-8.068000e-01,-0.00678906,-0.0332656,0.00202344,1.56016
-8.066000e-01,-0.00275,-0.0103594,0.00203906,0.687188
-8.064000e-01,0.000929688,0.0214141,0.00314844,-0.642813
-8.062000e-01,0.00385156,0.03625,0.00355469,-1.50859
-8.060000e-01,0.00341406,0.0285703,0.0035625,-1.25141
-8.058000e-01,-0.00152344,-0.00196875,0.00272656,-0.0704687
-8.056000e-01,-0.00608594,-0.0307109,0.00201563,1.18031
-8.054000e-01,-0.00660937,-0.0348984,0.00164062,1.59984
-8.052000e-01,-0.00367188,-0.014875,0.0016875,0.8625
-8.050000e-01,9.375e-05,0.0181953,0.00269531,-0.462031
-8.048000e-01,0.00413281,0.0358672,0.00361719,-1.45063
-8.046000e-01,0.00403906,0.0304922,0.00350781,-1.36125
-8.044000e-01,-0.000859375,0.00388281,0.00292969,-0.264219
-8.042000e-01,-0.00528125,-0.0277109,0.00214844,1.03094
-8.040000e-01,-0.00657031,-0.0362344,0.00154688,1.61187
-8.038000e-01,-0.00453906,-0.019,0.00161719,1.02641
-8.036000e-01,0.000101563,0.0140391,0.00253906,-0.271875
-8.034000e-01,0.00435938,0.0350937,0.00344531,-1.36375
-8.032000e-01,0.00413281,0.0326562,0.0035625,-1.44391
-8.030000e-01,-0.00021875,0.00961719,0.00328125,-0.454844
-8.028000e-01,-0.00411719,-0.0240938,0.002,0.872656
-8.026000e-01,-0.00661719,-0.0365781,0.00189062,1.59875
-8.024000e-01,-0.00500781,-0.0224062,0.00175,1.17391
-8.022000e-01,-0.000296875,0.0100938,0.00275781,-0.0765625
-8.020000e-01,0.00402344,0.0337109,0.003875,-1.25609
-8.018000e-01,0.00439844,0.0344375,0.00369531,-1.50687
-8.016000e-01,0.000398438,0.0143516,0.00374219,-0.636406
-8.014000e-01,-0.00336719,-0.0199688,0.00221094,0.695937
-8.012000e-01,-0.00653125,-0.0367813,0.00159375,1.56391
-8.010000e-01,-0.00596875,-0.0263047,0.00142969,1.30359
-8.008000e-01,-0.000992188,0.00533594,0.002375,0.119063
-8.006000e-01,0.0034375,0.0309141,0.003375,-1.1275
-8.004000e-01,0.00384375,0.0354297,0.00361719,-1.54531
-8.002000e-01,0.00146094,0.0187656,0.0038125,-0.810781
-8.000000e-01,-0.00284375,-0.0158984,0.00242187,0.512031
-7.998000e-01,-0.00673437,-0.0359063,0.00177344,1.50109
-7.996000e-01,-0.00614844,-0.0284609,0.00154688,1.41109
-7.994000e-01,-0.00139062,-2.34375e-05,0.00203906,0.314375
-7.992000e-01,0.00271875,0.0283125,0.003,-0.981875
-7.990000e-01,0.00395313,0.0365469,0.00357031,-1.55859
-7.988000e-01,0.0024375,0.0231641,0.00359375,-0.974531
-7.986000e-01,-0.00223438,-0.0115078,0.00258594,0.322188
-7.984000e-01,-0.00677344,-0.0348516,0.00117969,1.41625
-7.982000e-01,-0.00660156,-0.0309062,0.00142187,1.49891
-7.980000e-01,-0.00197656,-0.00522656,0.00199219,0.504531
-7.978000e-01,0.00192187,0.0256328,0.00282031,-0.819688
-7.976000e-01,0.00405469,0.0369766,0.00361719,-1.54641
-7.974000e-01,0.0034375,0.0263906,0.00369531,-1.12281
-7.972000e-01,-0.0016875,-0.00692969,0.00288281,0.126406
-7.970000e-01,-0.00621094,-0.0328203,0.00203906,1.30844
-7.968000e-01,-0.00613281,-0.0332891,0.00171875,1.55969
-7.966000e-01,-0.00258594,-0.0102109,0.00185938,0.685469
-7.964000e-01,0.0014375,0.0221562,0.00316406,-0.644844
-7.962000e-01,0.00439844,0.0367813,0.00378125,-1.51125
-7.960000e-01,0.00414844,0.0287656,0.00363281,-1.25016
-7.958000e-01,-0.0011875,-0.00151563,0.00311719,-0.069375
-7.956000e-01,-0.00575781,-0.0303359,0.0020625,1.18063
-7.954000e-01,-0.00630469,-0.0346719,0.00153125,1.59797
-7.952000e-01,-0.00342969,-0.0144531,0.00174219,0.863281
-7.950000e-01,0.000476562,0.0184844,0.00274219,-0.460625
-7.948000e-01,0.00439844,0.0361016,0.00323438,-1.44891
-7.946000e-01,0.00438281,0.0309922,0.003625,-1.35766
-7.944000e-01,-0.000570312,0.00407031,0.00303906,-0.262656
-7.942000e-01,-0.00501563,-0.0278672,0.0019375,1.03484
-7.940000e-01,-0.00633594,-0.0360156,0.00149219,1.61297
-7.938000e-01,-0.00417969,-0.0188828,0.00160156,1.02656
-7.936000e-01,0.000265625,0.0142891,0.00266406,-0.270313
-7.934000e-01,0.00441406,0.0352344,0.0036875,-1.3625
-7.932000e-01,0.00460937,0.0328672,0.00354688,-1.44516
-7.930000e-01,7.8125e-06,0.00980469,0.00350781,-0.451406
-7.928000e-01,-0.00396875,-0.0240625,0.00208594,0.873125
-7.926000e-01,-0.00642188,-0.0366953,0.00163281,1.60156
-7.924000e-01,-0.00478125,-0.0227734,0.00123438,1.17516
-7.922000e-01,-0.000328125,0.00989844,0.002,-0.0753125
-7.920000e-01,0.00410938,0.0335625,0.0030625,-1.25531
-7.918000e-01,0.00409375,0.0342031,0.00303906,-1.50641
-7.916000e-01,0.000523438,0.0144375,0.00317188,-0.635156
-7.914000e-01,-0.00309375,-0.0200078,0.00179688,0.697656
-7.912000e-01,-0.00663281,-0.0362891,0.00128125,1.56375
-7.910000e-01,-0.00557812,-0.0257656,0.00138281,1.3025
-7.908000e-01,-0.0005,0.00550781,0.002,0.118281
-7.906000e-01,0.00383594,0.0307656,0.00275781,-1.1275
-7.904000e-01,0.00423438,0.0351016,0.00299219,-1.54359
-7.902000e-01,0.00150781,0.0187656,0.00346094,-0.808438
-7.900000e-01,-0.00286719,-0.0161563,0.00197656,0.512969
-7.898000e-01,-0.00683594,-0.0363359,0.000992188,1.50109
-7.896000e-01,-0.00627344,-0.0290313,0.001125,1.41187
-7.894000e-01,-0.00133594,-0.000289062,0.00178906,0.313906
-7.892000e-01,0.00288281,0.0281953,0.00263281,-0.980156
-7.890000e-01,0.00429688,0.0362578,0.00313281,-1.55719
-7.888000e-01,0.0028125,0.022875,0.00326562,-0.971406
-7.886000e-01,-0.00228125,-0.0119766,0.00250781,0.325469
-7.884000e-01,-0.00674219,-0.035125,0.00142969,1.41688
-7.882000e-01,-0.006375,-0.0310937,0.00134375,1.4975
-7.880000e-01,-0.0016875,-0.00539063,0.00183594,0.504687
-7.878000e-01,0.0020625,0.025125,0.00285937,-0.817188
-7.876000e-01,0.00432813,0.0366484,0.00342969,-1.54531
-7.874000e-01,0.00349219,0.0262656,0.00359375,-1.11875
-7.872000e-01,-0.00170312,-0.00721094,0.00275781,0.129375
-7.870000e-01,-0.0065,-0.03325,0.00146875,1.31203
-7.868000e-01,-0.00661719,-0.0331328,0.00149219,1.56141
-7.866000e-01,-0.00248438,-0.0103203,0.00176563,0.686719
-7.864000e-01,0.0013125,0.0218359,0.00286719,-0.643281
-7.862000e-01,0.00419531,0.0366641,0.00339062,-1.50797
-7.860000e-01,0.00395313,0.0287734,0.00353906,-1.24766
-7.858000e-01,-0.00144531,-0.00158594,0.00274219,-0.066875
-7.856000e-01,-0.00621875,-0.0306016,0.00186719,1.17984
-7.854000e-01,-0.006375,-0.0349219,0.00171875,1.59953
-7.852000e-01,-0.00346094,-0.0151094,0.00153906,0.863125
-7.850000e-01,0.000445313,0.0180937,0.00291406,-0.46125
-7.848000e-01,0.00425781,0.0361016,0.003375,-1.4475
-7.846000e-01,0.00408594,0.0306016,0.00376562,-1.35734
-7.844000e-01,-0.00071875,0.00404688,0.00342188,-0.259844
-7.842000e-01,-0.00503906,-0.0281875,0.00210156,1.03594
-7.840000e-01,-0.00657812,-0.0363828,0.00179688,1.61375
-7.838000e-01,-0.00441406,-0.0191484,0.00171094,1.02531
-7.836000e-01,0.000140625,0.0141328,0.00295313,-0.270781
-7.834000e-01,0.00419531,0.0348906,0.00370313,-1.36406
-7.832000e-01,0.00409375,0.0324766,0.00385937,-1.44328
-7.830000e-01,-0.000296875,0.00948437,0.00352344,-0.452188
-7.828000e-01,-0.00434375,-0.0244609,0.00215625,0.871406
-7.826000e-01,-0.00653125,-0.0372422,0.00188281,1.60031
-7.824000e-01,-0.00510156,-0.0231406,0.00194531,1.17312
-7.822000e-01,-0.00034375,0.00975781,0.00288281,-0.0779688
-7.820000e-01,0.00396094,0.0331562,0.00397656,-1.25641
-7.818000e-01,0.00416406,0.0338281,0.0038125,-1.50734
-7.816000e-01,0.000460938,0.014125,0.00349219,-0.634219
-7.814000e-01,-0.0035625,-0.0204844,0.00213281,0.695625
-7.812000e-01,-0.00671094,-0.0369219,0.00189844,1.56016
-7.810000e-01,-0.00600781,-0.0262812,0.00164062,1.30109
-7.808000e-01,-0.000703125,0.00514063,0.00254688,0.116094
-7.806000e-01,0.00365625,0.0307734,0.00353125,-1.12828
-7.804000e-01,0.00386719,0.0350469,0.00332812,-1.54516
-7.802000e-01,0.00155469,0.0187656,0.00377344,-0.813125
-7.800000e-01,-0.00261719,-0.0162422,0.0026875,0.513437
-7.798000e-01,-0.00666406,-0.0362578,0.00157031,1.50234
-7.796000e-01,-0.006125,-0.0289453,0.00167187,1.41031
-7.794000e-01,-0.00142187,-5.46875e-05,0.00252344,0.3125
-7.792000e-01,0.00276562,0.0282578,0.00325781,-0.981719
-7.790000e-01,0.00411719,0.0364453,0.00338281,-1.55906
-7.788000e-01,0.0025625,0.0232187,0.00377344,-0.972344
-7.786000e-01,-0.00225,-0.0115937,0.00297656,0.324844
-7.784000e-01,-0.00659375,-0.0349375,0.00170312,1.41672
-7.782000e-01,-0.00614063,-0.0311172,0.00173438,1.49672
-7.780000e-01,-0.00151563,-0.00534375,0.00236719,0.501563
-7.778000e-01,0.00228906,0.02525,0.00335937,-0.820781
-7.776000e-01,0.00421875,0.0369141,0.003875,-1.54609
-7.774000e-01,0.00335156,0.0262734,0.00370313,-1.11891
-7.772000e-01,-0.00191406,-0.00692969,0.003125,0.129531
-7.770000e-01,-0.00623438,-0.0331016,0.00219531,1.30969
-7.768000e-01,-0.006125,-0.0329062,0.00201563,1.55922
-7.766000e-01,-0.00232031,-0.0101641,0.00213281,0.686094
-7.764000e-01,0.00133594,0.0219766,0.00321094,-0.644375
-7.762000e-01,0.00448438,0.0368281,0.0039375,-1.50766
-7.760000e-01,0.00389062,0.0288828,0.00429688,-1.24703
-7.758000e-01,-0.00132031,-0.00171875,0.00327344,-0.0654688
-7.756000e-01,-0.00611719,-0.0304219,0.00240625,1.1825
-7.754000e-01,-0.00652344,-0.0347422,0.00172656,1.60094
-7.752000e-01,-0.00353125,-0.0147344,0.00209375,0.865469
-7.750000e-01,0.000328125,0.0183281,0.00300781,-0.460156
-7.748000e-01,0.00420313,0.0362734,0.00392969,-1.44578
-7.746000e-01,0.00420313,0.0309609,0.00416406,-1.35484
-7.744000e-01,-0.00084375,0.00419531,0.00334375,-0.259531
-7.742000e-01,-0.00521094,-0.0273125,0.00209375,1.03641
-7.740000e-01,-0.00660937,-0.0362891,0.00166406,1.61203
-7.738000e-01,-0.00445313,-0.0191875,0.00159375,1.02453
-7.736000e-01,0.000101563,0.0143047,0.00276562,-0.273281
-7.734000e-01,0.00419531,0.0349141,0.00360938,-1.36422
-7.732000e-01,0.00403125,0.0326875,0.00371094,-1.44437
-7.730000e-01,-0.000328125,0.00960937,0.00350781,-0.45125
-7.728000e-01,-0.00422656,-0.0242031,0.00209375,0.874219
-7.726000e-01,-0.00695313,-0.0365938,0.00149219,1.60203
-7.724000e-01,-0.00525781,-0.0226484,0.00146094,1.17203
-7.722000e-01,-0.00040625,0.0101328,0.00222656,-0.0796875
-7.720000e-01,0.00388281,0.0333594,0.00344531,-1.25609
-7.718000e-01,0.0039375,0.0341016,0.00358594,-1.50781
-7.716000e-01,0.00025,0.0142266,0.00352344,-0.632656
-7.714000e-01,-0.003625,-0.0202656,0.00223438,0.698594
-7.712000e-01,-0.00708594,-0.0366016,0.00192969,1.56359
-7.710000e-01,-0.00617969,-0.0260469,0.00194531,1.30188
-7.708000e-01,-0.00110156,0.00525781,0.00260938,0.117188
-7.706000e-01,0.00325781,0.0310859,0.00359375,-1.12875
-7.704000e-01,0.00382812,0.0355156,0.00377344,-1.54484
-7.702000e-01,0.00135938,0.0186797,0.00382812,-0.80875
-7.700000e-01,-0.00301563,-0.0160313,0.00220313,0.514531
-7.698000e-01,-0.00690625,-0.0361172,0.00142969,1.50078
-7.696000e-01,-0.00644531,-0.0284688,0.00135938,1.40922
-7.694000e-01,-0.00150781,7.8125e-06,0.00209375,0.310156
-7.692000e-01,0.00259375,0.0286563,0.00299219,-0.985
-7.690000e-01,0.003875,0.0365078,0.00360156,-1.55969
-7.688000e-01,0.00225781,0.023125,0.00385156,-0.971406
-7.686000e-01,-0.00261719,-0.0116953,0.00282031,0.324375
-7.684000e-01,-0.00654687,-0.0349687,0.00135938,1.41625
-7.682000e-01,-0.00640625,-0.0309844,0.00170312,1.4975
-7.680000e-01,-0.00160938,-0.00536719,0.0023125,0.501094
-7.678000e-01,0.00230469,0.0252891,0.00328906,-0.8225
-7.676000e-01,0.00435938,0.0366875,0.003625,-1.5475
-7.674000e-01,0.00344531,0.0264922,0.00373438,-1.11953
-7.672000e-01,-0.00196094,-0.00695313,0.0028125,0.127031
-7.670000e-01,-0.00652344,-0.0327187,0.00172656,1.30953
-7.668000e-01,-0.00638281,-0.0327422,0.00150781,1.56094
-7.666000e-01,-0.002625,-0.00977344,0.00172656,0.68625
-7.664000e-01,0.000976562,0.023,0.00278125,-0.644687
-7.662000e-01,0.00420313,0.0372656,0.00336719,-1.50875
-7.660000e-01,0.00373438,0.0293828,0.00354688,-1.24672
-7.658000e-01,-0.00153125,-0.00126563,0.00254688,-0.063125
-7.656000e-01,-0.00603906,-0.0301953,0.00183594,1.18391
-7.654000e-01,-0.0064375,-0.0341172,0.00119531,1.59984
-7.652000e-01,-0.00347656,-0.0142422,0.00115625,0.86125
-7.650000e-01,0.000304687,0.0186719,0.002625,-0.462656
-7.648000e-01,0.00428125,0.0364531,0.00325781,-1.44906
-7.646000e-01,0.00432031,0.0311953,0.00336719,-1.35641
-7.644000e-01,-0.000742188,0.00436719,0.00263281,-0.25875
-7.642000e-01,-0.004875,-0.0273594,0.00166406,1.03687
-7.640000e-01,-0.00625,-0.0357422,0.00132031,1.61281
-7.638000e-01,-0.00432813,-0.0187969,0.0013125,1.02406
-7.636000e-01,0,0.014375,0.00229687,-0.272813
-7.634000e-01,0.00403125,0.0351797,0.0030625,-1.365
-7.632000e-01,0.00410938,0.0329766,0.00321094,-1.44328
-7.630000e-01,-0.00021875,0.00976562,0.00324219,-0.450469
-7.628000e-01,-0.00433594,-0.0240859,0.00185156,0.871719
-7.626000e-01,-0.006625,-0.0366016,0.00114062,1.59828
-7.624000e-01,-0.00507031,-0.0222969,0.001625,1.16938
-7.622000e-01,-0.000242187,0.0103359,0.002375,-0.08125
-7.620000e-01,0.0039375,0.0334844,0.00336719,-1.26
-7.618000e-01,0.00435938,0.0339844,0.00346875,-1.50891
-7.616000e-01,0.000492188,0.0141406,0.00335937,-0.63625
-7.614000e-01,-0.00308594,-0.0203203,0.00213281,0.697187
-7.612000e-01,-0.00646875,-0.0369453,0.00153125,1.56047
-7.610000e-01,-0.0055625,-0.0260234,0.00163281,1.29953
-7.608000e-01,-0.000484375,0.00535938,0.00226562,0.114687
-7.606000e-01,0.00379687,0.0308828,0.00309375,-1.13
-7.604000e-01,0.00421875,0.0352891,0.00352344,-1.54531
-7.602000e-01,0.00167969,0.0187656,0.00326562,-0.808906
-7.600000e-01,-0.002625,-0.0160938,0.00220313,0.513281
-7.598000e-01,-0.00634375,-0.0361719,0.00132031,1.50156
-7.596000e-01,-0.00603125,-0.0286172,0.00144531,1.40922
-7.594000e-01,-0.00132031,0,0.00207031,0.310156
-7.592000e-01,0.00285156,0.0282578,0.0028125,-0.983125
-7.590000e-01,0.00407031,0.0363359,0.00349219,-1.55875
-7.588000e-01,0.0028125,0.0227891,0.00335937,-0.9725
-7.586000e-01,-0.00224219,-0.0120156,0.00257031,0.32375
-7.584000e-01,-0.00651562,-0.0349766,0.00119531,1.41625
-7.582000e-01,-0.00605469,-0.0311484,0.0014375,1.49594
-7.580000e-01,-0.00186719,-0.00542188,0.00210938,0.498906
-7.578000e-01,0.00202344,0.0254688,0.00307031,-0.821562
-7.576000e-01,0.00436719,0.0368438,0.00396875,-1.54703
-7.574000e-01,0.00357031,0.0264062,0.00376562,-1.11813
-7.572000e-01,-0.00154688,-0.00677344,0.00283594,0.129219
-7.570000e-01,-0.00620313,-0.0323437,0.00186719,1.30984
-7.568000e-01,-0.00596875,-0.0326094,0.00155469,1.55875
-7.566000e-01,-0.00214063,-0.00970312,0.00178906,0.684219
-7.564000e-01,0.00155469,0.022375,0.00300781,-0.645
-7.562000e-01,0.00466406,0.0370391,0.0035625,-1.50969
-7.560000e-01,0.00421875,0.0287969,0.00378906,-1.24844
-7.558000e-01,-0.000875,-0.0015625,0.00298438,-0.0653125
-7.556000e-01,-0.00552344,-0.0305234,0.00211719,1.18063
-7.554000e-01,-0.00604688,-0.0346094,0.00182031,1.59594
-7.552000e-01,-0.00314844,-0.0148906,0.00185938,0.858281
-7.550000e-01,0.000484375,0.0181328,0.00309375,-0.465313
-7.548000e-01,0.00460156,0.0363125,0.00383594,-1.45078
-7.546000e-01,0.00459375,0.0309219,0.00388281,-1.35625
-7.544000e-01,-0.000492188,0.00425,0.003,-0.256719
-7.542000e-01,-0.00503125,-0.0278047,0.0020625,1.03766
-7.540000e-01,-0.00608594,-0.0362969,0.00173438,1.61359
-7.538000e-01,-0.00419531,-0.0191328,0.00177344,1.02406
-7.536000e-01,0.000242187,0.014,0.00292969,-0.275156
-7.534000e-01,0.00457031,0.0346406,0.003875,-1.36781
-7.532000e-01,0.00483594,0.0324687,0.00366406,-1.44266
-7.530000e-01,0.00040625,0.00916406,0.00359375,-0.448594
-7.528000e-01,-0.004,-0.0243438,0.001875,0.874375
-7.526000e-01,-0.00621094,-0.0369297,0.00164844,1.59969
-7.524000e-01,-0.00503125,-0.0230781,0.00170312,1.16938
-7.522000e-01,-0.000226563,0.00992188,0.00254688,-0.0807812
-7.520000e-01,0.00421875,0.0327578,0.00347656,-1.26031
-7.518000e-01,0.00432031,0.0335469,0.00353125,-1.50516
-7.516000e-01,0.00059375,0.0139141,0.00335937,-0.6325
-7.514000e-01,-0.00345313,-0.0207344,0.00195312,0.6975
-7.512000e-01,-0.00644531,-0.0368906,0.00157813,1.56344
-7.510000e-01,-0.00559375,-0.0262187,0.001125,1.30078
-7.508000e-01,-0.00071875,0.004875,0.0018125,0.114687
-7.506000e-01,0.00361719,0.0305234,0.00298438,-1.1325
-7.504000e-01,0.00435938,0.0348203,0.00319531,-1.54594
-7.502000e-01,0.00185156,0.0184609,0.00316406,-0.80875
-7.500000e-01,-0.00249219,-0.0162266,0.002,0.513281
-7.498000e-01,-0.0064375,-0.0367109,0.000992188,1.50063
-7.496000e-01,-0.00615625,-0.0292422,0.00114062,1.4075
-7.494000e-01,-0.00135156,-0.000398438,0.00172656,0.308125
-7.492000e-01,0.00289844,0.0278047,0.00267188,-0.985156
-7.490000e-01,0.00425,0.0355938,0.00300781,-1.55953
-7.488000e-01,0.00273438,0.0226172,0.00342969,-0.971562
-7.486000e-01,-0.00197656,-0.0120469,0.00259375,0.326406
-7.484000e-01,-0.00614844,-0.0353125,0.00120312,1.41703
-7.482000e-01,-0.00604688,-0.0310625,0.00122656,1.49469
-7.480000e-01,-0.00185156,-0.00564844,0.00160938,0.499063
-7.478000e-01,0.00232812,0.0250859,0.00274219,-0.822656
-7.476000e-01,0.00409375,0.0364922,0.00317188,-1.54641
-7.474000e-01,0.00353906,0.025875,0.003125,-1.11656
-7.472000e-01,-0.00169531,-0.00746094,0.00227344,0.130938
-7.470000e-01,-0.00645313,-0.0332187,0.00125,1.30859
-7.468000e-01,-0.0060625,-0.0329141,0.00139062,1.55703
-7.466000e-01,-0.00257813,-0.0104063,0.0015,0.679531
-7.464000e-01,0.00135938,0.0216953,0.00253906,-0.649375
-7.462000e-01,0.00446875,0.0365234,0.00334375,-1.51203
-7.460000e-01,0.00410938,0.0284531,0.00340625,-1.24797
-7.458000e-01,-0.00116406,-0.00220313,0.00274219,-0.065
-7.456000e-01,-0.00578906,-0.0309219,0.0019375,1.18094
-7.454000e-01,-0.00640625,-0.0348203,0.00142969,1.59828
-7.452000e-01,-0.00328906,-0.015,0.00117969,0.857969
-7.450000e-01,0.000585937,0.0179063,0.002375,-0.466719
-7.448000e-01,0.00432031,0.0355547,0.00348438,-1.44891
-7.446000e-01,0.00415625,0.0304375,0.00355469,-1.35609
-7.444000e-01,-0.000726562,0.00409375,0.00289844,-0.259219
-7.442000e-01,-0.00521094,-0.0276641,0.00160156,1.03391
-7.440000e-01,-0.00655469,-0.0360781,0.00132813,1.60953
-7.438000e-01,-0.004125,-0.0190547,0.00145312,1.02031
-7.436000e-01,0.000265625,0.0140234,0.002375,-0.275938
-7.434000e-01,0.00428125,0.0348437,0.00342969,-1.36703
-7.432000e-01,0.00423438,0.0322344,0.00375781,-1.44406
-7.430000e-01,-0.000351562,0.00907812,0.00353906,-0.447969
-7.428000e-01,-0.00408594,-0.0244453,0.00225,0.875781
-7.426000e-01,-0.006375,-0.0369766,0.00166406,1.60094
-7.424000e-01,-0.004875,-0.0228047,0.00185156,1.17156
-7.422000e-01,-0.000125,0.00996094,0.00272656,-0.0809375
-7.420000e-01,0.00423438,0.0329141,0.00417188,-1.25922
-7.418000e-01,0.00413281,0.0333594,0.00405469,-1.50625
-7.416000e-01,0.0005625,0.0138203,0.00400781,-0.633906
-7.414000e-01,-0.00310938,-0.0205938,0.00239844,0.699219
-7.412000e-01,-0.00635938,-0.0369219,0.00185938,1.56313
-7.410000e-01,-0.00569531,-0.0261406,0.00185156,1.29891
-7.408000e-01,-0.000765625,0.00521094,0.00251563,0.112812
-7.406000e-01,0.00371094,0.0306562,0.003625,-1.13297
-7.404000e-01,0.00415625,0.0348828,0.00374219,-1.54547
-7.402000e-01,0.00167187,0.0182031,0.00364844,-0.808906
-7.400000e-01,-0.00265625,-0.016375,0.0025625,0.51625
-7.398000e-01,-0.00654687,-0.0363359,0.00174219,1.50391
-7.396000e-01,-0.00602344,-0.0288125,0.00186719,1.41016
-7.394000e-01,-0.00107031,3.90625e-05,0.00239844,0.308125
-7.392000e-01,0.00326562,0.0280938,0.00335937,-0.985625
-7.390000e-01,0.0045,0.0358984,0.00369531,-1.55969
-7.388000e-01,0.00260938,0.0227578,0.00364844,-0.972031
-7.386000e-01,-0.00228125,-0.0117969,0.00269531,0.327031
-7.384000e-01,-0.00621094,-0.0350937,0.00157813,1.41719
-7.382000e-01,-0.00592969,-0.0308984,0.00179688,1.49594
-7.380000e-01,-0.00155469,-0.00499219,0.00207813,0.4975
-7.378000e-01,0.00257031,0.0254844,0.00320313,-0.825625
-7.376000e-01,0.00449219,0.0367969,0.00388281,-1.54953
-7.374000e-01,0.00363281,0.0261484,0.0039375,-1.11859
-7.372000e-01,-0.00146094,-0.00707813,0.00325781,0.131875
-7.370000e-01,-0.0059375,-0.0330078,0.00207813,1.31078
-7.368000e-01,-0.00617188,-0.0329453,0.00184375,1.55703
-7.366000e-01,-0.00241406,-0.009875,0.0019375,0.68125
-7.364000e-01,0.00146094,0.0221953,0.00314844,-0.648906
-7.362000e-01,0.00442969,0.0368281,0.003875,-1.51141
-7.360000e-01,0.00395313,0.0286016,0.00417188,-1.24797
-7.358000e-01,-0.00103125,-0.00166406,0.00327344,-0.0634375
-7.356000e-01,-0.0056875,-0.0305234,0.00227344,1.18266
-7.354000e-01,-0.00615625,-0.0346016,0.00192969,1.59656
-7.352000e-01,-0.00315625,-0.0144375,0.001875,0.857969
-7.350000e-01,0.000828125,0.0186875,0.00307031,-0.467813
-7.348000e-01,0.004375,0.0359375,0.00388281,-1.45219
-7.346000e-01,0.00424219,0.0306406,0.0038125,-1.35734
-7.344000e-01,-0.000554688,0.00390625,0.00333594,-0.257969
-7.342000e-01,-0.00478906,-0.0276641,0.00225781,1.03734
-7.340000e-01,-0.00592188,-0.0359297,0.0016875,1.61125
-7.338000e-01,-0.00407031,-0.0187812,0.00177344,1.02203
-7.336000e-01,0.0005,0.0144453,0.00279687,-0.277656
-7.334000e-01,0.00450781,0.0347812,0.00401563,-1.36625
-7.332000e-01,0.00492969,0.0321094,0.00408594,-1.44391
-7.330000e-01,0.000179687,0.00921094,0.00357031,-0.448906
-7.328000e-01,-0.00392969,-0.0246094,0.00239062,0.874219
-7.326000e-01,-0.00621875,-0.0366641,0.0018125,1.59875
-7.324000e-01,-0.00472656,-0.0229375,0.00191406,1.16906
-7.322000e-01,-6.25e-05,0.0098125,0.00276562,-0.08375
-7.320000e-01,0.00439063,0.032875,0.00369531,-1.26203
-7.318000e-01,0.00464844,0.0337891,0.00405469,-1.5075
-7.316000e-01,0.000546875,0.0139453,0.00417188,-0.632344
-7.314000e-01,-0.00341406,-0.0203906,0.00251563,0.7
-7.312000e-01,-0.00657031,-0.0367422,0.00233594,1.56297
-7.310000e-01,-0.0056875,-0.0262109,0.00214063,1.29953
-7.308000e-01,-0.00059375,0.00503125,0.00299219,0.111875
-7.306000e-01,0.00380469,0.0305078,0.00379687,-1.13328
-7.304000e-01,0.00425,0.0348516,0.00385937,-1.54516
-7.302000e-01,0.00157031,0.0185234,0.00410938,-0.806406
-7.300000e-01,-0.00242187,-0.0163672,0.00301563,0.516094
-7.298000e-01,-0.00646875,-0.0363438,0.00171875,1.50391
-7.296000e-01,-0.00634375,-0.0288828,0.00161719,1.40688
-7.294000e-01,-0.00105469,-0.000226563,0.00246094,0.307188
-7.292000e-01,0.00278906,0.0277656,0.00303906,-0.987656
