7.000000000000000000e+00,5.000000000000000000e+00,1.351987098908369262e+03,7.086893814091961303e+02,4.371187562024478979e+01,1.702930863380747724e+02,1.779579887528944653e+02,3.023000000000000000e+03
7.000000000000000000e+00,6.000000000000000000e+00,5.509053440447083858e+02,7.607809989521481384e+02,4.311596227733146947e+01,1.712375130981487814e+02,1.824848061473978476e+02,2.863000000000000000e+03
8.000000000000000000e+00,1.000000000000000000e+00,4.156565130260520959e+02,8.108256513026051948e+01,4.303486973947895677e+01,1.706212424849699403e+02,1.589823647294589080e+02,2.495000000000000000e+03
8.000000000000000000e+00,2.000000000000000000e+00,1.187081768388106411e+03,3.435751173708920305e+02,4.398004694835680795e+01,1.685027386541470946e+02,1.879530516431924809e+02,2.556000000000000000e+03
8.000000000000000000e+00,3.000000000000000000e+00,5.375570776255707415e+02,3.853291476407914615e+02,4.323211567732115412e+01,1.641236681887366728e+02,1.789292237442922442e+02,2.628000000000000000e+03
8.000000000000000000e+00,4.000000000000000000e+00,1.704010143406785573e+03,4.290426722630290328e+02,4.293319342427422214e+01,1.654812871633438363e+02,1.542294508569429752e+02,2.859000000000000000e+03
8.000000000000000000e+00,5.000000000000000000e+00,1.352696475195822359e+03,7.084308093994777664e+02,4.348629242819843199e+01,1.704983681462140908e+02,1.774523498694516945e+02,3.064000000000000000e+03
8.000000000000000000e+00,6.000000000000000000e+00,5.513250688705234097e+02,7.611081267217631421e+02,4.346900826446280774e+01,1.707703168044077131e+02,1.831146694214876050e+02,2.904000000000000000e+03
9.000000000000000000e+00,1.000000000000000000e+00,4.167597479322568006e+02,8.149862150452933918e+01,4.304293028751477124e+01,1.666439543127215472e+02,1.573434423001181699e+02,2.539000000000000000e+03
9.000000000000000000e+00,2.000000000000000000e+00,1.186884976525821685e+03,3.434561815336463155e+02,4.388849765258215996e+01,1.686205007824726181e+02,1.884213615023474233e+02,2.556000000000000000e+03
9.000000000000000000e+00,3.000000000000000000e+00,5.379088157396897714e+02,3.849084373817631217e+02,4.313923571698827431e+01,1.650314037079076854e+02,1.786954218690881646e+02,2.643000000000000000e+03
9.000000000000000000e+00,4.000000000000000000e+00,1.704140492957746574e+03,4.291799295774648044e+02,4.311302816901408619e+01,1.647718309859154999e+02,1.539514084507042355e+02,2.840000000000000000e+03
9.000000000000000000e+00,5.000000000000000000e+00,1.353283983849259812e+03,7.082452893674293364e+02,4.354508748317631017e+01,1.723455585464333808e+02,1.772005383580080888e+02,2.972000000000000000e+03
9.000000000000000000e+00,6.000000000000000000e+00,5.512035886818495101e+02,7.599848171152518717e+02,4.370876466528640236e+01,1.700134575569358049e+02,1.827022084195997138e+02,2.898000000000000000e+03
1.000000000000000000e+01,1.000000000000000000e+00,4.160482315112540164e+02,8.041479099678456066e+01,4.342644694533762362e+01,1.659614147909967983e+02,1.580052250803858556e+02,2.488000000000000000e+03
1.000000000000000000e+01,2.000000000000000000e+00,1.187604238921001979e+03,3.433922928709055782e+02,4.383815028901734223e+01,1.695387283236994165e+02,1.860520231213872933e+02,2.595000000000000000e+03
1.000000000000000000e+01,3.000000000000000000e+00,5.383669969512195621e+02,3.845301067073170884e+02,4.268292682926828974e+01,1.633048780487804947e+02,1.762545731707317032e+02,2.624000000000000000e+03
1.000000000000000000e+01,4.000000000000000000e+00,1.704552281710384477e+03,4.285860582105641470e+02,4.251634926338483922e+01,1.661325907294286708e+02,1.523312971613366926e+02,2.783000000000000000e+03
1.000000000000000000e+01,5.000000000000000000e+00,1.354434544208361785e+03,7.074006168608635789e+02,4.398217957505140419e+01,1.655685400959561377e+02,1.762433173406442677e+02,2.918000000000000000e+03
1.000000000000000000e+01,6.000000000000000000e+00,5.517767457860337572e+02,7.604826281389748601e+02,4.340729274165806828e+01,1.692476780185758400e+02,1.823728930168558691e+02,2.907000000000000000e+03
1.100000000000000000e+01,1.000000000000000000e+00,4.161200000000000045e+02,8.057425742574257299e+01,4.303207920792079477e+01,1.685354455445544488e+02,1.580681188118811917e+02,2.525000000000000000e+03
1.100000000000000000e+01,2.000000000000000000e+00,1.188139027192646608e+03,3.433247797778628865e+02,4.367943316736882764e+01,1.705672156261968553e+02,1.865116813481424742e+02,2.611000000000000000e+03
1.100000000000000000e+01,3.000000000000000000e+00,5.380235472844664173e+02,3.848082035700721804e+02,4.286213444739840384e+01,1.626657804785415919e+02,1.769589821496391835e+02,2.633000000000000000e+03
1.100000000000000000e+01,4.000000000000000000e+00,1.704101522842639497e+03,4.293179840464104586e+02,4.328136330674401933e+01,1.623622189992748304e+02,1.525083393763596860e+02,2.758000000000000000e+03
1.100000000000000000e+01,5.000000000000000000e+00,1.354915331010452974e+03,7.075557491289198424e+02,4.466341463414634205e+01,1.647310104529616694e+02,1.780508710801393590e+02,2.870000000000000000e+03
1.100000000000000000e+01,6.000000000000000000e+00,5.523864256480218273e+02,7.608420873124147192e+02,4.309890859481582481e+01,1.722056616643928919e+02,1.826418826739426891e+02,2.932000000000000000e+03
1.200000000000000000e+01,1.000000000000000000e+00,4.160498162515312401e+02,8.040465496120866362e+01,4.399510004083299464e+01,1.598472846059616188e+02,1.573107390771743610e+02,2.449000000000000000e+03
1.200000000000000000e+01,2.000000000000000000e+00,1.188043027276219846e+03,3.431698040722243377e+02,4.373607376104494904e+01,1.708674606223588057e+02,1.866446407990779903e+02,2.603000000000000000e+03
1.200000000000000000e+01,3.000000000000000000e+00,5.384807256235827708e+02,3.852180650037793157e+02,4.288397581254724145e+01,1.635170068027210846e+02,1.767770219198790755e+02,2.646000000000000000e+03
1.200000000000000000e+01,4.000000000000000000e+00,1.704623640827779809e+03,4.291466152227288831e+02,4.306664328305857481e+01,1.627656962469309008e+02,1.532307962118554769e+02,2.851000000000000000e+03
1.200000000000000000e+01,5.000000000000000000e+00,1.354817438692097994e+03,7.076032016348773368e+02,4.382288828337874520e+01,1.691212534059945369e+02,1.788545640326975388e+02,2.936000000000000000e+03
1.200000000000000000e+01,6.000000000000000000e+00,5.521707569996543725e+02,7.603923263048737908e+02,4.349498790183201180e+01,1.715693052194953339e+02,1.831807811959903347e+02,2.893000000000000000e+03
1.300000000000000000e+01,1.000000000000000000e+00,4.166194236083695159e+02,8.108251085669166969e+01,4.413106987761547373e+01,1.659861823924200621e+02,1.593699170943545198e+02,2.533000000000000000e+03
1.300000000000000000e+01,2.000000000000000000e+00,1.188270659590598825e+03,3.432960576194086570e+02,4.384685367702805081e+01,1.696455648218347108e+02,1.862626990144048591e+02,2.638000000000000000e+03
1.300000000000000000e+01,3.000000000000000000e+00,5.385706278026906375e+02,3.849174140508221171e+02,4.279297458893871209e+01,1.620138266068759378e+02,1.766274289985052235e+02,2.676000000000000000e+03
1.300000000000000000e+01,4.000000000000000000e+00,1.705304457225018041e+03,4.288896477354421108e+02,4.287131560028756638e+01,1.645319913731128736e+02,1.541757728253055291e+02,2.782000000000000000e+03
1.300000000000000000e+01,5.000000000000000000e+00,1.354395128552097503e+03,7.087023004059540199e+02,4.361806495263870431e+01,1.754462110960757855e+02,1.821911366711772757e+02,2.956000000000000000e+03
1.300000000000000000e+01,6.000000000000000000e+00,5.526234676007005646e+02,7.607691768826620091e+02,4.384378283712784707e+01,1.721768826619965012e+02,1.839267950963222518e+02,2.855000000000000000e+03
1.400000000000000000e+01,1.000000000000000000e+00,4.167775534921275948e+02,8.122890593459830200e+01,4.405853855470326863e+01,1.661412999596285829e+02,1.590662091239402400e+02,2.477000000000000000e+03
1.400000000000000000e+01,2.000000000000000000e+00,1.188535483870967710e+03,3.439472485768500860e+02,4.369791271347248340e+01,1.664709677419354819e+02,1.843309297912713589e+02,2.635000000000000000e+03
1.400000000000000000e+01,3.000000000000000000e+00,5.385600150037508911e+02,3.852254313578394544e+02,4.308252063015753919e+01,1.641984246061515478e+02,1.764054763690922698e+02,2.666000000000000000e+03
1.400000000000000000e+01,4.000000000000000000e+00,1.705611464968152859e+03,4.289416135881103855e+02,4.365392781316348447e+01,1.646514508138712074e+02,1.544543524416135938e+02,2.826000000000000000e+03
1.400000000000000000e+01,5.000000000000000000e+00,1.354185738539898239e+03,7.095775891341256738e+02,4.382682512733446600e+01,1.737073005093378697e+02,1.829629881154499174e+02,2.945000000000000000e+03
1.400000000000000000e+01,6.000000000000000000e+00,5.529979144942648190e+02,7.610834202294056468e+02,4.398192561696211555e+01,1.679857490441432049e+02,1.829513381995133727e+02,2.877000000000000000e+03
1.500000000000000000e+01,1.000000000000000000e+00,4.172203112203112028e+02,8.110524160524160209e+01,4.345085995085995023e+01,1.668185913185913307e+02,1.588087633087633037e+02,2.442000000000000000e+03
1.500000000000000000e+01,2.000000000000000000e+00,1.188900155400155427e+03,3.442758352758352771e+02,4.331468531468531324e+01,1.650889665889665991e+02,1.826573426573426673e+02,2.574000000000000000e+03
1.500000000000000000e+01,3.000000000000000000e+00,5.386461126005361848e+02,3.851083875909613425e+02,4.340750670241286713e+01,1.630842589046342539e+02,1.761083875909613141e+02,2.611000000000000000e+03
1.500000000000000000e+01,4.000000000000000000e+00,1.705338988919667599e+03,4.295827562326869611e+02,4.321052631578947256e+01,1.648227146814404307e+02,1.541731301939058199e+02,2.888000000000000000e+03
1.500000000000000000e+01,5.000000000000000000e+00,1.354241580756013718e+03,7.098577319587628836e+02,4.432646048109965875e+01,1.666292096219931409e+02,1.827790378006872913e+02,2.910000000000000000e+03
1.500000000000000000e+01,6.000000000000000000e+00,5.533519781718963486e+02,7.606527967257844693e+02,4.364495225102319154e+01,1.711521145975443403e+02,1.831429058663028684e+02,2.932000000000000000e+03
1.600000000000000000e+01,1.000000000000000000e+00,4.170652866242038499e+02,8.156090764331210607e+01,4.301393312101910738e+01,1.701437101910827892e+02,1.587193471337579638e+02,2.512000000000000000e+03
1.600000000000000000e+01,2.000000000000000000e+00,1.188607707129094479e+03,3.444959537572254362e+02,4.351907514450866898e+01,1.690936416184971165e+02,1.851001926782273586e+02,2.595000000000000000e+03
1.600000000000000000e+01,3.000000000000000000e+00,5.393220144982831243e+02,3.851152231972529307e+02,4.340213658908813699e+01,1.652128958412819486e+02,1.772785196489889472e+02,2.621000000000000000e+03
1.600000000000000000e+01,4.000000000000000000e+00,1.706271204561653576e+03,4.286350677120456112e+02,4.312045616535993986e+01,1.660064148253742076e+02,1.544921596578759875e+02,2.806000000000000000e+03
1.600000000000000000e+01,5.000000000000000000e+00,1.353912428427079931e+03,7.094809700235770151e+02,4.354125968339508290e+01,1.706800269450993710e+02,1.831606601549343338e+02,2.969000000000000000e+03
1.600000000000000000e+01,6.000000000000000000e+00,5.534296473810338739e+02,7.607606983909620340e+02,4.379424854501883146e+01,1.718993495378295222e+02,1.825371448134200705e+02,2.921000000000000000e+03
1.700000000000000000e+01,1.000000000000000000e+00,4.171969218626676934e+02,8.183149171270717659e+01,4.308484609313338609e+01,1.693042620363062269e+02,1.589822415153906832e+02,2.534000000000000000e+03
1.700000000000000000e+01,2.000000000000000000e+00,1.189012407910042612e+03,3.446188445133772689e+02,4.396471500581620973e+01,1.677126793330748455e+02,1.855781310585498147e+02,2.579000000000000000e+03
1.700000000000000000e+01,3.000000000000000000e+00,5.400180076628352026e+02,3.852095785440612872e+02,4.365632183908046215e+01,1.621528735632183782e+02,1.768651340996168528e+02,2.610000000000000000e+03
1.700000000000000000e+01,4.000000000000000000e+00,1.706098516949152554e+03,4.287591807909604427e+02,4.281920903954802071e+01,1.683308615819209137e+02,1.541875000000000000e+02,2.832000000000000000e+03
1.700000000000000000e+01,5.000000000000000000e+00,1.354417312226338936e+03,7.096103065005052031e+02,4.413001010441225702e+01,1.669838329403839623e+02,1.829003031323678101e+02,2.969000000000000000e+03
1.700000000000000000e+01,6.000000000000000000e+00,5.536967383761276551e+02,7.607640527411519997e+02,4.373733518390007191e+01,1.724698126301179855e+02,1.827730742539902735e+02,2.882000000000000000e+03
1.800000000000000000e+01,1.000000000000000000e+00,4.178337874659400768e+02,8.181899571817828587e+01,4.299143635655897100e+01,1.656130790190735809e+02,1.586411054885169278e+02,2.569000000000000000e+03
1.800000000000000000e+01,2.000000000000000000e+00,1.188866871873797663e+03,3.446752597152751036e+02,4.424009234320892858e+01,1.664274721046556351e+02,1.863324355521354505e+02,2.599000000000000000e+03
1.800000000000000000e+01,3.000000000000000000e+00,5.399010614101591727e+02,3.852691432903715167e+02,4.352047005307051109e+01,1.643464746019711811e+02,1.783040181956027368e+02,2.638000000000000000e+03
1.800000000000000000e+01,4.000000000000000000e+00,1.706286118980169931e+03,4.291331444759206875e+02,4.309206798866855337e+01,1.682496458923512819e+02,1.551214589235127619e+02,2.824000000000000000e+03
1.800000000000000000e+01,5.000000000000000000e+00,1.355061154765971878e+03,7.095175948069695551e+02,4.415749914588315761e+01,1.679371370003416359e+02,1.820334813802528231e+02,2.927000000000000000e+03
1.800000000000000000e+01,6.000000000000000000e+00,5.539353598881900780e+02,7.605220125786163408e+02,4.344584206848357866e+01,1.753280922431865747e+02,1.839482879105520681e+02,2.862000000000000000e+03
1.900000000000000000e+01,1.000000000000000000e+00,4.184334645669291604e+02,8.111811023622047401e+01,4.350314960629921046e+01,1.646921259842519589e+02,1.576543307086614050e+02,2.540000000000000000e+03
1.900000000000000000e+01,2.000000000000000000e+00,1.189407874617736979e+03,3.442844036697247816e+02,4.327675840978593413e+01,1.669273700305810451e+02,1.856758409785932713e+02,2.616000000000000000e+03
1.900000000000000000e+01,3.000000000000000000e+00,5.401614128370679282e+02,3.853778959361944771e+02,4.335700721610330532e+01,1.625400683630839467e+02,1.766654006836308497e+02,2.633000000000000000e+03
1.900000000000000000e+01,4.000000000000000000e+00,1.705810375670840813e+03,4.294035778175312998e+02,4.369016100178890838e+01,1.649255813953488428e+02,1.545864042933810367e+02,2.795000000000000000e+03
1.900000000000000000e+01,5.000000000000000000e+00,1.355530964467005106e+03,7.091245346869712876e+02,4.410456852791877935e+01,1.686250423011844362e+02,1.780358714043993302e+02,2.955000000000000000e+03
1.900000000000000000e+01,6.000000000000000000e+00,5.541515875725503975e+02,7.605718675315807786e+02,4.368794810515534266e+01,1.728880163878456813e+02,1.835124615909866748e+02,2.929000000000000000e+03
2.000000000000000000e+01,1.000000000000000000e+00,4.186616570327552722e+02,8.133294797687861433e+01,4.249942196531792149e+01,1.680300578034681962e+02,1.578655105973025172e+02,2.595000000000000000e+03
2.000000000000000000e+01,2.000000000000000000e+00,1.189786238886741330e+03,3.435311171240819590e+02,4.367993815229996102e+01,1.681410900657131720e+02,1.869760340162350190e+02,2.587000000000000000e+03
2.000000000000000000e+01,3.000000000000000000e+00,5.402838444278235102e+02,3.849068810770381219e+02,4.349326851159312213e+01,1.623582647718773444e+02,1.760665669409124803e+02,2.674000000000000000e+03
2.000000000000000000e+01,4.000000000000000000e+00,1.706502557108762403e+03,4.293474258438458833e+02,4.299249914763041147e+01,1.715046027957722572e+02,1.553747016706443844e+02,2.933000000000000000e+03
2.000000000000000000e+01,5.000000000000000000e+00,1.355295087598763303e+03,7.085097904500171353e+02,4.438577808313294071e+01,1.693703194778426564e+02,1.772572998969426408e+02,2.911000000000000000e+03
2.000000000000000000e+01,6.000000000000000000e+00,5.537404240766073826e+02,7.603231874145006941e+02,4.368296853625170684e+01,1.735112859097127114e+02,1.826354309165526786e+02,2.924000000000000000e+03
2.100000000000000000e+01,1.000000000000000000e+00,4.183062700964630380e+02,8.076326366559484882e+01,4.302853697749196016e+01,1.659642282958199360e+02,1.574099678456591676e+02,2.488000000000000000e+03
2.100000000000000000e+01,2.000000000000000000e+00,1.189980452280567306e+03,3.432706017631276154e+02,4.346531238022230781e+01,1.676619394403986121e+02,1.861851284016864838e+02,2.609000000000000000e+03
2.100000000000000000e+01,3.000000000000000000e+00,5.406000000000000227e+02,3.851031894934333764e+02,4.286228893058161304e+01,1.606424015009380923e+02,1.758615384615384585e+02,2.665000000000000000e+03
2.100000000000000000e+01,4.000000000000000000e+00,1.706418763479511199e+03,4.296664270309129847e+02,4.348454349388929074e+01,1.630309130122214185e+02,1.542746225736879921e+02,2.782000000000000000e+03
2.100000000000000000e+01,5.000000000000000000e+00,1.356216766867067463e+03,7.078263193052772522e+02,4.365230460921844013e+01,1.740470941883767466e+02,1.772538410153640598e+02,2.994000000000000000e+03
2.100000000000000000e+01,6.000000000000000000e+00,5.543335628227195002e+02,7.601745266781410919e+02,4.367710843373493645e+01,1.751776247848536912e+02,1.841208261617900064e+02,2.905000000000000000e+03
2.200000000000000000e+01,1.000000000000000000e+00,4.191368129695532048e+02,8.024436536180309076e+01,4.339462238038750286e+01,1.715334124159746807e+02,1.601546065638592324e+02,2.529000000000000000e+03
2.200000000000000000e+01,2.000000000000000000e+00,1.190592680047225485e+03,3.424018103109012259e+02,4.399842581660763585e+01,1.682766627312081766e+02,1.881849665486029153e+02,2.541000000000000000e+03
2.200000000000000000e+01,3.000000000000000000e+00,5.407092544023978462e+02,3.840011240164855622e+02,4.315848632446608946e+01,1.621596103409516729e+02,1.776706631697264811e+02,2.669000000000000000e+03
2.200000000000000000e+01,4.000000000000000000e+00,1.706483194795807776e+03,4.292164799421756243e+02,4.331839537405132035e+01,1.715074087459342138e+02,1.560928803758583285e+02,2.767000000000000000e+03
2.200000000000000000e+01,5.000000000000000000e+00,1.356505285412262083e+03,7.066698379140240149e+02,4.378505990133896830e+01,1.680761099365750511e+02,1.771095842142353831e+02,2.838000000000000000e+03
2.200000000000000000e+01,6.000000000000000000e+00,5.541664345403900143e+02,7.597548746518106100e+02,4.350591922005570922e+01,1.738690807799442837e+02,1.838910167130919149e+02,2.872000000000000000e+03
2.300000000000000000e+01,1.000000000000000000e+00,4.187671874999999773e+02,8.031171874999999716e+01,4.332343749999999716e+01,1.685863281249999943e+02,1.597609375000000114e+02,2.560000000000000000e+03
2.300000000000000000e+01,2.000000000000000000e+00,1.190682648401826555e+03,3.428496955859969830e+02,4.363165905631659314e+01,1.694098173515981784e+02,1.873835616438356055e+02,2.628000000000000000e+03
2.300000000000000000e+01,3.000000000000000000e+00,5.402388867413992557e+02,3.846018554310011837e+02,4.284692694240433042e+01,1.600061847700038697e+02,1.769427908774642333e+02,2.587000000000000000e+03
2.300000000000000000e+01,4.000000000000000000e+00,1.707101096641535378e+03,4.287717614804660684e+02,4.305825908156271709e+01,1.715267306374229008e+02,1.558255654557916330e+02,2.918000000000000000e+03
2.300000000000000000e+01,5.000000000000000000e+00,1.357115617218071748e+03,7.064304517965136938e+02,4.401387406616862563e+01,1.683240839558875734e+02,1.783134115972963230e+02,2.811000000000000000e+03
2.300000000000000000e+01,6.000000000000000000e+00,5.543756868131868032e+02,7.599907280219780432e+02,4.365899725274725540e+01,1.747544642857142776e+02,1.840714285714285836e+02,2.912000000000000000e+03
2.400000000000000000e+01,1.000000000000000000e+00,4.180505573248407813e+02,8.021337579617834024e+01,4.370342356687898189e+01,1.659355095541401397e+02,1.580760350318471410e+02,2.512000000000000000e+03
