Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-4.959000e-01,-0.335078,0.258672,0.118672,-0.192656
-4.958000e-01,-0.209844,0.159688,0.120234,-0.144375
-4.957000e-01,0.00226562,-0.0290625,0.110938,-0.0340938
-4.956000e-01,0.238516,-0.268516,0.09125,0.0885312
-4.955000e-01,0.329297,-0.365859,0.0352344,0.181031
-4.954000e-01,0.250703,-0.272969,-0.0359375,0.208469
-4.953000e-01,0.113984,-0.0971094,-0.0655469,0.158187
-4.952000e-01,-0.0796875,0.079375,-0.0470313,0.0525937
-4.951000e-01,-0.292813,0.229766,0.00703125,-0.0721875
-4.950000e-01,-0.382344,0.291172,0.0765625,-0.166875
-4.949000e-01,-0.333516,0.259844,0.119687,-0.192
-4.948000e-01,-0.20875,0.160938,0.121016,-0.143813
-4.947000e-01,0.00320312,-0.0288281,0.110313,-0.0339375
-4.946000e-01,0.239531,-0.268516,0.0914844,0.0888437
-4.945000e-01,0.328828,-0.366328,0.035,0.181406
-4.944000e-01,0.25125,-0.271797,-0.0354687,0.208531
-4.943000e-01,0.114219,-0.0990625,-0.0670313,0.1575
-4.942000e-01,-0.08,0.0782031,-0.0485937,0.051875
-4.941000e-01,-0.294453,0.229687,0.00578125,-0.0724063
-4.940000e-01,-0.384688,0.288438,0.0744531,-0.167375
-4.939000e-01,-0.333828,0.257422,0.118047,-0.192406
-4.938000e-01,-0.209766,0.159766,0.120078,-0.143875
-4.937000e-01,0.00203125,-0.0289062,0.110703,-0.0342188
-4.936000e-01,0.239453,-0.269922,0.0925,0.088625
-4.935000e-01,0.329141,-0.365781,0.0351562,0.1815
-4.934000e-01,0.250391,-0.272266,-0.0359375,0.208594
-4.933000e-01,0.114766,-0.09875,-0.0655469,0.157812
-4.932000e-01,-0.079375,0.0761719,-0.0477344,0.051875
-4.931000e-01,-0.295078,0.229687,0.00648438,-0.073125
-4.930000e-01,-0.384922,0.28875,0.0754687,-0.167719
-4.929000e-01,-0.334375,0.257031,0.118437,-0.192688
-4.928000e-01,-0.207969,0.159141,0.119687,-0.143906
-4.927000e-01,0.00140625,-0.0288281,0.111094,-0.0339375
-4.926000e-01,0.239922,-0.269453,0.0921875,0.088625
-4.925000e-01,0.330625,-0.365547,0.035,0.181312
-4.924000e-01,0.25125,-0.271406,-0.0365625,0.208562
-4.923000e-01,0.115391,-0.0984375,-0.0663281,0.158312
-4.922000e-01,-0.0774219,0.0771094,-0.0473438,0.0524687
-4.921000e-01,-0.292813,0.229453,0.0065625,-0.0722187
-4.920000e-01,-0.383359,0.289766,0.0750781,-0.167125
-4.919000e-01,-0.333047,0.256484,0.117656,-0.192156
-4.918000e-01,-0.207266,0.158672,0.119375,-0.143844
-4.917000e-01,0.00296875,-0.0285156,0.110547,-0.0338125
-4.916000e-01,0.238828,-0.268984,0.0917969,0.088875
-4.915000e-01,0.330859,-0.365547,0.0348437,0.181656
-4.914000e-01,0.251016,-0.270391,-0.0369531,0.208344
-4.913000e-01,0.114375,-0.0982813,-0.0655469,0.158062
-4.912000e-01,-0.0799219,0.0765625,-0.0478906,0.0519688
-4.911000e-01,-0.293438,0.22875,0.00695312,-0.0725313
-4.910000e-01,-0.384688,0.288984,0.0757813,-0.167125
-4.909000e-01,-0.332031,0.257344,0.119453,-0.192281
-4.908000e-01,-0.205234,0.159453,0.121172,-0.143531
-4.907000e-01,0.00507813,-0.0282812,0.111641,-0.0333438
-4.906000e-01,0.240234,-0.267969,0.0932812,0.0890937
-4.905000e-01,0.332891,-0.364063,0.0366406,0.181937
-4.904000e-01,0.253437,-0.268516,-0.0346094,0.208719
-4.903000e-01,0.116484,-0.0958594,-0.06375,0.158125
-4.902000e-01,-0.0785156,0.0785156,-0.0450781,0.0522812
-4.901000e-01,-0.291875,0.230625,0.00835937,-0.072
-4.900000e-01,-0.382734,0.290391,0.07625,-0.166656
-4.899000e-01,-0.331016,0.257891,0.119922,-0.192219
-4.898000e-01,-0.205,0.159297,0.120703,-0.143219
-4.897000e-01,0.00546875,-0.02875,0.110703,-0.0335
-4.896000e-01,0.24,-0.26875,0.0921094,0.0894687
-4.895000e-01,0.333906,-0.363438,0.0357812,0.181875
-4.894000e-01,0.253672,-0.268906,-0.0359375,0.208781
-4.893000e-01,0.115,-0.0973437,-0.0651563,0.157875
-4.892000e-01,-0.0789063,0.0784375,-0.0460156,0.0523125
-4.891000e-01,-0.291797,0.23,0.0075,-0.0726563
-4.890000e-01,-0.382812,0.289531,0.0755469,-0.167281
-4.889000e-01,-0.331953,0.258672,0.119219,-0.192156
-4.888000e-01,-0.205547,0.160391,0.119922,-0.143156
-4.887000e-01,0.00625,-0.0284375,0.111016,-0.0333125
-4.886000e-01,0.242813,-0.267891,0.0932031,0.0889375
-4.885000e-01,0.334453,-0.363047,0.0359375,0.182094
-4.884000e-01,0.254141,-0.269531,-0.035,0.208812
-4.883000e-01,0.115234,-0.0975,-0.0645312,0.158156
-4.882000e-01,-0.0810937,0.0778125,-0.04625,0.0517187
-4.881000e-01,-0.293828,0.229844,0.00773438,-0.0725313
-4.880000e-01,-0.384375,0.288828,0.075625,-0.167344
-4.879000e-01,-0.333828,0.256563,0.119219,-0.192156
-4.878000e-01,-0.208672,0.159453,0.119844,-0.143469
-4.877000e-01,0.00328125,-0.0292969,0.110469,-0.03375
-4.876000e-01,0.240781,-0.269375,0.0922656,0.08925
-4.875000e-01,0.332734,-0.363594,0.0349219,0.182062
-4.874000e-01,0.253594,-0.269063,-0.0360156,0.208562
-4.873000e-01,0.116406,-0.0984375,-0.0648438,0.157875
-4.872000e-01,-0.0805469,0.0773438,-0.0457031,0.0524687
-4.871000e-01,-0.293906,0.231094,0.00882812,-0.0724375
-4.870000e-01,-0.383906,0.289766,0.0764844,-0.167094
-4.869000e-01,-0.333438,0.256953,0.119766,-0.192031
-4.868000e-01,-0.208516,0.160313,0.120078,-0.143313
-4.867000e-01,0.00398437,-0.0284375,0.110547,-0.0339687
-4.866000e-01,0.240859,-0.270937,0.0921875,0.0888437
-4.865000e-01,0.332656,-0.364063,0.0344531,0.181687
-4.864000e-01,0.253203,-0.269688,-0.0363281,0.208344
-4.863000e-01,0.115,-0.0996875,-0.0651563,0.157625
-4.862000e-01,-0.0809375,0.0761719,-0.0461719,0.0515937
-4.861000e-01,-0.295469,0.230625,0.00773438,-0.0729688
-4.860000e-01,-0.383984,0.289531,0.0767969,-0.1675
-4.859000e-01,-0.334141,0.256172,0.119141,-0.192656
-4.858000e-01,-0.208516,0.159219,0.119297,-0.143875
-4.857000e-01,0.00132812,-0.0285938,0.109766,-0.033
-4.856000e-01,0.241406,-0.270625,0.0914063,0.089
-4.855000e-01,0.332344,-0.365078,0.0332813,0.181437
-4.854000e-01,0.252344,-0.269141,-0.0372656,0.208531
-4.853000e-01,0.113828,-0.0995313,-0.0651563,0.158
-4.852000e-01,-0.0819531,0.0746094,-0.0471094,0.0522812
-4.851000e-01,-0.298516,0.22875,0.00695312,-0.072625
-4.850000e-01,-0.387969,0.287422,0.075,-0.168031
-4.849000e-01,-0.336953,0.253672,0.117422,-0.192906
-4.848000e-01,-0.209609,0.156641,0.117734,-0.144219
-4.847000e-01,-0.0003125,-0.0305469,0.108437,-0.0345625
-4.846000e-01,0.237266,-0.272422,0.0899219,0.0884062
-4.845000e-01,0.330391,-0.36625,0.0327344,0.181312
-4.844000e-01,0.250938,-0.269766,-0.0377344,0.208219
-4.843000e-01,0.113438,-0.0999219,-0.0652344,0.15775
-4.842000e-01,-0.0823438,0.0758594,-0.0474219,0.051375
-4.841000e-01,-0.297109,0.229453,0.00664062,-0.0730312
-4.840000e-01,-0.387734,0.288984,0.0753906,-0.1675
-4.839000e-01,-0.336719,0.254141,0.117344,-0.192438
-4.838000e-01,-0.209922,0.156172,0.117188,-0.143969
-4.837000e-01,0.000625,-0.0315625,0.107891,-0.0340938
-4.836000e-01,0.236797,-0.271953,0.0890625,0.088625
-4.835000e-01,0.329687,-0.365625,0.0310938,0.181219
-4.834000e-01,0.249609,-0.269922,-0.0395313,0.208625
-4.833000e-01,0.111172,-0.0997656,-0.0670313,0.15725
-4.832000e-01,-0.085,0.0758594,-0.0479688,0.05175
-4.831000e-01,-0.298359,0.228516,0.00570312,-0.0731563
-4.830000e-01,-0.388594,0.288359,0.075,-0.167719
-4.829000e-01,-0.337031,0.253672,0.117578,-0.192469
-4.828000e-01,-0.209453,0.156016,0.116875,-0.14375
-4.827000e-01,0.00101562,-0.0321094,0.107734,-0.0339687
-4.826000e-01,0.237344,-0.271953,0.0900781,0.0886875
-4.825000e-01,0.330156,-0.365078,0.031875,0.181156
-4.824000e-01,0.249844,-0.270703,-0.039375,0.207937
-4.823000e-01,0.109766,-0.101328,-0.0673438,0.157156
-4.822000e-01,-0.0870313,0.0745313,-0.0482031,0.05125
-4.821000e-01,-0.301172,0.227656,0.005625,-0.07325
-4.820000e-01,-0.390781,0.286328,0.0735938,-0.167594
-4.819000e-01,-0.338438,0.252188,0.116172,-0.192469
-4.818000e-01,-0.210859,0.154219,0.116094,-0.144
-4.817000e-01,0.00109375,-0.0329688,0.107812,-0.0343125
-4.816000e-01,0.238125,-0.272344,0.0896875,0.089125
-4.815000e-01,0.329297,-0.364531,0.0313281,0.181406
-4.814000e-01,0.251328,-0.270625,-0.0389844,0.208312
-4.813000e-01,0.112344,-0.100391,-0.06625,0.157687
-4.812000e-01,-0.0849219,0.0764844,-0.0464844,0.0519375
-4.811000e-01,-0.298359,0.230469,0.00695312,-0.0726875
-4.810000e-01,-0.387266,0.288047,0.0749219,-0.167406
-4.809000e-01,-0.336641,0.253906,0.116641,-0.192719
-4.808000e-01,-0.208125,0.156875,0.116484,-0.143688
-4.807000e-01,0.00242188,-0.031875,0.107656,-0.0340625
-4.806000e-01,0.238984,-0.272344,0.0895312,0.0887812
-4.805000e-01,0.330234,-0.363984,0.0311719,0.181625
-4.804000e-01,0.251641,-0.270234,-0.0385937,0.208094
-4.803000e-01,0.112187,-0.102109,-0.0664062,0.157625
-4.802000e-01,-0.0853906,0.0761719,-0.0461719,0.051625
-4.801000e-01,-0.299141,0.230859,0.00695312,-0.073125
-4.800000e-01,-0.387266,0.287656,0.0753125,-0.16775
-4.799000e-01,-0.335469,0.253594,0.117578,-0.192781
-4.798000e-01,-0.209766,0.157188,0.116797,-0.143813
-4.797000e-01,0.00195312,-0.03125,0.108281,-0.0340938
-4.796000e-01,0.240469,-0.272656,0.0894531,0.0889375
-4.795000e-01,0.332188,-0.363438,0.0314062,0.181594
-4.794000e-01,0.2525,-0.269844,-0.0382813,0.208656
-4.793000e-01,0.113438,-0.101797,-0.0657812,0.157781
-4.792000e-01,-0.0846094,0.0751563,-0.0464062,0.051625
-4.791000e-01,-0.299766,0.231016,0.00734375,-0.0730938
-4.790000e-01,-0.387031,0.287969,0.0757813,-0.167906
-4.789000e-01,-0.335234,0.254219,0.117812,-0.192469
-4.788000e-01,-0.209453,0.156562,0.116484,-0.143875
-4.787000e-01,-0.0003125,-0.03125,0.107344,-0.0343125
-4.786000e-01,0.239453,-0.274297,0.0885156,0.0886562
-4.785000e-01,0.331484,-0.364609,0.0296875,0.180781
-4.784000e-01,0.251562,-0.269766,-0.0395313,0.207719
-4.783000e-01,0.1125,-0.101953,-0.0665625,0.157312
-4.782000e-01,-0.0839844,0.0750781,-0.0475,0.0515312
-4.781000e-01,-0.298438,0.231641,0.00765625,-0.0730312
-4.780000e-01,-0.387578,0.288594,0.0758594,-0.167719
-4.779000e-01,-0.334531,0.253203,0.117656,-0.192844
-4.778000e-01,-0.207578,0.156875,0.116016,-0.144094
-4.777000e-01,0.00164063,-0.0303906,0.108047,-0.0342188
-4.776000e-01,0.240547,-0.272188,0.0889844,0.0884375
-4.775000e-01,0.333125,-0.364141,0.0300781,0.181
-4.774000e-01,0.251875,-0.269297,-0.0398437,0.208
-4.773000e-01,0.111406,-0.101641,-0.0664844,0.157344
-4.772000e-01,-0.0848437,0.0753906,-0.0472656,0.0515625
-4.771000e-01,-0.298125,0.231094,0.00742187,-0.0731563
-4.770000e-01,-0.387813,0.288906,0.0760937,-0.168
-4.769000e-01,-0.336172,0.252422,0.117266,-0.192656
-4.768000e-01,-0.207891,0.156719,0.116172,-0.144031
-4.767000e-01,0.00148437,-0.0319531,0.108047,-0.0342188
-4.766000e-01,0.239688,-0.272734,0.09,0.0883125
-4.765000e-01,0.334375,-0.364297,0.0310938,0.180781
-4.764000e-01,0.252891,-0.268594,-0.0383594,0.208062
-4.763000e-01,0.111563,-0.101172,-0.0652344,0.157156
-4.762000e-01,-0.0850781,0.0760156,-0.0453906,0.0518125
-4.761000e-01,-0.297813,0.231016,0.00835937,-0.073125
-4.760000e-01,-0.387578,0.288828,0.0766406,-0.167781
-4.759000e-01,-0.334063,0.253359,0.118281,-0.192688
-4.758000e-01,-0.207031,0.157031,0.117031,-0.143906
-4.757000e-01,0.00195312,-0.0324219,0.107734,-0.034
-4.756000e-01,0.240859,-0.272422,0.0897656,0.088375
-4.755000e-01,0.334922,-0.363828,0.0317188,0.180719
-4.754000e-01,0.253203,-0.269766,-0.0385937,0.207625
-4.753000e-01,0.112812,-0.100703,-0.0644531,0.157156
-4.752000e-01,-0.0859375,0.0769531,-0.0457031,0.0515
-4.751000e-01,-0.296094,0.232969,0.00953125,-0.0729688
-4.750000e-01,-0.385078,0.290547,0.0774219,-0.167469
-4.749000e-01,-0.333047,0.255391,0.118359,-0.192438
-4.748000e-01,-0.205313,0.157813,0.1175,-0.144156
-4.747000e-01,0.004375,-0.0319531,0.108516,-0.0339063
-4.746000e-01,0.241172,-0.272031,0.0899219,0.0889687
-4.745000e-01,0.334844,-0.363047,0.0314844,0.181562
-4.744000e-01,0.253906,-0.269922,-0.03875,0.207969
-4.743000e-01,0.112656,-0.10125,-0.0653906,0.157469
-4.742000e-01,-0.0853125,0.0764844,-0.0458594,0.0517813
-4.741000e-01,-0.2975,0.232187,0.00820313,-0.0726563
-4.740000e-01,-0.386328,0.288828,0.0764063,-0.166813
-4.739000e-01,-0.335,0.253594,0.1175,-0.191781
-4.738000e-01,-0.206328,0.1575,0.11625,-0.143063
-4.737000e-01,0.00515625,-0.031875,0.108047,-0.0337188
-4.736000e-01,0.242422,-0.272891,0.0897656,0.0889062
-4.735000e-01,0.334688,-0.362813,0.0304688,0.181437
-4.734000e-01,0.254375,-0.269531,-0.0383594,0.208406
-4.733000e-01,0.114375,-0.102188,-0.065,0.157375
-4.732000e-01,-0.0842188,0.0766406,-0.045625,0.0519688
-4.731000e-01,-0.298125,0.232109,0.00820313,-0.0730312
-4.730000e-01,-0.387344,0.288203,0.0758594,-0.167719
-4.729000e-01,-0.334141,0.254063,0.117969,-0.192188
-4.728000e-01,-0.207266,0.157422,0.116953,-0.143469
-4.727000e-01,0.00390625,-0.0313281,0.107969,-0.0335625
-4.726000e-01,0.242656,-0.272656,0.0899219,0.0890625
-4.725000e-01,0.334453,-0.361875,0.0316406,0.181906
-4.724000e-01,0.253828,-0.268672,-0.0386719,0.208625
-4.723000e-01,0.115625,-0.100859,-0.0639844,0.157906
-4.722000e-01,-0.0839844,0.0769531,-0.0445312,0.0519062
-4.721000e-01,-0.297969,0.234531,0.00976562,-0.073
-4.720000e-01,-0.385859,0.290391,0.0772656,-0.167469
-4.719000e-01,-0.333438,0.254297,0.117656,-0.192312
-4.718000e-01,-0.205859,0.157734,0.117188,-0.143469
-4.717000e-01,0.0034375,-0.03125,0.108594,-0.0335938
-4.716000e-01,0.243437,-0.272656,0.0897656,0.0890937
-4.715000e-01,0.335156,-0.361484,0.0307031,0.181875
-4.714000e-01,0.253594,-0.267969,-0.0388281,0.208781
-4.713000e-01,0.113906,-0.100781,-0.0649219,0.157875
-4.712000e-01,-0.0841406,0.0759375,-0.04625,0.0522812
-4.711000e-01,-0.298906,0.234141,0.00882812,-0.0721875
-4.710000e-01,-0.387188,0.290469,0.0759375,-0.167063
-4.709000e-01,-0.333203,0.254297,0.1175,-0.192219
-4.708000e-01,-0.203438,0.158516,0.117969,-0.143531
-4.707000e-01,0.00492187,-0.0299219,0.109062,-0.03325
-4.706000e-01,0.243672,-0.271328,0.090625,0.0895625
-4.705000e-01,0.337734,-0.360547,0.0316406,0.182156
-4.704000e-01,0.255859,-0.266484,-0.0377344,0.208375
-4.703000e-01,0.115469,-0.100313,-0.0635938,0.158125
-4.702000e-01,-0.0817969,0.0778125,-0.0442969,0.052375
-4.701000e-01,-0.295234,0.234609,0.0102344,-0.0722187
-4.700000e-01,-0.385156,0.291797,0.0777344,-0.166438
-4.699000e-01,-0.330469,0.255312,0.119062,-0.191375
-4.698000e-01,-0.203047,0.157969,0.117969,-0.142719
-4.697000e-01,0.00539062,-0.0307812,0.109453,-0.03275
-4.696000e-01,0.242891,-0.270625,0.0905469,0.089625
-4.695000e-01,0.338125,-0.360703,0.0314844,0.182125
-4.694000e-01,0.255625,-0.266875,-0.0378125,0.209156
-4.693000e-01,0.115078,-0.0995313,-0.063125,0.1585
-4.692000e-01,-0.0836719,0.0776563,-0.0439844,0.0522187
-4.691000e-01,-0.296953,0.234219,0.00984375,-0.07225
-4.690000e-01,-0.386172,0.291719,0.0780469,-0.166875
-4.689000e-01,-0.332813,0.255312,0.119531,-0.191906
-4.688000e-01,-0.202734,0.159219,0.118437,-0.142906
-4.687000e-01,0.00648437,-0.0304688,0.109688,-0.033
-4.686000e-01,0.244922,-0.270391,0.0917969,0.0897187
-4.685000e-01,0.338594,-0.361563,0.0330469,0.182062
-4.684000e-01,0.255625,-0.267188,-0.0373438,0.209031
-4.683000e-01,0.114219,-0.0995313,-0.0630469,0.158156
-4.682000e-01,-0.0846875,0.0779688,-0.04375,0.0519688
-4.681000e-01,-0.296328,0.23375,0.009375,-0.0727813
-4.680000e-01,-0.385547,0.290234,0.0770312,-0.166906
-4.679000e-01,-0.333672,0.254531,0.118516,-0.191875
-4.678000e-01,-0.205,0.157969,0.117578,-0.143094
-4.677000e-01,0.00492187,-0.0317969,0.108984,-0.0332813
-4.676000e-01,0.242734,-0.271328,0.0905469,0.0893437
-4.675000e-01,0.336797,-0.361016,0.0316406,0.181875
-4.674000e-01,0.255547,-0.268359,-0.0376562,0.20875
-4.673000e-01,0.114688,-0.0997656,-0.0630469,0.157656
-4.672000e-01,-0.0848437,0.0782812,-0.044375,0.0515937
-4.671000e-01,-0.296719,0.234297,0.00984375,-0.0728125
-4.670000e-01,-0.385938,0.291406,0.0773438,-0.16725
-4.669000e-01,-0.333281,0.255859,0.118906,-0.192375
-4.668000e-01,-0.205781,0.158516,0.117266,-0.143437
-4.667000e-01,0.00539062,-0.0310156,0.108984,-0.0335
-4.666000e-01,0.242734,-0.272422,0.0900781,0.0890313
-4.665000e-01,0.336953,-0.361484,0.0317969,0.181906
-4.664000e-01,0.255547,-0.268672,-0.0372656,0.208156
-4.663000e-01,0.11375,-0.10125,-0.0639844,0.157531
-4.662000e-01,-0.0853906,0.0780469,-0.0435938,0.0519688
-4.661000e-01,-0.297734,0.234453,0.0103906,-0.0725938
-4.660000e-01,-0.38625,0.291016,0.0773438,-0.167281
-4.659000e-01,-0.333203,0.256328,0.118906,-0.191906
-4.658000e-01,-0.206328,0.160156,0.117812,-0.142469
-4.657000e-01,0.00484375,-0.0301562,0.109219,-0.0329375
-4.656000e-01,0.243594,-0.272656,0.0899219,0.0890625
-4.655000e-01,0.336953,-0.361719,0.0313281,0.18125
-4.654000e-01,0.255,-0.268594,-0.0373438,0.208406
-4.653000e-01,0.113828,-0.101719,-0.06375,0.157531
-4.652000e-01,-0.0865625,0.0766406,-0.0448438,0.0514062
-4.651000e-01,-0.300469,0.233125,0.00945313,-0.0729375
-4.650000e-01,-0.388203,0.288516,0.0758594,-0.16775
-4.649000e-01,-0.336094,0.2525,0.117422,-0.192531
-4.648000e-01,-0.208125,0.157109,0.116406,-0.143688
-4.647000e-01,0.00179687,-0.03125,0.107812,-0.0339687
-4.646000e-01,0.242188,-0.273984,0.0888281,0.0889375
-4.645000e-01,0.334609,-0.362813,0.0307031,0.181344
-4.644000e-01,0.253672,-0.268516,-0.0383594,0.208562
-4.643000e-01,0.112734,-0.101094,-0.0648438,0.157937
-4.642000e-01,-0.0853906,0.0764844,-0.0454687,0.0517813
-4.641000e-01,-0.300156,0.234531,0.00945313,-0.0727813
-4.640000e-01,-0.387813,0.290234,0.0765625,-0.16775
-4.639000e-01,-0.335703,0.254531,0.116875,-0.1925
-4.638000e-01,-0.208203,0.156953,0.115859,-0.143531
-4.637000e-01,0.0003125,-0.0311719,0.1075,-0.03375
-4.636000e-01,0.240547,-0.273906,0.0888281,0.08925
-4.635000e-01,0.333203,-0.364687,0.0296094,0.181875
-4.634000e-01,0.252734,-0.269375,-0.0392188,0.208156
-4.633000e-01,0.110937,-0.101875,-0.0650781,0.157187
-4.632000e-01,-0.0867188,0.0759375,-0.0461719,0.0510937
-4.631000e-01,-0.299609,0.232031,0.0078125,-0.0733438
-4.630000e-01,-0.387734,0.289609,0.0760937,-0.167781
-4.629000e-01,-0.336094,0.253359,0.116875,-0.19275
-4.628000e-01,-0.207813,0.156719,0.115859,-0.144313
-4.627000e-01,0.00148437,-0.0325,0.107656,-0.0339375
-4.626000e-01,0.239609,-0.273438,0.0895312,0.0887187
-4.625000e-01,0.333125,-0.364844,0.0299219,0.181156
-4.624000e-01,0.251719,-0.269063,-0.0394531,0.207781
-4.623000e-01,0.110781,-0.101328,-0.0654687,0.157156
-4.622000e-01,-0.0880469,0.0750781,-0.0472656,0.0513125
-4.621000e-01,-0.301641,0.230781,0.00609375,-0.0737188
-4.620000e-01,-0.390938,0.287891,0.0739844,-0.168063
-4.619000e-01,-0.337344,0.252969,0.116016,-0.192938
-4.618000e-01,-0.208438,0.155703,0.114766,-0.143813
-4.617000e-01,0.00148437,-0.0333594,0.107031,-0.034
-4.616000e-01,0.239062,-0.273125,0.0889844,0.08875
-4.615000e-01,0.333047,-0.363906,0.0309375,0.181656
-4.614000e-01,0.252812,-0.269219,-0.038125,0.20825
-4.613000e-01,0.112578,-0.100313,-0.0642969,0.157281
-4.612000e-01,-0.0859375,0.0772656,-0.0449219,0.0519375
-4.611000e-01,-0.29875,0.232578,0.00882812,-0.072875
-4.610000e-01,-0.387578,0.290156,0.0764063,-0.1675
-4.609000e-01,-0.335,0.254141,0.117266,-0.192719
-4.608000e-01,-0.206094,0.157656,0.116641,-0.144188
-4.607000e-01,0.00359375,-0.0322656,0.107891,-0.0338438
-4.606000e-01,0.240469,-0.272656,0.0899219,0.0890625
-4.605000e-01,0.332578,-0.363594,0.0314062,0.18125
-4.604000e-01,0.252109,-0.269844,-0.0388281,0.208062
-4.603000e-01,0.11125,-0.100156,-0.0649219,0.157125
-4.602000e-01,-0.086875,0.0775781,-0.0449219,0.0514375
-4.601000e-01,-0.299219,0.232031,0.00867188,-0.0735313
-4.600000e-01,-0.387266,0.289297,0.0763281,-0.168
-4.599000e-01,-0.335547,0.254297,0.117734,-0.192688
-4.598000e-01,-0.20625,0.158516,0.117969,-0.143875
-4.597000e-01,0.00429688,-0.0317969,0.108906,-0.0339063
-4.596000e-01,0.241641,-0.271328,0.0904687,0.0893437
-4.595000e-01,0.332891,-0.362734,0.031875,0.181562
-4.594000e-01,0.253047,-0.268828,-0.0376562,0.208187
-4.593000e-01,0.112656,-0.100391,-0.0645312,0.157281
-4.592000e-01,-0.0865625,0.0775,-0.0446875,0.0514062
-4.591000e-01,-0.298906,0.233438,0.0090625,-0.073375
-4.590000e-01,-0.387188,0.290078,0.0767187,-0.16775
-4.589000e-01,-0.335547,0.254609,0.117188,-0.192594
-4.588000e-01,-0.207891,0.157344,0.116328,-0.14375
-4.587000e-01,0.00273437,-0.0317969,0.107422,-0.034125
-4.586000e-01,0.240078,-0.272422,0.0894531,0.0889062
-4.585000e-01,0.331953,-0.363359,0.0310938,0.180812
-4.584000e-01,0.252734,-0.269453,-0.0383594,0.20775
-4.583000e-01,0.114297,-0.101172,-0.065,0.157125
-4.582000e-01,-0.085,0.0774219,-0.0455469,0.0509375
-4.581000e-01,-0.298516,0.233203,0.00875,-0.073125
-4.580000e-01,-0.386484,0.289844,0.0770312,-0.168125
-4.579000e-01,-0.333984,0.254531,0.117656,-0.192688
-4.578000e-01,-0.206484,0.159453,0.117812,-0.143594
-4.577000e-01,0.003125,-0.0302344,0.108516,-0.034
-4.576000e-01,0.242188,-0.2725,0.0900781,0.0888125
-4.575000e-01,0.333281,-0.363828,0.0310938,0.181469
-4.574000e-01,0.252578,-0.269531,-0.0389844,0.208156
