4.277362763915547248e+02,8.227178502879078792e+01
1.197459890965732029e+03,3.449754672897196315e+02
5.488380735684489764e+02,3.851702692453545751e+02
1.713667264895908147e+03,4.298811916726489812e+02
1.362893445378151227e+03,7.091700840336134206e+02
5.624592923394022819e+02,7.598193060803847629e+02
