Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-1.984800e+00,0.0139688,0.0323437,-0.00325,-1.49344
-1.984400e+00,0.0134375,0.0333281,-0.00372656,-1.49703
-1.984000e+00,0.0134844,0.0350859,-0.00385156,-1.49672
-1.983600e+00,0.012875,0.0330469,-0.00325,-1.49078
-1.983200e+00,0.00796875,0.0166094,-0.000789063,-1.50297
-1.982800e+00,0.0026875,0.00192187,0.00169531,-1.50328
-1.982400e+00,0.00161719,-0.000414062,0.00250781,-1.50063
-1.982000e+00,0.00177344,0.00028125,0.00166406,-1.49922
-1.981600e+00,0.00198438,0.00075,0.00140625,-1.50484
-1.981200e+00,0.00495313,0.00810156,-0.000164063,-1.50313
-1.980800e+00,0.00683594,0.0123203,-0.00096875,-1.49953
-1.980400e+00,0.00819531,0.0163984,-0.00121094,-1.49094
-1.980000e+00,0.0101172,0.0224687,-0.00228906,-1.49984
-1.979600e+00,0.00907812,0.0182656,-0.000429688,-1.49703
-1.979200e+00,0.00875781,0.0167734,-0.00015625,-1.49016
-1.978800e+00,0.00775,0.0149063,0.00015625,-1.48234
-1.978400e+00,0.0104297,0.0234375,-1.5625e-05,-1.48625
-1.978000e+00,0.0128828,0.0325703,-0.000875,-1.48375
-1.977600e+00,0.0135703,0.0364531,-0.000984375,-1.47719
-1.977200e+00,0.0171094,0.0485,-0.002375,-1.46469
-1.976800e+00,0.0201797,0.0565859,-0.00329687,-1.46703
-1.976400e+00,0.0217578,0.0610391,-0.003625,-1.46359
-1.976000e+00,0.0221719,0.0636797,-0.00396094,-1.45719
-1.975600e+00,0.0185,0.0547969,-0.00228906,-1.45
-1.975200e+00,0.0117344,0.0372109,0.000867188,-1.43734
-1.974800e+00,0.00921875,0.0317266,0.00176563,-1.435
-1.974400e+00,0.00767969,0.0278125,0.00172656,-1.43219
-1.974000e+00,0.00397656,0.0166094,0.00385937,-1.42266
-1.973600e+00,0.00214844,0.00965625,0.00490625,-1.41297
-1.973200e+00,0.00146875,0.00796875,0.0055625,-1.39578
-1.972800e+00,0.00158594,0.00944531,0.00502344,-1.38781
-1.972400e+00,0.00298438,0.012,0.00407031,-1.38453
-1.972000e+00,0.00542969,0.0177031,0.00294531,-1.37406
-1.971600e+00,0.00832813,0.0239688,0.00152344,-1.36531
-1.971200e+00,0.0117031,0.03,0.0005625,-1.35578
-1.970800e+00,0.0162422,0.0382578,-0.00117969,-1.34703
-1.970400e+00,0.0192656,0.0438984,-0.00275781,-1.32906
-1.970000e+00,0.0211484,0.0463359,-0.00342969,-1.32438
-1.969600e+00,0.021875,0.0448984,-0.00341406,-1.31844
-1.969200e+00,0.0202266,0.0389688,-0.00283594,-1.30891
-1.968800e+00,0.0173984,0.0326562,-0.00214844,-1.29453
-1.968400e+00,0.0158047,0.0280156,-0.00201563,-1.28141
-1.968000e+00,0.014125,0.0239141,-0.00171094,-1.26672
-1.967600e+00,0.0143359,0.0225469,-0.002125,-1.25594
-1.967200e+00,0.0154687,0.0235313,-0.00290625,-1.24484
-1.966800e+00,0.0178281,0.0270312,-0.00376562,-1.22141
-1.966400e+00,0.0200625,0.030125,-0.00478125,-1.205
-1.966000e+00,0.0217344,0.0325625,-0.00565625,-1.21063
-1.965600e+00,0.0221719,0.0338281,-0.00763281,-1.19609
-1.965200e+00,0.0217109,0.0340156,-0.00908594,-1.18094
-1.964800e+00,0.0217266,0.0321953,-0.007625,-1.16437
-1.964400e+00,0.021625,0.0287344,-0.00614844,-1.15
-1.964000e+00,0.0203984,0.0286484,-0.0055625,-1.13344
-1.963600e+00,0.0180156,0.0289063,-0.00622656,-1.11719
-1.963200e+00,0.0166094,0.0280547,-0.00607813,-1.09891
-1.962800e+00,0.0168906,0.0263125,-0.00564062,-1.0825
-1.962400e+00,0.0167422,0.0253203,-0.00594531,-1.06547
-1.962000e+00,0.0164375,0.0255156,-0.00707031,-1.04781
-1.961600e+00,0.0170234,0.0276484,-0.00663281,-1.02812
-1.961200e+00,0.0176484,0.0289375,-0.00535938,-1.00984
-1.960800e+00,0.0168516,0.0274844,-0.00605469,-0.994063
-1.960400e+00,0.0131016,0.0198594,-0.00482812,-0.980781
-1.960000e+00,0.00789063,0.0108984,-0.00174219,-0.968125
-1.959600e+00,0.00459375,0.00375781,0.00103906,-0.9525
-1.959200e+00,0.0014375,0.00059375,0.000757813,-0.936094
-1.958800e+00,0.000328125,-0.000507813,0.00129688,-0.917188
-1.958400e+00,0.000515625,-0.00116406,0.002375,-0.900156
-1.958000e+00,0.000460938,-0.000304687,0.0025,-0.883594
-1.957600e+00,0.000953125,0.00101563,0.00278125,-0.867344
-1.957200e+00,0.00138281,0.00266406,0.00292187,-0.850938
-1.956800e+00,0.00219531,0.00420313,0.00325,-0.8325
-1.956400e+00,0.00217188,0.00527344,0.00317188,-0.814375
-1.956000e+00,0.00192187,0.00532813,0.00244531,-0.797969
-1.955600e+00,0.002,0.00378125,0.00323438,-0.77875
-1.955200e+00,0.00178125,0.00280469,0.00360156,-0.76
-1.954800e+00,0.00140625,0.00274219,0.00407813,-0.742656
-1.954400e+00,0.00115625,0.00221094,0.00421875,-0.726562
-1.954000e+00,0.00117187,0.00164062,0.0051875,-0.711875
-1.953600e+00,0.00173438,0.00199219,0.00510938,-0.694844
-1.953200e+00,0.00132813,0.00216406,0.00488281,-0.675937
-1.952800e+00,0.00132031,0.00221094,0.00399219,-0.655625
-1.952400e+00,0.00154688,0.0024375,0.00439063,-0.635313
-1.952000e+00,0.00210156,0.00288281,0.00457031,-0.617812
-1.951600e+00,0.00199219,0.00310156,0.00389844,-0.602812
-1.951200e+00,0.00239062,0.00403125,0.0035625,-0.586406
-1.950800e+00,0.00242187,0.00473437,0.00376562,-0.567813
-1.950400e+00,0.00328125,0.00501563,0.00367188,-0.547813
-1.950000e+00,0.00360156,0.00570312,0.00330469,-0.52625
-1.949600e+00,0.00426563,0.00608594,0.00303906,-0.492812
-1.949200e+00,0.00385156,0.00563281,0.003125,-0.464375
-1.948800e+00,0.00359375,0.00509375,0.00280469,-0.446563
-1.948400e+00,0.00371094,0.00389844,0.00321094,-0.441875
-1.948000e+00,0.00420313,0.00370313,0.00403906,-0.425469
-1.947600e+00,0.00513281,0.00495313,0.00466406,-0.402031
-1.947200e+00,0.00602344,0.00552344,0.00405469,-0.380625
-1.946800e+00,0.00629688,0.00676562,0.00395313,-0.358594
-1.946400e+00,0.00696094,0.00720313,0.00396875,-0.337656
-1.946000e+00,0.00709375,0.00752344,0.00401563,-0.318906
-1.945600e+00,0.00688281,0.00770312,0.00388281,-0.2975
-1.945200e+00,0.00658594,0.00721875,0.00407031,-0.275625
-1.944800e+00,0.00646094,0.00682031,0.00375781,-0.253906
-1.944400e+00,0.00596875,0.00702344,0.00373438,-0.232187
-1.944000e+00,0.00616406,0.0069375,0.00352344,-0.210313
-1.943600e+00,0.00585938,0.00614063,0.00384375,-0.187344
-1.943200e+00,0.0058125,0.00589063,0.004,-0.164531
-1.942800e+00,0.00629688,0.00657812,0.00376562,-0.142656
-1.942400e+00,0.00660156,0.00704688,0.00414844,-0.119844
-1.942000e+00,0.00682031,0.00669531,0.00441406,-0.0989063
-1.941600e+00,0.00686719,0.0060625,0.00438281,-0.0775
-1.941200e+00,0.00699219,0.00624219,0.00416406,-0.0578125
-1.940800e+00,0.00730469,0.00617188,0.00471875,-0.0495312
-1.940400e+00,0.00723438,0.00591406,0.00417969,-0.0367188
-1.940000e+00,0.00840625,0.00680469,0.00364844,-0.0160938
-1.939600e+00,0.00899219,0.00735156,0.00363281,0.00421875
-1.939200e+00,0.00903125,0.00742969,0.00346094,0.020625
-1.938800e+00,0.009,0.00826563,0.00599219,0.0360938
-1.938400e+00,0.00771875,0.00633594,0.00523438,0.0546875
-1.938000e+00,0.00500781,0.00300781,0.00254688,0.0760938
-1.937600e+00,0.00310938,0.00040625,0.00142187,0.100469
-1.937200e+00,0.00186719,-7.03125e-05,0.00158594,0.1225
-1.936800e+00,0.00335937,0.000507813,0.00175,0.144687
-1.936400e+00,0.00522656,0.00292187,0.00335937,0.174063
-1.936000e+00,0.00864844,0.00664062,0.00389062,0.190781
-1.935600e+00,0.0108594,0.0106641,0.00217188,0.213906
-1.935200e+00,0.014125,0.0145313,0.00155469,0.239219
-1.934800e+00,0.0149219,0.0137266,0.0011875,0.260937
-1.934400e+00,0.0140313,0.0106797,0.0014375,0.280469
-1.934000e+00,0.0117266,0.00642188,0.00192187,0.302031
-1.933600e+00,0.00911719,0.00149219,0.00296094,0.320625
-1.933200e+00,0.00659375,-0.00246875,0.00394531,0.345
-1.932800e+00,0.00314063,-0.00786719,0.00396094,0.362969
-1.932400e+00,0.000320313,-0.0129688,0.00425,0.38625
-1.932000e+00,7.8125e-05,-0.0133984,0.00394531,0.40875
-1.931600e+00,0.001375,-0.0118594,0.00384375,0.432969
-1.931200e+00,0.00342188,-0.0083125,0.00353906,0.456719
-1.930800e+00,0.00361719,-0.00913281,0.00335937,0.477969
-1.930400e+00,0.00879688,-0.000117187,0.00157031,0.5
-1.930000e+00,0.0168828,0.0120859,-0.00126563,0.52
-1.929600e+00,0.0234219,0.0222031,-0.00267188,0.537813
-1.929200e+00,0.0266875,0.0272656,-0.00375781,0.554688
-1.928800e+00,0.0246719,0.0233047,-0.00317969,0.57125
-1.928400e+00,0.0193437,0.0132734,-0.00154688,0.588438
-1.928000e+00,0.0123594,0.00191406,7.8125e-05,0.60875
-1.927600e+00,0.00526563,-0.00705469,0.000757813,0.629688
-1.927200e+00,0.00126563,-0.0124922,0.00177344,0.651563
-1.926800e+00,0.00107031,-0.0110156,0.000882813,0.670937
-1.926400e+00,0.00371875,-0.00394531,-0.000976562,0.684531
-1.926000e+00,0.00936719,0.00682031,-0.00353906,0.702344
-1.925600e+00,0.0108438,0.0109766,-0.00538281,0.720781
-1.925200e+00,0.00853125,0.00876563,-0.00575781,0.742812
-1.924800e+00,0.00300781,0.00015625,-0.00517188,0.76125
-1.924400e+00,-0.00261719,-0.00894531,-0.00467969,0.780625
-1.924000e+00,-0.00792969,-0.0183984,-0.00426563,0.799219
-1.923600e+00,-0.0107422,-0.0220859,-0.00438281,0.817344
-1.923200e+00,-0.00884375,-0.0155078,-0.00698438,0.836875
-1.922800e+00,-0.00428125,-0.00382031,-0.0100234,0.857656
-1.922400e+00,0.000617188,0.00700781,-0.0125781,0.878125
-1.922000e+00,0.0018125,0.00941406,-0.0130547,0.896406
-1.921600e+00,-0.00232812,0.00582031,-0.0140938,0.914375
-1.921200e+00,-0.002125,-0.00115625,-0.00983594,0.93125
-1.920800e+00,0.00028125,-0.00532813,-0.00816406,0.947188
-1.920400e+00,0.000726562,-0.00625,-0.00782813,0.960469
-1.920000e+00,-0.000664063,-0.00782031,-0.008375,0.979688
-1.919600e+00,-0.00075,-0.00630469,-0.0100938,0.997812
-1.919200e+00,0.000226563,-0.00202344,-0.0115547,1.01812
-1.918800e+00,0.0006875,0.000523438,-0.0122891,1.03484
-1.918400e+00,0.000507813,-0.00021875,-0.0114922,1.04953
-1.918000e+00,0.000179687,-0.00405469,-0.00971875,1.06625
-1.917600e+00,0.000109375,-0.0063125,-0.0075,1.07422
-1.917200e+00,0.001875,-0.00386719,-0.00610938,1.09813
-1.916800e+00,0.00326562,0.0003125,-0.00713281,1.11703
-1.916400e+00,0.00426563,0.00261719,-0.00528125,1.13391
-1.916000e+00,0.00507031,0.00411719,-0.00324219,1.15
-1.915600e+00,0.00582812,0.00779687,-0.00213281,1.16813
-1.915200e+00,0.005,0.0118203,-0.00361719,1.17828
-1.914800e+00,0.00335156,0.0106328,-0.00436719,1.18547
-1.914400e+00,0.000703125,0.00763281,-0.00290625,1.19844
-1.914000e+00,-0.000179687,0.00945312,-0.00160938,1.21031
-1.913600e+00,-0.00173438,0.0116875,-0.00157031,1.22453
-1.913200e+00,-0.00403906,0.0114609,-0.00240625,1.23641
-1.912800e+00,-0.00766406,0.00704688,-0.00151563,1.24844
-1.912400e+00,-0.0100156,0.00239062,0.000695312,1.26031
-1.912000e+00,-0.01075,0.00407031,0.00059375,1.26391
-1.911600e+00,-0.00935937,0.0133047,0.000742188,1.28563
-1.911200e+00,-0.00697656,0.0189531,0.00313281,1.29766
-1.910800e+00,-0.007,0.0140703,0.00803906,1.30922
-1.910400e+00,-0.008125,0.00277344,0.0129219,1.31906
-1.910000e+00,-0.00874219,-0.00579687,0.0165,1.32719
-1.909600e+00,-0.00659375,-0.00895313,0.0203047,1.32891
-1.909200e+00,-0.00264844,-0.00257813,0.021875,1.34375
-1.908800e+00,0.00194531,0.00435938,0.0227422,1.35656
-1.908400e+00,0.00464062,0.00717188,0.0232266,1.365
-1.908000e+00,0.006125,0.00346875,0.0242344,1.37547
-1.907600e+00,0.00583594,-0.00210156,0.0242422,1.38297
-1.907200e+00,0.00663281,-0.00221875,0.0230625,1.38953
-1.906800e+00,0.00659375,-0.00107031,0.0216875,1.39281
-1.906400e+00,0.00625,0.000828125,0.0208828,1.40781
-1.906000e+00,0.0051875,0.00102344,0.0200781,1.41828
-1.905600e+00,0.00336719,-0.000171875,0.0191406,1.42906
-1.905200e+00,0.000664063,-0.00433594,0.0192734,1.43672
-1.904800e+00,-0.000992188,-0.00465625,0.0195547,1.43547
-1.904400e+00,-0.000703125,0.0029375,0.0180703,1.445
-1.904000e+00,-0.000484375,0.00988281,0.0180156,1.45297
-1.903600e+00,-0.00236719,0.0100703,0.0187891,1.46203
-1.903200e+00,-0.00370313,0.0112969,0.0185703,1.46891
-1.902800e+00,-0.00678906,0.00786719,0.0176016,1.47172
-1.902400e+00,-0.00832813,0.00329687,0.0144688,1.47422
-1.902000e+00,-0.0101641,0.00971875,0.0144688,1.46906
-1.901600e+00,-0.00807031,0.0167422,0.0157969,1.48375
-1.901200e+00,-0.00946875,0.0154844,0.0110078,1.48781
-1.900800e+00,-0.0138438,0.00966406,0.0051875,1.49078
-1.900400e+00,-0.0151094,0.00473437,0.00633594,1.49156
-1.900000e+00,-0.0156016,0.00408594,0.00875,1.49406
-1.899600e+00,-0.0162656,0.00527344,0.009375,1.48422
-1.899200e+00,-0.0171094,0.0122813,0.0085,1.49375
-1.898800e+00,-0.0176484,0.0151094,0.00885938,1.49672
-1.898400e+00,-0.0207188,0.00782813,0.00895313,1.49906
-1.898000e+00,-0.0242578,-0.000929688,0.00982813,1.49781
-1.897600e+00,-0.0270234,-0.00669531,0.00992188,1.50047
-1.897200e+00,-0.0289531,-0.00742188,0.00892969,1.48906
-1.896800e+00,-0.0275703,0.00139844,0.00598438,1.49734
-1.896400e+00,-0.0267109,0.00503906,0.00560937,1.50047
-1.896000e+00,-0.0268906,0.00166406,0.0055625,1.50063
-1.895600e+00,-0.0271875,-0.00369531,0.00361719,1.50141
-1.895200e+00,-0.0263906,-0.009125,0.00238281,1.50109
-1.894800e+00,-0.0247891,-0.0103906,0.0013125,1.49781
-1.894400e+00,-0.0224844,-0.0100547,-1.5625e-05,1.48781
-1.894000e+00,-0.0198984,-0.0102109,-0.00090625,1.49266
-1.893600e+00,-0.0185312,-0.0174531,-0.00136719,1.49234
-1.893200e+00,-0.0162891,-0.0213281,-0.00216406,1.4925
-1.892800e+00,-0.0151328,-0.0207188,-0.00295313,1.48703
-1.892400e+00,-0.0111641,-0.0164453,-0.00410938,1.48281
-1.892000e+00,-0.00728125,-0.00566406,-0.00316406,1.46484
-1.891600e+00,-0.00640625,-0.00535156,-0.00507031,1.47469
-1.891200e+00,-0.00617188,-0.0120547,-0.00739063,1.47172
-1.890800e+00,-0.00628125,-0.0147031,-0.00607813,1.46797
-1.890400e+00,-0.00504688,-0.0124922,-0.00389062,1.46578
-1.890000e+00,-0.00470312,-0.00975781,-0.00478906,1.45734
-1.889600e+00,-0.00225,-0.00486719,-0.00392969,1.44859
-1.889200e+00,-0.00213281,-0.00433594,-0.00317188,1.43578
-1.888800e+00,-0.00186719,-0.00501563,-0.00142969,1.43469
-1.888400e+00,-0.00175781,-0.00347656,-0.000601562,1.42813
-1.888000e+00,-0.00208594,-0.00192187,-0.00059375,1.42063
-1.887600e+00,-0.00504688,-0.0103125,0.00145312,1.41172
-1.887200e+00,-0.00971875,-0.0262187,0.00588281,1.39953
-1.886800e+00,-0.00535156,-0.00635938,0.00392969,1.38156
-1.886400e+00,0.000835937,0.0282188,-0.00132813,1.38328
-1.886000e+00,0.00196094,0.0400234,-0.00289844,1.37625
-1.885600e+00,-0.00440625,0.0181953,0.000148437,1.365
-1.885200e+00,-0.0137266,-0.00889063,0.00454687,1.35609
-1.884800e+00,-0.0184922,-0.0177266,0.00667187,1.34672
-1.884400e+00,-0.0178125,-0.00972656,0.00821094,1.33563
-1.884000e+00,-0.0136797,0.00297656,0.00846875,1.31906
-1.883600e+00,-0.0118125,0.011375,0.00842969,1.31797
-1.883200e+00,-0.0138828,0.0043125,0.00945312,1.30953
-1.882800e+00,-0.0169141,-0.00914844,0.0138047,1.29937
-1.882400e+00,-0.0176563,-0.0251406,0.0170703,1.29
-1.882000e+00,-0.0156328,-0.0262266,0.0125859,1.27812
-1.881600e+00,-0.0119375,-0.0135547,0.00866406,1.26469
-1.881200e+00,-0.00822656,-0.00742188,0.00938281,1.24844
-1.880800e+00,-0.00738281,-0.0150703,0.0115234,1.22828
-1.880400e+00,-0.00835156,-0.0246641,0.0113203,1.22406
-1.880000e+00,-0.00946875,-0.0308594,0.00992188,1.21453
-1.879600e+00,-0.00864063,-0.0282734,0.0101172,1.20453
-1.879200e+00,-0.00630469,-0.0159531,0.00916406,1.19562
-1.878800e+00,-0.00411719,-0.00557812,0.0101563,1.18359
-1.878400e+00,-0.00565625,-0.00282031,0.0131328,1.16656
-1.878000e+00,-0.00689844,-0.0170391,0.0137422,1.13969
-1.877600e+00,-0.0134297,-0.0259609,0.00810156,1.12781
-1.877200e+00,-0.0174531,-0.025,0.00907812,1.11531
-1.876800e+00,-0.0194766,-0.0183437,0.00929687,1.09937
-1.876400e+00,-0.0216797,-0.0144375,0.00767187,1.08016
-1.876000e+00,-0.024125,-0.0156484,0.00796875,1.06219
-1.875600e+00,-0.0271094,-0.0155234,0.00927344,1.04359
-1.875200e+00,-0.0286641,-0.0173125,0.0115547,1.02594
-1.874800e+00,-0.0285547,-0.0177266,0.0127969,1.00703
-1.874400e+00,-0.0283594,-0.0174063,0.0153906,0.986406
-1.874000e+00,-0.0276484,-0.0169609,0.017625,0.96625
-1.873600e+00,-0.0262656,-0.0148594,0.0167344,0.949063
-1.873200e+00,-0.0261875,-0.0158672,0.0136875,0.914062
-1.872800e+00,-0.0256328,-0.0141797,0.0116797,0.909219
-1.872400e+00,-0.0255547,-0.0163438,0.0115625,0.890156
-1.872000e+00,-0.02625,-0.0248672,0.0115859,0.869375
-1.871600e+00,-0.0258906,-0.0292813,0.0107891,0.85
-1.871200e+00,-0.0244063,-0.0271172,0.0106953,0.830625
-1.870800e+00,-0.0220234,-0.0234766,0.0115859,0.811094
-1.870400e+00,-0.0202188,-0.0225469,0.0121797,0.788594
-1.870000e+00,-0.0198828,-0.0290156,0.0132656,0.764844
-1.869600e+00,-0.0196563,-0.0323437,0.0132812,0.745469
-1.869200e+00,-0.0195,-0.0330547,0.0143203,0.722344
-1.868800e+00,-0.0195547,-0.0315156,0.0149531,0.702813
-1.868400e+00,-0.0201719,-0.0298516,0.0152812,0.684375
-1.868000e+00,-0.0220078,-0.0292422,0.0154687,0.666563
-1.867600e+00,-0.0230625,-0.0294375,0.017875,0.645313
-1.867200e+00,-0.0229141,-0.0292969,0.0218516,0.621094
-1.866800e+00,-0.0220312,-0.0257109,0.0253047,0.599844
-1.866400e+00,-0.0197891,-0.0167109,0.0279609,0.578281
-1.866000e+00,-0.0162656,-0.00491406,0.0312109,0.562813
-1.865600e+00,-0.0126797,-0.00245313,0.0350547,0.547031
-1.865200e+00,-0.00899219,-0.004375,0.0389531,0.528281
-1.864800e+00,-0.005375,-0.00485937,0.0411953,0.508906
-1.864400e+00,-0.00153906,-0.0045625,0.042125,0.487969
-1.864000e+00,0.00238281,-0.00546094,0.0419922,0.46625
-1.863600e+00,0.00525781,-0.00813281,0.0413828,0.445469
-1.863200e+00,0.00722656,-0.0108359,0.0396328,0.422656
-1.862800e+00,0.00857031,-0.0129766,0.0368672,0.401875
-1.862400e+00,0.008625,-0.0140703,0.0335625,0.383437
-1.862000e+00,0.00752344,-0.0146563,0.0304766,0.359531
-1.861600e+00,0.00771094,-0.0170234,0.0280234,0.3375
-1.861200e+00,0.00585156,-0.0144531,0.0261641,0.314844
-1.860800e+00,0.00400781,-0.00884375,0.0238516,0.294375
-1.860400e+00,0.00397656,-0.00752344,0.0237422,0.275313
-1.860000e+00,0.00332812,-0.00830469,0.0239141,0.25375
-1.859600e+00,0.00325781,-0.00649219,0.0244766,0.230781
-1.859200e+00,0.00286719,-0.00313281,0.0253516,0.207969
-1.858800e+00,0.00382812,-0.00254688,0.0260781,0.18625
-1.858400e+00,0.00419531,-0.00255469,0.0257656,0.162969
-1.858000e+00,0.00383594,-0.0021875,0.0256328,0.140625
-1.857600e+00,0.00328906,-0.00204688,0.0244688,0.117188
-1.857200e+00,0.00241406,-0.0019375,0.021125,0.0928125
-1.856800e+00,0.00192969,-0.00141406,0.0197031,0.0690625
-1.856400e+00,0.000476562,-0.00170312,0.0189375,0.0492187
-1.856000e+00,-0.00125,-0.00201563,0.0173203,0.031875
-1.855600e+00,-0.00246094,-0.00335937,0.0153984,0.0148438
-1.855200e+00,-0.00167969,-0.00375781,0.0187969,-0.00046875
-1.854800e+00,-0.00317188,-0.0174063,0.0166484,-0.0210938
-1.854400e+00,-0.00548438,-0.0155078,0.00832813,-0.0425
-1.854000e+00,-0.00546094,-0.0132266,0.00786719,-0.0557813
-1.853600e+00,-0.00482031,-0.0104063,0.0120156,-0.0678125
-1.853200e+00,-0.00433594,-0.0167031,0.016625,-0.08625
-1.852800e+00,-0.00466406,-0.0216563,0.0187734,-0.105781
-1.852400e+00,-0.00478906,-0.0227812,0.0145859,-0.128594
-1.852000e+00,-0.00498438,-0.0216797,0.0113281,-0.150625
-1.851600e+00,-0.00422656,-0.0183125,0.011375,-0.175313
-1.851200e+00,-0.0048125,-0.0164922,0.0100156,-0.198906
-1.850800e+00,-0.00528906,-0.0210938,0.00978906,-0.222188
-1.850400e+00,-0.00564062,-0.0239375,0.00853906,-0.244063
-1.850000e+00,-0.00572656,-0.0220078,0.00510156,-0.265625
-1.849600e+00,-0.00597656,-0.0202891,0.00204688,-0.2875
-1.849200e+00,-0.00580469,-0.0173906,-0.000625,-0.311563
-1.848800e+00,-0.00546094,-0.0141875,-0.00264063,-0.330156
-1.848400e+00,-0.0055625,-0.0113203,-0.00329687,-0.351875
-1.848000e+00,-0.00460937,-0.0105156,-0.00330469,-0.373594
-1.847600e+00,-0.00519531,-0.0110156,-0.00369531,-0.401094
-1.847200e+00,-0.00501563,-0.0101719,-0.00396094,-0.425469
-1.846800e+00,-0.00357031,-0.00251563,-0.00472656,-0.4475
-1.846400e+00,-0.00214844,0.00596875,-0.00567969,-0.470625
-1.846000e+00,-0.00161719,0.00911719,-0.00574219,-0.493906
-1.845600e+00,-0.0036875,-0.0018125,-0.003875,-0.518281
-1.845200e+00,-0.00553125,-0.0118516,-0.00310938,-0.538594
-1.844800e+00,-0.00580469,-0.0139375,-0.0045,-0.560156
-1.844400e+00,-0.00457031,-0.00763281,-0.00742188,-0.579063
-1.844000e+00,-0.0039375,-0.00561719,-0.00896875,-0.597969
-1.843600e+00,-0.00448438,-0.00810156,-0.0100625,-0.616875
-1.843200e+00,-0.00578125,-0.0139688,-0.0109609,-0.6375
-1.842800e+00,-0.00665625,-0.0194687,-0.0104609,-0.65875
-1.842400e+00,-0.00683594,-0.0202969,-0.0103281,-0.681562
-1.842000e+00,-0.00564062,-0.0155,-0.0107422,-0.701406
-1.841600e+00,-0.005375,-0.017125,-0.0108359,-0.717969
-1.841200e+00,-0.00599219,-0.0267422,-0.0101484,-0.732969
-1.840800e+00,-0.00580469,-0.0320859,-0.00969531,-0.753437
-1.840400e+00,-0.00289062,-0.0275156,-0.0106172,-0.777656
-1.840000e+00,-6.25e-05,-0.0203516,-0.0121328,-0.798125
-1.839600e+00,0.000859375,-0.0232344,-0.0129688,-0.819531
-1.839200e+00,0.00207813,-0.026875,-0.0120938,-0.840938
-1.838800e+00,0.00300781,-0.0301641,-0.0114609,-0.858594
-1.838400e+00,0.00515625,-0.0230937,-0.0131562,-0.874219
-1.838000e+00,0.00673437,-0.0171406,-0.0150469,-0.895938
