Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.924000e-01,-0.00859375,-0.0237656,-0.0218594,-0.529062
-9.922000e-01,-0.00949219,-0.0264375,-0.0213906,-0.547656
-9.920000e-01,-0.0110312,-0.0286719,-0.0196797,-0.564375
-9.918000e-01,-0.0111641,-0.0319844,-0.0174375,-0.579375
-9.916000e-01,-0.0101016,-0.0344297,-0.0169063,-0.592812
-9.914000e-01,-0.00930469,-0.0359609,-0.0165313,-0.604688
-9.912000e-01,-0.00744531,-0.0374141,-0.0154766,-0.616563
-9.910000e-01,-0.00614844,-0.0366563,-0.0155469,-0.631406
-9.908000e-01,-0.0044375,-0.0352656,-0.0145781,-0.646875
-9.906000e-01,-0.0035,-0.0348594,-0.0138828,-0.662344
-9.904000e-01,-0.00272656,-0.0338437,-0.012375,-0.679063
-9.902000e-01,-0.00160156,-0.0335234,-0.0113203,-0.692344
-9.900000e-01,-0.00065625,-0.0339453,-0.00923437,-0.70625
-9.898000e-01,0.00053125,-0.0345859,-0.00764062,-0.717969
-9.896000e-01,0.00110156,-0.0341016,-0.00576562,-0.730781
-9.894000e-01,0.00191406,-0.0325859,-0.00445313,-0.74375
-9.892000e-01,0.00285937,-0.0311094,-0.00311719,-0.756094
-9.890000e-01,0.00396094,-0.0295313,-0.00167187,-0.77125
-9.888000e-01,0.00514063,-0.0260312,0.000578125,-0.786719
-9.886000e-01,0.00707031,-0.0228984,0.00203125,-0.800156
-9.884000e-01,0.00747656,-0.0200469,0.00546875,-0.815469
-9.882000e-01,0.00904687,-0.0182187,0.00839844,-0.823906
-9.880000e-01,0.00866406,-0.0194141,0.0104766,-0.845156
-9.878000e-01,0.00801563,-0.0210703,0.0145078,-0.861406
-9.876000e-01,0.00916406,-0.02075,0.0190781,-0.874844
-9.874000e-01,0.00815625,-0.0156797,0.0219297,-0.88875
-9.872000e-01,0.00807813,-0.012375,0.0232344,-0.906563
-9.870000e-01,0.00905469,-0.0126641,0.0242578,-0.919687
-9.868000e-01,0.00964844,-0.0129297,0.0262734,-0.933906
-9.866000e-01,0.0112422,-0.0104063,0.0253672,-0.948438
-9.864000e-01,0.0124453,-0.00778125,0.0238594,-0.960156
-9.862000e-01,0.0150078,-0.00423438,0.0232187,-0.973281
-9.860000e-01,0.0165625,-0.00199219,0.0223516,-0.986094
-9.858000e-01,0.0116172,-0.0180156,0.0280859,-0.9975
-9.856000e-01,0.00297656,-0.0572891,0.0624531,-1.00781
-9.854000e-01,-0.00876563,-0.0159219,0.0577578,-1.01797
-9.852000e-01,-0.0211484,-0.0438516,0.0464297,-1.02719
-9.850000e-01,-0.00792969,-0.0304766,0.0400937,-1.03438
-9.848000e-01,-0.00563281,-0.0292188,0.0342969,-1.05875
-9.846000e-01,-0.00228906,-0.0165234,0.0239375,-1.07359
-9.844000e-01,-0.000546875,-0.00960156,0.0171016,-1.08547
-9.842000e-01,-0.0078125,-0.00357031,0.0125625,-1.09703
-9.840000e-01,-0.0264687,-0.00340625,0.00600781,-1.10828
-9.838000e-01,-0.0335937,-0.00902344,0.00585938,-1.11969
-9.836000e-01,-0.03325,-0.00984375,0.0073125,-1.12984
-9.834000e-01,-0.0291797,-0.0167344,0.0148906,-1.14172
-9.832000e-01,-0.0182109,-0.0248906,0.0123516,-1.15297
-9.830000e-01,-0.0114687,-0.0331797,0.00767969,-1.16328
-9.828000e-01,-0.00804688,-0.0354922,0.00600781,-1.17
-9.826000e-01,-0.00703906,-0.0385469,0.0056875,-1.18547
-9.824000e-01,-0.00726563,-0.0363672,0.00407813,-1.2
-9.822000e-01,-0.00894531,-0.0330391,0.003125,-1.21
-9.820000e-01,-0.00982813,-0.0313828,0.00349219,-1.21766
-9.818000e-01,-0.0112344,-0.0304375,0.00279687,-1.22687
-9.816000e-01,-0.0124453,-0.0315,0.00034375,-1.23516
-9.814000e-01,-0.0130469,-0.0350859,-0.00115625,-1.24219
-9.812000e-01,-0.0150156,-0.0387031,-0.000945312,-1.24859
-9.810000e-01,-0.0132812,-0.0418203,-0.00169531,-1.255
-9.808000e-01,-0.0147344,-0.0436875,-0.00311719,-1.25938
-9.806000e-01,-0.0138594,-0.0469922,-0.00372656,-1.25781
-9.804000e-01,-0.0138516,-0.0508438,-0.00513281,-1.27641
-9.802000e-01,-0.0151016,-0.0506719,-0.00335937,-1.28906
-9.800000e-01,-0.0138828,-0.0518047,-0.00302344,-1.29937
-9.798000e-01,-0.0142422,-0.0508359,-0.00220313,-1.30734
-9.796000e-01,-0.0129844,-0.0456094,-0.00167187,-1.31578
-9.794000e-01,-0.0128516,-0.043,-0.00196875,-1.32375
-9.792000e-01,-0.0110625,-0.0380938,-0.002,-1.33016
-9.790000e-01,-0.0103516,-0.0324219,-0.00129688,-1.33531
-9.788000e-01,-0.00936719,-0.0295781,-0.00119531,-1.34062
-9.786000e-01,-0.00786719,-0.0261016,-0.000601562,-1.34281
-9.784000e-01,-0.00699219,-0.0219766,0.000796875,-1.35672
-9.782000e-01,-0.00639063,-0.0201563,0.00214063,-1.36219
-9.780000e-01,-0.00535156,-0.0180937,0.00359375,-1.36906
-9.778000e-01,-0.00453125,-0.0168828,0.00459375,-1.37484
-9.776000e-01,-0.0044375,-0.0193047,0.00611719,-1.38031
-9.774000e-01,-0.00364063,-0.0203047,0.00804688,-1.38438
-9.772000e-01,-0.00315625,-0.0220547,0.00958594,-1.38922
-9.770000e-01,-0.00252344,-0.0182422,0.0117344,-1.38781
-9.768000e-01,-0.00257813,-0.00985156,0.0137734,-1.39656
-9.766000e-01,-0.00234375,-0.00514063,0.0144141,-1.40734
-9.764000e-01,-0.00164062,-0.00246094,0.0159688,-1.41609
-9.762000e-01,-0.00110938,-0.00101563,0.0174688,-1.42297
-9.760000e-01,-0.000953125,0.00114844,0.0190156,-1.42672
-9.758000e-01,-0.000976562,0.00333594,0.02025,-1.42938
-9.756000e-01,-0.00114844,0.00416406,0.0207031,-1.43297
-9.754000e-01,-0.00174219,0.00333594,0.0217031,-1.43516
-9.752000e-01,-0.00240625,0.0029375,0.0233984,-1.43344
-9.750000e-01,-0.00210938,0.00517188,0.0244609,-1.44625
-9.748000e-01,-0.00259375,0.0056875,0.0246641,-1.45453
-9.746000e-01,-0.00304688,0.00411719,0.0237266,-1.4575
-9.744000e-01,-0.00361719,0.00542188,0.0217813,-1.46281
-9.742000e-01,-0.00461719,0.00246094,0.0209375,-1.46516
-9.740000e-01,-0.00547656,0.00277344,0.0218438,-1.46281
-9.738000e-01,-0.0055,0.00021875,0.0219531,-1.45969
-9.736000e-01,-0.00500781,0.00275,0.0216563,-1.46281
-9.734000e-01,-0.00671094,0.00823438,0.0213906,-1.47281
-9.732000e-01,-0.00699219,0.0121563,0.0194844,-1.47938
-9.730000e-01,-0.00800781,0.0164531,0.0176875,-1.47922
-9.728000e-01,-0.0085625,0.0184844,0.0166016,-1.47953
-9.726000e-01,-0.00840625,0.0188516,0.0155469,-1.47984
-9.724000e-01,-0.00929687,0.0177266,0.0153828,-1.47891
-9.722000e-01,-0.00957812,0.0137109,0.0160938,-1.47156
-9.720000e-01,-0.0109219,0.0109922,0.0150391,-1.48234
-9.718000e-01,-0.0121563,0.00782031,0.0148828,-1.48719
-9.716000e-01,-0.0116094,0.00824219,0.0137891,-1.49
-9.714000e-01,-0.0105781,0.00908594,0.0133516,-1.48875
-9.712000e-01,-0.00875781,0.0068125,0.0127969,-1.48781
-9.710000e-01,-0.00850781,0.00545313,0.0125547,-1.48391
-9.708000e-01,-0.00784375,0.00736719,0.0117813,-1.47672
-9.706000e-01,-0.00874219,0.0115781,0.00989844,-1.4775
-9.704000e-01,-0.00832813,0.0203906,0.00782813,-1.485
-9.702000e-01,-0.00769531,0.0267734,0.00579687,-1.48609
-9.700000e-01,-0.00623438,0.0272969,0.00483594,-1.48313
-9.698000e-01,-0.00472656,0.0282266,0.0036875,-1.48016
-9.696000e-01,-0.00451562,0.0249844,0.00284375,-1.47469
-9.694000e-01,-0.00492969,0.0200703,0.00222656,-1.47047
-9.692000e-01,-0.005625,0.0177969,0.00215625,-1.46516
-9.690000e-01,-0.00645313,0.0173672,0.001625,-1.4725
-9.688000e-01,-0.006125,0.0175469,0.000757813,-1.4725
-9.686000e-01,-0.00576562,0.0209531,0.000710937,-1.46766
-9.684000e-01,-0.00546094,0.0241563,-0.000484375,-1.46313
-9.682000e-01,-0.00511719,0.0282188,-0.000921875,-1.45906
-9.680000e-01,-0.00453125,0.0335,-0.00114844,-1.45141
-9.678000e-01,-0.00450781,0.0351406,-0.00185156,-1.44031
-9.676000e-01,-0.00550781,0.0316797,-0.00283594,-1.43906
-9.674000e-01,-0.00675781,0.0182891,-0.00310938,-1.44547
-9.672000e-01,-0.0051875,0.0150156,-0.00264063,-1.44047
-9.670000e-01,-0.00667969,0.0100391,-0.00314063,-1.43562
-9.668000e-01,-0.00692969,0.00910156,-0.00316406,-1.42906
-9.666000e-01,-0.00632813,0.0111016,-0.00336719,-1.42109
-9.664000e-01,-0.00589844,0.0127734,-0.00367188,-1.4125
-9.662000e-01,-0.00589063,0.0143203,-0.00373438,-1.40641
-9.660000e-01,-0.00565625,0.0150781,-0.00394531,-1.40719
-9.658000e-01,-0.00454687,0.0187031,-0.0043125,-1.40141
-9.656000e-01,-0.0053125,0.0203672,-0.00461719,-1.39516
-9.654000e-01,-0.00420313,0.0213906,-0.00467969,-1.38891
-9.652000e-01,-0.00328125,0.0264062,-0.00435938,-1.38109
-9.650000e-01,-0.00434375,0.0271406,-0.00435938,-1.3725
-9.648000e-01,-0.00377344,0.0272031,-0.00414063,-1.35875
-9.646000e-01,-0.00348438,0.0296953,-0.00330469,-1.35891
-9.644000e-01,-0.00252344,0.0331562,-0.00320313,-1.35734
-9.642000e-01,-0.00308594,0.0318125,-0.00385937,-1.35438
-9.640000e-01,-0.00333594,0.0241172,-0.00425,-1.34828
-9.638000e-01,-0.00267188,0.0229922,-0.00326562,-1.33953
-9.636000e-01,-0.00252344,0.0227734,-0.003125,-1.33062
-9.634000e-01,-0.0023125,0.0254063,-0.0035625,-1.31953
-9.632000e-01,-0.00065625,0.0217266,-0.00742969,-1.30547
-9.630000e-01,0.00215625,0.0200313,-0.00527344,-1.29797
-9.628000e-01,0.00540625,0.0244766,-0.00399219,-1.29438
-9.626000e-01,0.00359375,0.0316328,-0.00161719,-1.28609
-9.624000e-01,0.00189062,0.0405234,0.00178125,-1.27672
-9.622000e-01,0.001,0.044,0.00257031,-1.26953
-9.620000e-01,0.00211719,0.042,0.000210937,-1.26016
-9.618000e-01,0.00548438,0.0472578,-9.375e-05,-1.25156
-9.616000e-01,0.00400781,0.0538125,-0.000304687,-1.24094
-9.614000e-01,0.0038125,0.0584531,-0.00171875,-1.22719
-9.612000e-01,0.00364844,0.0598125,-0.00374219,-1.22672
-9.610000e-01,0.0045625,0.0587031,-0.00560937,-1.21844
-9.608000e-01,0.00380469,0.0613125,-0.00370313,-1.21031
-9.606000e-01,0.00105469,0.0592578,-0.00275,-1.19938
-9.604000e-01,0.000640625,0.0549063,-0.00298438,-1.18766
-9.602000e-01,-0.000625,0.0518828,-0.0025625,-1.17469
-9.600000e-01,-0.00240625,0.0486406,-0.00214063,-1.16281
-9.598000e-01,-0.0024375,0.0420234,-0.00249219,-1.15031
-9.596000e-01,-0.00236719,0.0353047,-0.00248438,-1.13484
-9.594000e-01,-0.00321875,0.0296328,-0.00124219,-1.11891
-9.592000e-01,-0.00313281,0.0253359,0.000617188,-1.10125
-9.590000e-01,-0.00213281,0.0241406,0.00233594,-1.09891
-9.588000e-01,-0.00198438,0.0234062,0.00227344,-1.08719
-9.586000e-01,-0.00159375,0.0229141,0.00152344,-1.07578
-9.584000e-01,-0.00139062,0.0222187,0.000226563,-1.06469
-9.582000e-01,-0.00157813,0.0203984,-0.000820312,-1.05328
-9.580000e-01,-0.00166406,0.01825,-0.000328125,-1.03781
-9.578000e-01,-0.00147656,0.0178359,0.000414062,-1.02219
-9.576000e-01,-0.00138281,0.0161563,0.00116406,-1.00625
-9.574000e-01,-0.000570312,0.0185234,0.00177344,-0.992031
-9.572000e-01,-0.000109375,0.0234609,0.000929688,-0.976719
-9.570000e-01,0.00141406,0.0282109,-0.00155469,-0.959375
-9.568000e-01,0.00307031,0.0330234,-0.00341406,-0.955781
-9.566000e-01,0.00446094,0.03825,-0.00508594,-0.944375
-9.564000e-01,0.00555469,0.0425469,-0.0068125,-0.929375
-9.562000e-01,0.00550781,0.0460156,-0.00784375,-0.916094
-9.560000e-01,0.00494531,0.0475547,-0.00970312,-0.900938
-9.558000e-01,0.00382812,0.0447578,-0.0112422,-0.883594
-9.556000e-01,0.001875,0.0397578,-0.0114141,-0.869844
-9.554000e-01,0.000109375,0.0338281,-0.00982031,-0.854063
-9.552000e-01,-0.000320313,0.0302812,-0.00792969,-0.840156
-9.550000e-01,-0.0001875,0.0272578,-0.00605469,-0.82125
-9.548000e-01,0.00028125,0.0260937,-0.00565625,-0.804844
-9.546000e-01,0.00104688,0.0259766,-0.00583594,-0.788438
-9.544000e-01,0.00138281,0.0257891,-0.0065,-0.7725
-9.542000e-01,0.00135938,0.0271094,-0.00705469,-0.755313
-9.540000e-01,0.00157813,0.0289531,-0.00723438,-0.739688
-9.538000e-01,0.00210156,0.0306562,-0.00890625,-0.7225
-9.536000e-01,0.00242969,0.0328281,-0.00992188,-0.703281
-9.534000e-01,0.00289062,0.0350703,-0.0114609,-0.68875
-9.532000e-01,0.00334375,0.037375,-0.0127109,-0.682969
-9.530000e-01,0.00404688,0.0390781,-0.0135,-0.666719
-9.528000e-01,0.00539844,0.0411953,-0.0142734,-0.649062
-9.526000e-01,0.00617969,0.0430859,-0.0149375,-0.6325
-9.524000e-01,0.0074375,0.0437734,-0.0156406,-0.618125
-9.522000e-01,0.00813281,0.0442109,-0.0165625,-0.604375
-9.520000e-01,0.00885156,0.0445391,-0.0176875,-0.591562
-9.518000e-01,0.0103125,0.0447344,-0.019,-0.577031
-9.516000e-01,0.0106484,0.0444219,-0.02,-0.560625
-9.514000e-01,0.0112109,0.0443906,-0.020625,-0.543906
-9.512000e-01,0.0119844,0.0440625,-0.0212266,-0.524687
-9.510000e-01,0.0129141,0.0435625,-0.0212188,-0.507344
-9.508000e-01,0.0134375,0.0435781,-0.0212031,-0.489219
-9.506000e-01,0.0135937,0.044,-0.0213047,-0.471562
-9.504000e-01,0.0138828,0.0449219,-0.0213906,-0.454844
-9.502000e-01,0.0142891,0.0460703,-0.0220156,-0.438281
-9.500000e-01,0.0145859,0.0465859,-0.0230547,-0.422187
-9.498000e-01,0.0152578,0.0471797,-0.0238047,-0.405
-9.496000e-01,0.0159063,0.0484297,-0.0245938,-0.385781
-9.494000e-01,0.017,0.0494453,-0.0244375,-0.367812
-9.492000e-01,0.0165469,0.0482266,-0.0251797,-0.350938
-9.490000e-01,0.0169063,0.0466875,-0.0256953,-0.337813
-9.488000e-01,0.0176406,0.0420937,-0.0263125,-0.320156
-9.486000e-01,0.0183516,0.0386797,-0.0266406,-0.30625
-9.484000e-01,0.0183047,0.0355703,-0.0273438,-0.291094
-9.482000e-01,0.0176328,0.0338828,-0.0276406,-0.27375
-9.480000e-01,0.0180234,0.0326484,-0.027375,-0.256094
-9.478000e-01,0.0187187,0.0304531,-0.0279844,-0.24125
-9.476000e-01,0.0211094,0.0284375,-0.0273828,-0.224531
-9.474000e-01,0.0220859,0.0275938,-0.0275078,-0.208125
-9.472000e-01,0.0222109,0.0266875,-0.0272187,-0.191719
-9.470000e-01,0.0255469,0.0265078,-0.0253984,-0.174219
-9.468000e-01,0.0258125,0.0275391,-0.0233594,-0.156562
-9.466000e-01,0.0256172,0.0290547,-0.0238906,-0.142344
-9.464000e-01,0.0269062,0.026875,-0.0221953,-0.125156
-9.462000e-01,0.0284609,0.026875,-0.0210469,-0.110469
-9.460000e-01,0.0281094,0.0266016,-0.0202734,-0.095625
-9.458000e-01,0.0283828,0.0261953,-0.0194297,-0.0817188
-9.456000e-01,0.02725,0.0244375,-0.0181094,-0.0720313
-9.454000e-01,0.0248828,0.0221172,-0.0183594,-0.060625
-9.452000e-01,0.0198516,0.0188359,-0.0166875,-0.049375
-9.450000e-01,0.0159063,0.0150469,-0.0172578,-0.04
-9.448000e-01,0.0140703,0.0125,-0.0184844,-0.0282813
-9.446000e-01,0.0121016,0.00944531,-0.0182031,-0.0125
-9.444000e-01,0.0106484,0.00739844,-0.0179766,0.00125
-9.442000e-01,0.009625,0.00598438,-0.0168516,0.0125
-9.440000e-01,0.009,0.00622656,-0.0163438,0.0242188
-9.438000e-01,0.00857031,0.0073125,-0.0157031,0.0375
-9.436000e-01,0.00889063,0.00861719,-0.0148828,0.05
-9.434000e-01,0.00924219,0.0102422,-0.0141875,0.0648438
-9.432000e-01,0.0100859,0.01225,-0.0130625,0.0821875
-9.430000e-01,0.0108516,0.0145156,-0.012,0.100312
-9.428000e-01,0.0109375,0.0156641,-0.0113125,0.12125
-9.426000e-01,0.0113281,0.01725,-0.0103906,0.138594
-9.424000e-01,0.0114375,0.0187891,-0.00954687,0.155625
-9.422000e-01,0.0113828,0.0190234,-0.00891406,0.16875
-9.420000e-01,0.0110469,0.0195312,-0.00864063,0.18625
-9.418000e-01,0.0105781,0.0198906,-0.00796875,0.2025
-9.416000e-01,0.0100703,0.02,-0.00730469,0.218594
-9.414000e-01,0.0100547,0.0203359,-0.00732813,0.236563
-9.412000e-01,0.00995313,0.0211641,-0.00736719,0.251875
-9.410000e-01,0.0093125,0.0213672,-0.00667969,0.270625
-9.408000e-01,0.00921875,0.0225,-0.00648438,0.28625
-9.406000e-01,0.0093125,0.0233516,-0.00663281,0.299844
-9.404000e-01,0.00880469,0.0238281,-0.00578906,0.315625
-9.402000e-01,0.00903906,0.0246797,-0.00603125,0.332031
-9.400000e-01,0.0091875,0.0255078,-0.00628906,0.347969
-9.398000e-01,0.00948437,0.0260625,-0.006625,0.366406
-9.396000e-01,0.00955469,0.025625,-0.00674219,0.381875
-9.394000e-01,0.00914062,0.025,-0.00648438,0.399062
-9.392000e-01,0.00872656,0.0242422,-0.00596094,0.415313
-9.390000e-01,0.0083125,0.0224453,-0.00521094,0.4325
-9.388000e-01,0.0075625,0.0199375,-0.004,0.450937
-9.386000e-01,0.00658594,0.0175234,-0.00347656,0.468125
-9.384000e-01,0.00623438,0.0164063,-0.002625,0.484687
-9.382000e-01,0.00596094,0.0147891,-0.00257813,0.501719
-9.380000e-01,0.00595313,0.0151875,-0.00244531,0.515313
-9.378000e-01,0.00666406,0.0161563,-0.00242187,0.532969
-9.376000e-01,0.00715625,0.01775,-0.00308594,0.546563
-9.374000e-01,0.00839844,0.0198359,-0.00298438,0.559688
-9.372000e-01,0.00896875,0.0206094,-0.00292187,0.572656
-9.370000e-01,0.0105078,0.0226172,-0.00332031,0.587031
-9.368000e-01,0.0115,0.0234219,-0.00275781,0.605781
-9.366000e-01,0.0120938,0.0254063,-0.00285937,0.622188
-9.364000e-01,0.0137734,0.0252266,-0.00236719,0.638906
-9.362000e-01,0.014125,0.026,-0.0015625,0.655469
-9.360000e-01,0.0144063,0.0249766,-0.00084375,0.670625
-9.358000e-01,0.0135859,0.0222187,9.375e-05,0.683438
-9.356000e-01,0.0124297,0.0222344,-0.000757813,0.696562
-9.354000e-01,0.0116172,0.0196172,-0.000921875,0.711094
-9.352000e-01,0.00989063,0.0183984,6.25e-05,0.725469
-9.350000e-01,0.00840625,0.0149766,-0.00204688,0.741406
-9.348000e-01,0.00707031,0.0121719,-0.00124219,0.755313
-9.346000e-01,0.00774219,0.0138828,0.00159375,0.768594
-9.344000e-01,0.00825781,0.00964844,0.00475781,0.781563
-9.342000e-01,0.00969531,0.00433594,0.00632031,0.798906
-9.340000e-01,0.00946094,-0.00253906,0.00635938,0.813906
-9.338000e-01,0.0055625,-0.00471094,0.00464844,0.832031
-9.336000e-01,0.00716406,-0.00232031,-0.00203125,0.846875
-9.334000e-01,0.00423438,0.000164063,-0.00839844,0.864219
-9.332000e-01,0.00124219,-0.00385156,-0.00899219,0.882031
-9.330000e-01,-0.000757813,-0.0064375,-0.00725781,0.898125
-9.328000e-01,-0.00342188,0.00371094,-0.00714844,0.910625
-9.326000e-01,-0.0026875,0.0105703,-0.00897656,0.922188
-9.324000e-01,0.00103125,0.0171406,-0.0119766,0.935156
-9.322000e-01,0.00807813,0.0289531,-0.0132656,0.946094
-9.320000e-01,0.0162031,0.0423828,-0.0157344,0.958594
-9.318000e-01,0.0212813,0.0510938,-0.0166719,0.965156
-9.316000e-01,0.0233359,0.0572031,-0.0182656,0.979531
-9.314000e-01,0.0250313,0.0603594,-0.0167344,0.994219
-9.312000e-01,0.0233906,0.0588203,-0.0146484,1.00875
-9.310000e-01,0.0216016,0.0535469,-0.0140703,1.02219
-9.308000e-01,0.0158906,0.0447813,-0.0116484,1.03406
-9.306000e-01,0.0106328,0.0354297,-0.0108438,1.04703
-9.304000e-01,0.00357031,0.0245078,-0.0103047,1.05797
-9.302000e-01,-0.00151563,0.0154453,-0.010125,1.07125
-9.300000e-01,-0.00457031,0.00732813,-0.00885938,1.08234
-9.298000e-01,-0.00694531,0.00457812,-0.00675,1.09422
-9.296000e-01,-0.00753125,0.00365625,-0.00542969,1.10156
-9.294000e-01,-0.00607813,0.00469531,-0.00465625,1.11359
-9.292000e-01,-0.00289062,0.0146484,-0.00685938,1.12719
-9.290000e-01,-0.000765625,0.0187969,-0.00722656,1.14234
-9.288000e-01,0.00134375,0.0250547,-0.00802344,1.15484
-9.286000e-01,0.00255469,0.0268281,-0.00802344,1.16578
-9.284000e-01,-0.00178906,0.0206797,-0.00435156,1.1775
-9.282000e-01,-0.00266406,0.0206328,-0.00615625,1.18703
-9.280000e-01,-0.00528906,0.0177656,-0.00560156,1.19594
-9.278000e-01,-0.00896094,0.0119141,-0.00478125,1.19969
-9.276000e-01,-0.0108984,0.006,-0.00435156,1.20797
-9.274000e-01,-0.0142891,0.000625,-0.00321875,1.21016
-9.272000e-01,-0.0157344,-0.00228906,-0.00259375,1.22125
-9.270000e-01,-0.0171016,-0.00342969,-0.00266406,1.23422
-9.268000e-01,-0.0185937,-0.00273438,-0.00323438,1.24562
-9.266000e-01,-0.0194922,-0.00034375,-0.00351563,1.25781
-9.264000e-01,-0.0197031,0.00382031,-0.00430469,1.27
-9.262000e-01,-0.0183672,0.0102109,-0.00544531,1.28156
-9.260000e-01,-0.0152266,0.0172891,-0.0058125,1.29109
-9.258000e-01,-0.0108516,0.0227109,-0.00608594,1.29734
-9.256000e-01,-0.00903125,0.02725,-0.00544531,1.30234
-9.254000e-01,-0.00739063,0.0305391,-0.00492969,1.30578
-9.252000e-01,-0.00767969,0.0299766,-0.00350781,1.31188
-9.250000e-01,-0.00853906,0.0278984,-0.00178906,1.32062
-9.248000e-01,-0.0103438,0.0250781,0.000109375,1.32875
-9.246000e-01,-0.0108516,0.0243438,0.00173438,1.33703
-9.244000e-01,-0.0108203,0.0220547,0.00346875,1.35016
-9.242000e-01,-0.0122109,0.0208359,0.00503125,1.35281
-9.240000e-01,-0.0134141,0.020125,0.00672656,1.35734
-9.238000e-01,-0.013875,0.0207891,0.00917969,1.36656
-9.236000e-01,-0.0150625,0.0182891,0.0106875,1.36641
-9.234000e-01,-0.0164453,0.0184141,0.0110703,1.37031
-9.232000e-01,-0.0167578,0.0180703,0.0138281,1.38422
-9.230000e-01,-0.0182891,0.0168438,0.0143047,1.39266
-9.228000e-01,-0.0174609,0.0173438,0.0159063,1.39984
-9.226000e-01,-0.0174609,0.0169297,0.0172813,1.40578
-9.224000e-01,-0.0157266,0.0164766,0.0184297,1.41203
-9.222000e-01,-0.0135469,0.017875,0.0180234,1.42047
-9.220000e-01,-0.0125859,0.016875,0.0182031,1.42437
-9.218000e-01,-0.0103359,0.0185859,0.0165547,1.4275
-9.216000e-01,-0.00904687,0.0183594,0.0158203,1.43
-9.214000e-01,-0.00789063,0.0176641,0.0157188,1.42844
-9.212000e-01,-0.00951562,0.0124531,0.0178594,1.44
-9.210000e-01,-0.00957812,0.0116172,0.0195781,1.44531
-9.208000e-01,-0.00992188,0.0110391,0.0219531,1.44859
-9.206000e-01,-0.00897656,0.0107578,0.0233125,1.45422
-9.204000e-01,-0.00790625,0.0105469,0.0240703,1.45906
-9.202000e-01,-0.00860156,0.00470312,0.0261797,1.46234
-9.200000e-01,-0.011125,-0.00149219,0.0279531,1.46328
-9.198000e-01,-0.0127109,-0.0064375,0.0281875,1.46672
-9.196000e-01,-0.0147266,-0.0085,0.0282969,1.45938
