Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.922000e-01,-0.0099375,-0.0336797,-0.00235937,-0.325625
-9.920000e-01,-0.00867188,-0.0351719,-0.00275781,-0.342188
-9.918000e-01,-0.00578125,-0.0341641,-0.00332031,-0.357813
-9.916000e-01,-0.00201563,-0.0323906,-0.00520313,-0.372031
-9.914000e-01,-0.00028125,-0.0302969,-0.00580469,-0.390313
-9.912000e-01,0.00333594,-0.0277188,-0.00530469,-0.413281
-9.910000e-01,0.00622656,-0.0246563,-0.00533594,-0.432031
-9.908000e-01,0.00364063,-0.0219375,-0.00628906,-0.449688
-9.906000e-01,0.002375,-0.0190234,-0.00469531,-0.467188
-9.904000e-01,0.00228125,-0.0195547,-0.00521875,-0.484219
-9.902000e-01,0.00297656,-0.0213828,-0.00696094,-0.504531
-9.900000e-01,0.00326562,-0.0208672,-0.00800781,-0.521094
-9.898000e-01,0.0021875,-0.0209219,-0.009,-0.537969
-9.896000e-01,0.000414062,-0.0201875,-0.00972656,-0.555937
-9.894000e-01,-6.25e-05,-0.0192969,-0.00984375,-0.573906
-9.892000e-01,-0.00226562,-0.0211016,-0.0104922,-0.589375
-9.890000e-01,-0.003875,-0.0252656,-0.0105234,-0.604844
-9.888000e-01,-0.00559375,-0.0281328,-0.00953125,-0.6175
-9.886000e-01,-0.00705469,-0.0294219,-0.00938281,-0.634375
-9.884000e-01,-0.00822656,-0.0287969,-0.00939844,-0.652656
-9.882000e-01,-0.00830469,-0.0264766,-0.00975781,-0.670625
-9.880000e-01,-0.00892188,-0.0237031,-0.0100938,-0.687344
-9.878000e-01,-0.00995313,-0.0213516,-0.0103516,-0.702656
-9.876000e-01,-0.0114609,-0.0178594,-0.0111406,-0.716562
-9.874000e-01,-0.0130469,-0.0165313,-0.0127422,-0.730938
-9.872000e-01,-0.0147031,-0.0174375,-0.0146563,-0.746094
-9.870000e-01,-0.0156406,-0.0189453,-0.015625,-0.760781
-9.868000e-01,-0.0143828,-0.023375,-0.0180781,-0.775469
-9.866000e-01,-0.017875,-0.0255938,-0.0175781,-0.793125
-9.864000e-01,-0.0189141,-0.0244219,-0.0166875,-0.80875
-9.862000e-01,-0.0180703,-0.0257656,-0.0173828,-0.823125
-9.860000e-01,-0.0183047,-0.0249844,-0.0185703,-0.835156
-9.858000e-01,-0.0185156,-0.0248438,-0.0190547,-0.845781
-9.856000e-01,-0.0175078,-0.0264062,-0.0213203,-0.866875
-9.854000e-01,-0.0178203,-0.0272031,-0.0225547,-0.887656
-9.852000e-01,-0.0175391,-0.0301172,-0.0250859,-0.904062
-9.850000e-01,-0.0207578,-0.0243047,-0.0242109,-0.92
-9.848000e-01,-0.0202422,-0.0228125,-0.0244688,-0.936719
-9.846000e-01,-0.0193047,-0.0252344,-0.0272891,-0.951406
-9.844000e-01,-0.0181562,-0.0292188,-0.0288594,-0.965781
-9.842000e-01,-0.0189531,-0.0303594,-0.0287109,-0.97625
-9.840000e-01,-0.0183984,-0.0280156,-0.0262422,-0.990938
-9.838000e-01,-0.0175938,-0.0249453,-0.0256094,-1.00344
-9.836000e-01,-0.0161094,-0.0239063,-0.0266797,-1.01703
-9.834000e-01,-0.0160703,-0.0236172,-0.02725,-1.03031
-9.832000e-01,-0.0157109,-0.0235859,-0.0271797,-1.04453
-9.830000e-01,-0.0148984,-0.0236172,-0.0269609,-1.05688
-9.828000e-01,-0.015,-0.0253672,-0.0251484,-1.06547
-9.826000e-01,-0.0153203,-0.0254219,-0.0235078,-1.08484
-9.824000e-01,-0.0149063,-0.0224531,-0.0206328,-1.09906
-9.822000e-01,-0.0148203,-0.0214922,-0.0184531,-1.11312
-9.820000e-01,-0.0138828,-0.0184844,-0.0182578,-1.12641
-9.818000e-01,-0.0133828,-0.0167188,-0.0162734,-1.13828
-9.816000e-01,-0.0126328,-0.0141328,-0.0157109,-1.15094
-9.814000e-01,-0.0130625,-0.0148047,-0.0151719,-1.16469
-9.812000e-01,-0.0128125,-0.0139688,-0.0140234,-1.17547
-9.810000e-01,-0.0127266,-0.0146172,-0.0137813,-1.18641
-9.808000e-01,-0.0124531,-0.0124609,-0.0139141,-1.19734
-9.806000e-01,-0.0131562,-0.0151562,-0.0148984,-1.20531
-9.804000e-01,-0.0141094,-0.0180781,-0.0159375,-1.20625
-9.802000e-01,-0.0138125,-0.0174688,-0.0153437,-1.22234
-9.800000e-01,-0.0131875,-0.0159531,-0.0149922,-1.23641
-9.798000e-01,-0.0133594,-0.0180234,-0.0155547,-1.24547
-9.796000e-01,-0.0140625,-0.0198125,-0.0159688,-1.25484
-9.794000e-01,-0.0141328,-0.0200313,-0.0172422,-1.26422
-9.792000e-01,-0.0135,-0.0198125,-0.0184141,-1.27203
-9.790000e-01,-0.0147969,-0.0242656,-0.0165703,-1.28047
-9.788000e-01,-0.0190937,-0.0364375,-0.00964844,-1.28797
-9.786000e-01,-0.0302656,-0.0220078,-0.0121875,-1.29391
-9.784000e-01,-0.0505469,-0.0281172,-0.0208359,-1.30281
-9.782000e-01,-0.0492734,-0.0287734,-0.0262969,-1.30766
-9.780000e-01,-0.0413437,-0.0275547,-0.027875,-1.32609
-9.778000e-01,-0.0247734,-0.0291016,-0.0297266,-1.33484
-9.776000e-01,-0.0133047,-0.0229844,-0.0263906,-1.34328
-9.774000e-01,-0.0108516,-0.0129844,-0.0268047,-1.35031
-9.772000e-01,-0.00888281,-0.0100547,-0.0262031,-1.35547
-9.770000e-01,-0.006,-0.00582812,-0.024625,-1.36187
-9.768000e-01,-0.00407813,-0.00407031,-0.0230781,-1.36625
-9.766000e-01,-0.00441406,-0.00496094,-0.0217344,-1.37125
-9.764000e-01,-0.0034375,-0.00250781,-0.0205703,-1.36922
-9.762000e-01,-0.00467187,-0.00334375,-0.0221406,-1.38391
-9.760000e-01,-0.00514063,-0.0055,-0.0212891,-1.39281
-9.758000e-01,-0.00653125,-0.0119609,-0.0182187,-1.39734
-9.756000e-01,-0.00591406,-0.0145781,-0.0174922,-1.40328
-9.754000e-01,-0.00516406,-0.0142969,-0.0184609,-1.41
-9.752000e-01,-0.00421875,-0.0104609,-0.0181172,-1.41547
-9.750000e-01,-0.00327344,-0.00733594,-0.0181953,-1.41781
-9.748000e-01,-0.00220313,-0.00474219,-0.0184687,-1.42141
-9.746000e-01,-0.00125,-0.000898438,-0.0192109,-1.42125
-9.744000e-01,-0.00120312,-0.00102344,-0.0193281,-1.42922
-9.742000e-01,-0.0015625,-0.0035,-0.0196797,-1.44047
-9.740000e-01,-0.00223438,-0.00689844,-0.0179844,-1.44391
-9.738000e-01,-0.00215625,-0.00771094,-0.0184609,-1.45047
-9.736000e-01,-0.002625,-0.0131797,-0.0175625,-1.45
-9.734000e-01,-0.00240625,-0.015375,-0.0171094,-1.45234
-9.732000e-01,-0.00310156,-0.0191875,-0.0163516,-1.45203
-9.730000e-01,-0.00246094,-0.0191406,-0.0168438,-1.44844
-9.728000e-01,-0.00189844,-0.0180781,-0.0165469,-1.45875
-9.726000e-01,-0.00144531,-0.0124609,-0.016125,-1.46344
-9.724000e-01,-0.000375,-0.00986719,-0.0166797,-1.46609
-9.722000e-01,0.000429688,-0.00870313,-0.0171641,-1.46625
-9.720000e-01,0.000109375,-0.00967187,-0.0172422,-1.46813
-9.718000e-01,0.000601562,-0.0130625,-0.0163438,-1.46797
-9.716000e-01,-0.000476562,-0.0178359,-0.0139609,-1.46562
-9.714000e-01,-0.00135156,-0.0165781,-0.0109141,-1.46172
-9.712000e-01,-0.00111719,-0.0176563,-0.0101328,-1.47172
-9.710000e-01,-0.000273438,-0.0205234,-0.00971875,-1.47375
-9.708000e-01,-0.000335938,-0.0184141,-0.00771875,-1.47453
-9.706000e-01,-0.000414062,-0.0192344,-0.00700781,-1.47328
-9.704000e-01,-0.000210937,-0.0192969,-0.00475,-1.47047
-9.702000e-01,-0.000367188,-0.0169766,-0.00265625,-1.46656
-9.700000e-01,0.000101563,-0.0130156,-0.00182031,-1.45828
-9.698000e-01,0.00110156,-0.00638281,-0.00138281,-1.46063
-9.696000e-01,0.00257031,0.000523438,-0.00103906,-1.46578
-9.694000e-01,0.00359375,0.00842188,-0.00149219,-1.46578
-9.692000e-01,0.00334375,0.00846875,-0.000695312,-1.46578
-9.690000e-01,0.00374219,0.00821875,0.00133594,-1.46156
-9.688000e-01,0.00332031,0.00635156,0.00358594,-1.45547
-9.686000e-01,0.00346094,0.008125,0.00604688,-1.45031
-9.684000e-01,0.00284375,0.0111953,0.00775781,-1.44406
-9.682000e-01,0.0028125,0.015375,0.00840625,-1.44891
-9.680000e-01,0.00303125,0.0176953,0.00853125,-1.44969
-9.678000e-01,0.00484375,0.0241406,0.00792188,-1.44328
-9.676000e-01,0.00361719,0.0256406,0.0063125,-1.43797
-9.674000e-01,0.00411719,0.0282344,0.00564062,-1.43297
-9.672000e-01,0.00364063,0.0299063,0.00503125,-1.42609
-9.670000e-01,0.00245313,0.0278438,0.00473437,-1.41734
-9.668000e-01,0.00121875,0.0217266,0.00570312,-1.40672
-9.666000e-01,0.000398438,0.0125781,0.00803125,-1.41547
-9.664000e-01,-0.001,0.00588281,0.00923437,-1.40922
-9.662000e-01,-0.00263281,0.00150781,0.0105391,-1.40531
-9.660000e-01,-0.00392969,-0.000382813,0.0106875,-1.39813
-9.658000e-01,-0.00488281,0.000898438,0.009,-1.39078
-9.656000e-01,-0.00534375,0.00567969,0.00678125,-1.38094
-9.654000e-01,-0.00705469,0.00889063,0.00538281,-1.37203
-9.652000e-01,-0.00564844,0.0128125,0.00540625,-1.37203
-9.650000e-01,-0.00451562,0.0181719,0.00465625,-1.36719
-9.648000e-01,-0.0043125,0.0178125,0.00317969,-1.36219
-9.646000e-01,-0.00336719,0.0196563,0.00222656,-1.355
-9.644000e-01,-0.00311719,0.0224531,0.0020625,-1.34484
-9.642000e-01,-0.00434375,0.0229609,0.00171875,-1.33656
-9.640000e-01,-0.00489844,0.0229219,0.00173438,-1.31891
-9.638000e-01,-0.00539063,0.0243984,0.00174219,-1.31219
-9.636000e-01,-0.0041875,0.0281484,0.00129688,-1.31078
-9.634000e-01,-0.0075625,0.0230312,-0.000460938,-1.30469
-9.632000e-01,-0.00869531,0.0118984,-0.000140625,-1.29391
-9.630000e-01,-0.00522656,0.00696875,0.00352344,-1.28125
-9.628000e-01,-0.00654687,0.0162422,0.00589063,-1.27094
-9.626000e-01,-0.0118906,0.0100859,0.00528125,-1.26063
-9.624000e-01,-0.0119375,0.000515625,0.00709375,-1.25016
-9.622000e-01,-0.009625,0.00205469,0.0103516,-1.24156
-9.620000e-01,-0.0096875,0.00919531,0.00807031,-1.23859
-9.618000e-01,-0.00832813,0.0176406,0.00469531,-1.23031
-9.616000e-01,-0.00580469,0.0304844,0.00234375,-1.22063
-9.614000e-01,-0.00446094,0.039875,0.0020625,-1.20953
-9.612000e-01,-0.00308594,0.0475547,0.00121094,-1.19922
-9.610000e-01,-0.00154688,0.0554141,-0.000585937,-1.18484
-9.608000e-01,-0.00123438,0.0643438,-0.00202344,-1.16906
-9.606000e-01,-0.000132813,0.0725234,-0.00375781,-1.15031
-9.604000e-01,0.000765625,0.0759063,-0.00677344,-1.1475
-9.602000e-01,0.00249219,0.0779922,-0.00825,-1.13781
-9.600000e-01,0.00377344,0.0765391,-0.00867188,-1.12391
-9.598000e-01,0.00402344,0.0713359,-0.0075,-1.10875
-9.596000e-01,0.00749219,0.0642109,-0.0078125,-1.09578
-9.594000e-01,0.0090625,0.0591016,-0.00682812,-1.08281
-9.592000e-01,0.00607031,0.0611953,-0.00299219,-1.06656
-9.590000e-01,0.00536719,0.0507109,-0.002625,-1.05141
-9.588000e-01,0.00570312,0.041625,-0.000234375,-1.03328
-9.586000e-01,0.0006875,0.0388672,0.00469531,-1.01359
-9.584000e-01,-0.00289062,0.0369141,0.00582812,-1.00734
-9.582000e-01,-0.00438281,0.0359297,0.00410938,-0.994063
-9.580000e-01,-0.0055,0.037875,0.00191406,-0.979531
-9.578000e-01,-0.00709375,0.0354844,0.000117187,-0.966562
-9.576000e-01,-0.00552344,0.0331953,-0.000195313,-0.950313
-9.574000e-01,-0.00450781,0.0323594,4.6875e-05,-0.93375
-9.572000e-01,-0.004375,0.0317422,0.000101563,-0.915625
-9.570000e-01,-0.00410938,0.0332187,0.000335938,-0.89625
-9.568000e-01,-0.00296094,0.0383203,0.000101563,-0.879062
-9.566000e-01,-0.000203125,0.0475625,-0.00197656,-0.858906
-9.564000e-01,0.00234375,0.0548203,-0.00521094,-0.840313
-9.562000e-01,0.00459375,0.064125,-0.00653125,-0.83
-9.560000e-01,0.0059375,0.0729141,-0.00821094,-0.8125
-9.558000e-01,0.00658594,0.0803047,-0.00986719,-0.795156
-9.556000e-01,0.00770312,0.0831016,-0.0118281,-0.779062
-9.554000e-01,0.0085625,0.0843047,-0.0125781,-0.76125
-9.552000e-01,0.00850781,0.0801641,-0.0124844,-0.74375
-9.550000e-01,0.00621094,0.0712969,-0.00888281,-0.727031
-9.548000e-01,0.00028125,0.0633906,-0.00359375,-0.7125
-9.546000e-01,-0.00522656,0.056875,-0.00227344,-0.697656
-9.544000e-01,-0.007125,0.0521484,-0.00303125,-0.679531
-9.542000e-01,-0.00696094,0.0514609,-0.00336719,-0.659062
-9.540000e-01,-0.00486719,0.0512813,-0.00203125,-0.640469
-9.538000e-01,-0.00272656,0.0511328,-0.000296875,-0.622031
-9.536000e-01,-0.00288281,0.0508672,0.000984375,-0.606094
-9.534000e-01,-0.003375,0.0516797,0.0014375,-0.590938
-9.532000e-01,-0.00417188,0.0496797,-2.34375e-05,-0.5675
-9.530000e-01,-0.00325781,0.0509766,0.000125,-0.550312
-9.528000e-01,-0.00386719,0.0498047,-0.000703125,-0.540937
-9.526000e-01,-0.00465625,0.0478359,-0.00107813,-0.522656
-9.524000e-01,-0.00563281,0.0472734,-0.000335938,-0.500313
-9.522000e-01,-0.00663281,0.0444766,-7.8125e-06,-0.481406
-9.520000e-01,-0.00714844,0.0430234,-0.000132813,-0.460625
-9.518000e-01,-0.00674219,0.0428594,0.000976562,-0.442656
-9.516000e-01,-0.006125,0.0438906,0.00127344,-0.424844
-9.514000e-01,-0.00464062,0.04725,0.000367188,-0.40375
-9.512000e-01,-0.00357031,0.0501875,-0.000320313,-0.381406
-9.510000e-01,-0.00285156,0.0502344,-7.8125e-05,-0.362656
-9.508000e-01,-0.00317969,0.0494141,-0.000953125,-0.343594
-9.506000e-01,-0.00459375,0.0494219,-0.00192187,-0.326563
-9.504000e-01,-0.00551562,0.0468594,-0.00136719,-0.309219
-9.502000e-01,-0.00620313,0.0453125,-0.00153906,-0.288125
-9.500000e-01,-0.00792188,0.0419453,-0.0024375,-0.267344
-9.498000e-01,-0.00930469,0.0373516,-0.00230469,-0.247344
-9.496000e-01,-0.00839844,0.0376641,-0.000804688,-0.2275
-9.494000e-01,-0.00819531,0.0365625,-0.000984375,-0.206563
-9.492000e-01,-0.00610156,0.0348906,-0.00158594,-0.185156
-9.490000e-01,-0.00519531,0.0284609,-0.00198438,-0.164844
-9.488000e-01,-0.00827344,0.0274297,-0.000195313,-0.145469
-9.486000e-01,-0.00814844,0.0315547,0.000992188,-0.128906
-9.484000e-01,-0.00675,0.0330859,-0.00110938,-0.110156
-9.482000e-01,-0.00696094,0.0358828,-0.00339062,-0.0934375
-9.480000e-01,-0.00714844,0.0370859,-0.00521875,-0.0778125
-9.478000e-01,-0.00753125,0.0382813,-0.00586719,-0.06375
-9.476000e-01,-0.00755469,0.0379844,-0.00602344,-0.0510938
-9.474000e-01,-0.00727344,0.0383203,-0.00721094,-0.0404687
-9.472000e-01,-0.00572656,0.0385547,-0.00802344,-0.025625
-9.470000e-01,-0.00600781,0.0374453,-0.009375,-0.0078125
-9.468000e-01,-0.00467187,0.0379297,-0.00998438,0.00578125
-9.466000e-01,-0.00298438,0.0395469,-0.0111719,0.0176563
-9.464000e-01,-0.000726562,0.0468203,-0.0102813,0.0323437
-9.462000e-01,0.00203125,0.0542969,-0.00995313,0.0484375
-9.460000e-01,0.00415625,0.0556875,-0.0134453,0.0615625
-9.458000e-01,0.00771094,0.0535078,-0.0162656,0.0785938
-9.456000e-01,0.00883594,0.0474688,-0.0177578,0.0978125
-9.454000e-01,0.00816406,0.0442031,-0.0147656,0.11625
-9.452000e-01,0.00408594,0.0372969,-0.00904687,0.136563
-9.450000e-01,-0.000421875,0.0309609,-0.00517188,0.155938
-9.448000e-01,-0.00472656,0.0245547,-0.00574219,0.175625
-9.446000e-01,-0.00774219,0.0180937,-0.00453906,0.19625
-9.444000e-01,-0.00957031,0.0129609,-0.00264063,0.213125
-9.442000e-01,-0.0119453,0.00953125,-0.000226563,0.22875
-9.440000e-01,-0.0132578,0.00939062,0.00090625,0.247656
-9.438000e-01,-0.0136016,0.0108984,0.0013125,0.267188
-9.436000e-01,-0.0136797,0.0101016,0.00109375,0.28375
-9.434000e-01,-0.0137891,0.0101016,0.000351562,0.3025
-9.432000e-01,-0.0134141,0.0130703,-0.000335938,0.319375
-9.430000e-01,-0.0137266,0.0150703,-0.00117969,0.339062
-9.428000e-01,-0.0123359,0.0197891,-0.00278125,0.359063
-9.426000e-01,-0.00910156,0.0231562,-0.00517969,0.379063
-9.424000e-01,-0.00510938,0.0256406,-0.00650781,0.395937
-9.422000e-01,-0.00323438,0.0302656,-0.00685156,0.4125
-9.420000e-01,-0.00183594,0.0342031,-0.00864063,0.431719
-9.418000e-01,-0.00096875,0.0364375,-0.0105313,0.450625
-9.416000e-01,3.90625e-05,0.0377656,-0.0115469,0.468906
-9.414000e-01,0.000976562,0.0373438,-0.0120391,0.487344
-9.412000e-01,-0.00021875,0.0344062,-0.0128984,0.505
-9.410000e-01,-0.000695312,0.0310234,-0.0122578,0.523438
-9.408000e-01,-0.00194531,0.0276641,-0.0108203,0.539531
-9.406000e-01,-0.00408594,0.0249531,-0.0107891,0.554844
-9.404000e-01,-0.00477344,0.0233984,-0.0113594,0.568125
-9.402000e-01,-0.00438281,0.0225078,-0.0103672,0.583906
-9.400000e-01,-0.003625,0.0233047,-0.00989063,0.599063
-9.398000e-01,-0.00164062,0.0257031,-0.011375,0.617031
-9.396000e-01,-1.5625e-05,0.0298828,-0.0131953,0.63625
-9.394000e-01,0.001375,0.0321406,-0.0161094,0.652969
-9.392000e-01,0.00278125,0.0362422,-0.0163672,0.669844
-9.390000e-01,0.00351563,0.0392266,-0.0171406,0.683906
-9.388000e-01,0.00364844,0.0382734,-0.0175703,0.6975
-9.386000e-01,0.00439844,0.0374453,-0.0176563,0.714844
-9.384000e-01,0.00448438,0.0337734,-0.0181016,0.731719
-9.382000e-01,0.00416406,0.0289609,-0.0175781,0.747188
-9.380000e-01,0.00303125,0.0242422,-0.0155391,0.762969
-9.378000e-01,0.000546875,0.0194844,-0.0134062,0.779375
-9.376000e-01,-0.00175,0.0169297,-0.0115625,0.796719
-9.374000e-01,-0.00407813,0.0124531,-0.0106094,0.814688
-9.372000e-01,-0.00464844,0.0108281,-0.00858594,0.828594
-9.370000e-01,-0.00516406,0.010125,-0.00810156,0.838438
-9.368000e-01,-0.00442969,0.0115703,-0.00857813,0.85375
-9.366000e-01,-0.00547656,0.00932812,-0.00864063,0.871094
-9.364000e-01,-0.00525781,0.00865625,-0.006625,0.887813
-9.362000e-01,-0.00542969,0.00753125,-0.00580469,0.905
-9.360000e-01,-0.00527344,0.00639063,-0.00482812,0.92125
-9.358000e-01,-0.00563281,0.00476562,-0.00395313,0.935937
-9.356000e-01,-0.00694531,0.000789063,-0.00341406,0.95125
-9.354000e-01,-0.00682812,-0.00175,-0.00230469,0.966562
-9.352000e-01,-0.00521875,0.00202344,-0.00132813,0.980625
-9.350000e-01,-0.00360938,0.00994531,-0.00166406,0.99375
-9.348000e-01,-0.00173438,0.0188359,-0.00346875,1.01109
-9.346000e-01,0.000765625,0.0244531,-0.00513281,1.02563
-9.344000e-01,0.00258594,0.0311172,-0.005875,1.03656
-9.342000e-01,0.00460937,0.0370625,-0.00671094,1.04531
-9.340000e-01,0.00607031,0.0412812,-0.00747656,1.05547
-9.338000e-01,0.00751562,0.0429688,-0.00703125,1.07328
-9.336000e-01,0.00796875,0.0389453,-0.00691406,1.08766
-9.334000e-01,0.00882031,0.0303594,-0.0068125,1.10172
-9.332000e-01,0.00884375,0.0229922,-0.00445313,1.11453
-9.330000e-01,0.00779687,0.0137344,-0.00210156,1.12719
-9.328000e-01,0.00646094,0.00275,-0.000171875,1.14078
-9.326000e-01,0.00579687,-0.00484375,0.00220313,1.15453
-9.324000e-01,0.00392969,-0.0116328,0.0050625,1.16703
-9.322000e-01,0.00235937,-0.0161797,0.00589063,1.17797
-9.320000e-01,0.00139844,-0.0173359,0.0066875,1.18797
-9.318000e-01,0.00221875,-0.00935156,0.00564844,1.19297
-9.316000e-01,0.00326562,-0.00216406,0.00191406,1.20156
-9.314000e-01,0.00707031,0.00745313,-0.000789063,1.21328
-9.312000e-01,0.0104531,0.0164609,-0.00272656,1.22516
-9.310000e-01,0.0104844,0.0194297,-0.00373438,1.23562
-9.308000e-01,0.00941406,0.0153984,-0.00439844,1.24375
-9.306000e-01,0.0100078,0.00714063,-0.00450781,1.25547
-9.304000e-01,0.0102656,-0.00297656,-0.00503125,1.26438
-9.302000e-01,0.00990625,-0.0109688,-0.004875,1.27531
-9.300000e-01,0.00697656,-0.0212031,-0.00446875,1.28531
-9.298000e-01,0.00696094,-0.029,-0.00475781,1.29422
-9.296000e-01,0.00703125,-0.0331797,-0.00585938,1.29875
-9.294000e-01,0.00561719,-0.0356719,-0.00680469,1.30344
-9.292000e-01,0.00561719,-0.0352344,-0.00710938,1.31875
-9.290000e-01,0.00759375,-0.0304297,-0.00899219,1.3275
-9.288000e-01,0.0099375,-0.0234609,-0.0115469,1.33641
-9.286000e-01,0.0118516,-0.0180625,-0.0142031,1.34531
-9.284000e-01,0.014125,-0.0121406,-0.0149453,1.35609
-9.282000e-01,0.0154609,-0.00591406,-0.0166172,1.36438
-9.280000e-01,0.0159063,-0.00075,-0.0178047,1.37375
-9.278000e-01,0.0153984,-0.000679688,-0.0194141,1.37844
-9.276000e-01,0.0153281,-0.00290625,-0.0202422,1.38328
-9.274000e-01,0.0156016,-0.00510156,-0.0198984,1.38453
-9.272000e-01,0.0154844,-0.00877344,-0.0195469,1.39469
-9.270000e-01,0.01475,-0.0139688,-0.0175781,1.40437
-9.268000e-01,0.01375,-0.0148516,-0.0150547,1.41266
-9.266000e-01,0.0134062,-0.0112031,-0.0137734,1.42281
-9.264000e-01,0.0131562,-0.0100469,-0.0145234,1.43
-9.262000e-01,0.0125469,-0.00878125,-0.0139531,1.43312
-9.260000e-01,0.0117344,-0.00771094,-0.0129297,1.43906
-9.258000e-01,0.0118594,-0.00792969,-0.0123984,1.43813
-9.256000e-01,0.0117031,-0.00698438,-0.0111797,1.44078
-9.254000e-01,0.0116797,-0.0051875,-0.00928906,1.45406
-9.252000e-01,0.0123359,-0.00279687,-0.00869531,1.46109
-9.250000e-01,0.0140234,-0.000125,-0.00791406,1.46719
-9.248000e-01,0.0149844,0.00214063,-0.00745313,1.47047
-9.246000e-01,0.0163906,0.00501563,-0.00676562,1.47641
-9.244000e-01,0.0170313,0.00692188,-0.00557812,1.48625
-9.242000e-01,0.0173906,0.0091875,-0.005125,1.48453
-9.240000e-01,0.0179688,0.0114375,-0.00472656,1.48422
-9.238000e-01,0.0184531,0.0126406,-0.00460156,1.48156
-9.236000e-01,0.0186719,0.0138438,-0.00489063,1.4875
-9.234000e-01,0.0179063,0.0101406,-0.00485937,1.49016
-9.232000e-01,0.0185703,0.00961719,-0.00421094,1.49687
-9.230000e-01,0.0183516,0.0111406,-0.00359375,1.49906
-9.228000e-01,0.0174766,0.0117422,-0.00422656,1.50094
-9.226000e-01,0.0160391,0.00947656,-0.004875,1.50172
-9.224000e-01,0.0151172,0.00573437,-0.00534375,1.50188
-9.222000e-01,0.0130078,-0.00296094,-0.00576562,1.50172
-9.220000e-01,0.0135078,-0.0101484,-0.00428906,1.4925
-9.218000e-01,0.0139297,-0.00873438,-0.00271094,1.49812
-9.216000e-01,0.0125703,-0.00382812,-0.00292969,1.50484
-9.214000e-01,0.0103281,-0.00340625,-0.00446875,1.50672
-9.212000e-01,0.0100859,0.00252344,-0.00441406,1.50891
-9.210000e-01,0.00701563,0.00492969,-0.00614844,1.50859
-9.208000e-01,0.00582812,0.00357031,-0.00825,1.50562
-9.206000e-01,0.00540625,0.00142187,-0.0105859,1.50453
