Model,MDO4024C
Firmware Version,1.02

Waveform Type,ANALOG,,,
-9.922000e-01,-0.00345313,-0.0542656,0.00145312,-0.782656
-9.920000e-01,-0.00294531,-0.057125,4.6875e-05,-0.848438
-9.918000e-01,-0.00283594,-0.0582344,-0.000507813,-0.910156
-9.916000e-01,-0.00289062,-0.0591953,0.00084375,-0.969844
-9.914000e-01,-0.00246875,-0.0605078,0.00232812,-1.02297
-9.912000e-01,-0.0015625,-0.0630469,0.00349219,-1.07734
-9.910000e-01,-0.000851562,-0.0646016,0.00323438,-1.12813
-9.908000e-01,-0.0005,-0.0658516,0.00125,-1.17734
-9.906000e-01,0.00059375,-0.0662656,0.00084375,-1.22063
-9.904000e-01,0.00107813,-0.0666406,0.00071875,-1.25391
-9.902000e-01,0.00190625,-0.0648516,0.00140625,-1.28875
-9.900000e-01,0.00301563,-0.0642734,0.00117187,-1.32313
-9.898000e-01,0.00386719,-0.0641562,0.000796875,-1.35078
-9.896000e-01,0.00466406,-0.0639219,0.000359375,-1.37234
-9.894000e-01,0.00528906,-0.0634453,0.00015625,-1.39297
-9.892000e-01,0.00566406,-0.0631016,0.000929688,-1.41312
-9.890000e-01,0.00596875,-0.0624141,-7.8125e-06,-1.43063
-9.888000e-01,0.00652344,-0.0619844,0.00015625,-1.44219
-9.886000e-01,0.00711719,-0.0613906,-0.000179687,-1.45109
-9.884000e-01,0.007375,-0.0603594,-0.000132813,-1.45516
-9.882000e-01,0.00797656,-0.0585156,-0.000289062,-1.45656
-9.880000e-01,0.00850781,-0.056875,-0.00015625,-1.45297
-9.878000e-01,0.00878906,-0.0548047,9.375e-05,-1.44516
-9.876000e-01,0.00917187,-0.0520938,-1.5625e-05,-1.43453
-9.874000e-01,0.00930469,-0.0492656,0.000148437,-1.41859
-9.872000e-01,0.00974219,-0.0464297,0.000414062,-1.4
-9.870000e-01,0.0101563,-0.0432422,0.00116406,-1.37781
-9.868000e-01,0.0101016,-0.0401797,0.00132813,-1.35531
-9.866000e-01,0.00994531,-0.0371172,0.00170312,-1.32891
-9.864000e-01,0.009875,-0.0343125,0.00265625,-1.29313
-9.862000e-01,0.0102109,-0.0309453,0.00355469,-1.25906
-9.860000e-01,0.0105156,-0.0284297,0.00382812,-1.22719
-9.858000e-01,0.0101797,-0.0246328,0.00497656,-1.18375
-9.856000e-01,0.0102891,-0.0212188,0.0065,-1.12828
-9.854000e-01,0.009625,-0.0194766,0.00705469,-1.07109
-9.852000e-01,0.00932031,-0.0176328,0.00873438,-1.03031
-9.850000e-01,0.008875,-0.0155703,0.00969531,-0.976094
-9.848000e-01,0.00896094,-0.0137734,0.0102109,-0.918438
-9.846000e-01,0.0086875,-0.0124531,0.0110312,-0.858125
-9.844000e-01,0.00792188,-0.0102188,0.0118438,-0.7925
-9.842000e-01,0.00761719,-0.00867188,0.0125547,-0.729531
-9.840000e-01,0.00748438,-0.00647656,0.0142031,-0.666875
-9.838000e-01,0.00746094,-0.00440625,0.0153047,-0.600313
-9.836000e-01,0.00728125,-0.00314063,0.0157656,-0.533906
-9.834000e-01,0.00763281,-0.000445313,0.0172266,-0.459219
-9.832000e-01,0.0075,0.0034375,0.0191094,-0.383125
-9.830000e-01,0.00775,0.00905469,0.0208203,-0.311719
-9.828000e-01,0.00817969,0.0141484,0.0231719,-0.237969
-9.826000e-01,0.00811719,0.0182812,0.0249063,-0.159844
-9.824000e-01,0.008625,0.0221562,0.0266875,-0.0884375
-9.822000e-01,0.00869531,0.0246016,0.028625,-0.0317188
-9.820000e-01,0.00910937,0.0270156,0.0307266,0.0282813
-9.818000e-01,0.00982813,0.0300469,0.0322109,0.09625
-9.816000e-01,0.0101719,0.0334922,0.0338672,0.174687
-9.814000e-01,0.0110547,0.0366484,0.0355391,0.249062
-9.812000e-01,0.011375,0.0394844,0.0378438,0.311094
-9.810000e-01,0.0125234,0.0433438,0.0402109,0.385
-9.808000e-01,0.0136484,0.0480469,0.0425391,0.459531
-9.806000e-01,0.0140938,0.0527969,0.044,0.5425
-9.804000e-01,0.0142031,0.0563828,0.0451953,0.609531
-9.802000e-01,0.0145469,0.0591484,0.0469688,0.678281
-9.800000e-01,0.015125,0.0606016,0.04875,0.742031
-9.798000e-01,0.0147656,0.0623203,0.0500312,0.8125
-9.796000e-01,0.0145156,0.0645859,0.0509375,0.8775
-9.794000e-01,0.0150859,0.0671719,0.0518906,0.939063
-9.792000e-01,0.0155391,0.0701953,0.0526406,0.999219
-9.790000e-01,0.0161641,0.0731563,0.0532344,1.05672
-9.788000e-01,0.0162813,0.0764688,0.0538125,1.11375
-9.786000e-01,0.0167891,0.0794609,0.0553281,1.16641
-9.784000e-01,0.0176719,0.0816328,0.0557578,1.20813
-9.782000e-01,0.0174219,0.0818984,0.0562031,1.24953
-9.780000e-01,0.0167734,0.0804766,0.0560625,1.295
-9.778000e-01,0.0147734,0.0708828,0.0564219,1.32984
-9.776000e-01,0.0137656,0.0626484,0.0555547,1.36187
-9.774000e-01,0.0123281,0.0594766,0.0560156,1.39344
-9.772000e-01,0.0121328,0.0575312,0.0553594,1.42328
-9.770000e-01,0.0124375,0.0572891,0.0543906,1.45125
-9.768000e-01,0.0138516,0.0579219,0.0540781,1.47063
-9.766000e-01,0.0150469,0.0601719,0.0543906,1.48797
-9.764000e-01,0.0156797,0.0614844,0.0549453,1.50172
-9.762000e-01,0.0172656,0.0619844,0.0551016,1.51344
-9.760000e-01,0.0177344,0.0618047,0.0548906,1.51906
-9.758000e-01,0.0185937,0.0600313,0.0539609,1.52141
-9.756000e-01,0.0184453,0.0560625,0.0529375,1.51828
-9.754000e-01,0.0172734,0.0502266,0.0519766,1.49734
-9.752000e-01,0.0162969,0.0450391,0.0503437,1.47562
-9.750000e-01,0.0151875,0.0402891,0.0482969,1.46141
-9.748000e-01,0.0139219,0.0367969,0.0462188,1.44453
-9.746000e-01,0.0121172,0.0350312,0.0448672,1.44125
-9.744000e-01,0.0107578,0.0342109,0.0432813,1.42516
-9.742000e-01,0.01425,0.0292656,0.0425156,1.39469
-9.740000e-01,0.0145234,0.0238594,0.0372188,1.36234
-9.738000e-01,0.0108594,0.0307031,0.0434609,1.33
-9.736000e-01,0.0126328,0.0186562,0.0429766,1.29656
-9.734000e-01,0.0155469,0.00514063,0.0343203,1.25266
-9.732000e-01,0.01875,-0.000757813,0.0290547,1.21281
-9.730000e-01,0.0158125,-0.00103906,0.0279219,1.1725
-9.728000e-01,0.0133125,0.00135938,0.0289531,1.12094
-9.726000e-01,0.0142344,0.000335938,0.0311562,1.06469
-9.724000e-01,0.0128984,-0.00111719,0.032125,1.00844
-9.722000e-01,0.0125156,-0.00307813,0.0280703,0.948594
-9.720000e-01,0.0114844,-0.00795313,0.0251875,0.887656
-9.718000e-01,0.0111484,-0.0112578,0.0210156,0.820781
-9.716000e-01,0.0110625,-0.0114609,0.0224453,0.750781
-9.714000e-01,0.0106484,-0.01175,0.0234297,0.686406
-9.712000e-01,0.00983594,-0.0130781,0.0235313,0.619844
-9.710000e-01,0.01025,-0.0158594,0.0212969,0.552813
-9.708000e-01,0.00848438,-0.0183984,0.0194219,0.483906
-9.706000e-01,0.00728125,-0.0202578,0.0194062,0.406094
-9.704000e-01,0.00600781,-0.0217344,0.0175469,0.329844
-9.702000e-01,0.00455469,-0.0223125,0.0167031,0.25625
-9.700000e-01,0.00417969,-0.0248281,0.0163594,0.181563
-9.698000e-01,0.00204688,-0.0250156,0.0158906,0.106094
-9.696000e-01,0.001,-0.0267187,0.0137656,0.0348437
-9.694000e-01,0.00025,-0.0299609,0.0122344,-0.0229687
-9.692000e-01,-0.00120312,-0.0325156,0.0118672,-0.0775
-9.690000e-01,-0.0018125,-0.0351094,0.0121016,-0.147656
-9.688000e-01,-0.00290625,-0.0362578,0.012375,-0.225312
-9.686000e-01,-0.00326562,-0.0384531,0.0112734,-0.300781
-9.684000e-01,-0.00340625,-0.0400469,0.0093125,-0.3725
-9.682000e-01,-0.00441406,-0.0414844,0.00828125,-0.446094
-9.680000e-01,-0.00508594,-0.0428906,0.00840625,-0.521875
-9.678000e-01,-0.0054375,-0.0440078,0.0093125,-0.59
-9.676000e-01,-0.00627344,-0.0460547,0.00877344,-0.655312
-9.674000e-01,-0.00716406,-0.0482187,0.00682812,-0.719531
-9.672000e-01,-0.00809375,-0.0504141,0.00611719,-0.781875
-9.670000e-01,-0.00797656,-0.0521328,0.00550781,-0.8475
-9.668000e-01,-0.0086875,-0.054375,0.00510938,-0.908906
-9.666000e-01,-0.00832031,-0.0561641,0.00475781,-0.969063
-9.664000e-01,-0.00958594,-0.0577187,0.0041875,-1.02359
-9.662000e-01,-0.0100391,-0.0583906,0.00335937,-1.07812
-9.660000e-01,-0.00984375,-0.0602031,0.00260938,-1.12953
-9.658000e-01,-0.0094375,-0.0619922,0.00138281,-1.18
-9.656000e-01,-0.00961719,-0.0635,0.00071875,-1.22219
-9.654000e-01,-0.00979688,-0.0637891,-0.000101563,-1.255
-9.652000e-01,-0.00903125,-0.0612031,0.00021875,-1.28812
-9.650000e-01,-0.00833594,-0.0595469,-0.000421875,-1.32453
-9.648000e-01,-0.0084375,-0.0595703,-0.00117969,-1.35109
-9.646000e-01,-0.00736719,-0.0594453,-0.00189844,-1.37297
-9.644000e-01,-0.00727344,-0.0599063,-0.00214844,-1.39453
-9.642000e-01,-0.00682031,-0.0600625,-0.00234375,-1.41609
-9.640000e-01,-0.00603906,-0.0599063,-0.00255469,-1.43172
-9.638000e-01,-0.0053125,-0.0593047,-0.00300781,-1.44453
-9.636000e-01,-0.00480469,-0.0581484,-0.0038125,-1.4525
-9.634000e-01,-0.00399219,-0.0566016,-0.00453906,-1.45641
-9.632000e-01,-0.00409375,-0.0534922,-0.00526563,-1.45672
-9.630000e-01,-0.00417969,-0.0500703,-0.00596094,-1.45453
-9.628000e-01,-0.00346094,-0.0482109,-0.00625781,-1.44547
-9.626000e-01,-0.00224219,-0.0462656,-0.0063125,-1.43297
-9.624000e-01,-0.00186719,-0.0437344,-0.006625,-1.41828
-9.622000e-01,-0.00149219,-0.0418516,-0.00739844,-1.39828
-9.620000e-01,-0.000875,-0.040375,-0.00849219,-1.37531
-9.618000e-01,3.90625e-05,-0.0376641,-0.00817188,-1.35344
-9.616000e-01,-0.00015625,-0.0330703,-0.00848438,-1.32828
-9.614000e-01,-0.0003125,-0.0304062,-0.00835938,-1.29297
-9.612000e-01,-4.6875e-05,-0.0261328,-0.00778906,-1.25687
-9.610000e-01,0.00059375,-0.0239844,-0.00749219,-1.22406
-9.608000e-01,0.00075,-0.0206172,-0.0083125,-1.18266
-9.606000e-01,0.000875,-0.0172891,-0.00930469,-1.12578
-9.604000e-01,0.00164844,-0.0153047,-0.0102109,-1.07203
-9.602000e-01,0.0009375,-0.0132578,-0.0112266,-1.02937
-9.600000e-01,0.00105469,-0.0107344,-0.0106484,-0.977031
-9.598000e-01,0.000921875,-0.00842188,-0.0101406,-0.918125
-9.596000e-01,0.000703125,-0.00660156,-0.0121328,-0.855781
-9.594000e-01,0.000578125,-0.00435938,-0.0131641,-0.791875
-9.592000e-01,0.00121094,-0.00435938,-0.0124844,-0.729219
-9.590000e-01,0.000445313,-0.00169531,-0.0125313,-0.665937
-9.588000e-01,0.000195313,-0.00100781,-0.0121406,-0.602812
-9.586000e-01,0.000203125,0.00105469,-0.0111641,-0.534844
-9.584000e-01,-7.8125e-06,0.00388281,-0.0120469,-0.458437
-9.582000e-01,-0.00065625,0.0106328,-0.0130859,-0.382188
-9.580000e-01,-0.00105469,0.0154453,-0.0126172,-0.312812
-9.578000e-01,-0.00189844,0.0196172,-0.0125391,-0.23625
-9.576000e-01,-0.00217188,0.0235156,-0.0127422,-0.158594
-9.574000e-01,-0.00297656,0.0268672,-0.0138906,-0.0865625
-9.572000e-01,-0.00378125,0.0295781,-0.0138203,-0.029375
-9.570000e-01,-0.00520313,0.0319688,-0.0141328,0.0282813
-9.568000e-01,-0.00642188,0.0347266,-0.0129141,0.098125
-9.566000e-01,-0.00736719,0.0365469,-0.0135781,0.173437
-9.564000e-01,-0.00857813,0.0389063,-0.0137031,0.240156
-9.562000e-01,-0.0095625,0.0399141,-0.0142734,0.309531
-9.560000e-01,-0.0108047,0.0426719,-0.0152969,0.385937
-9.558000e-01,-0.0120938,0.0459063,-0.0163438,0.470781
-9.556000e-01,-0.0128516,0.0480078,-0.0169063,0.543594
-9.554000e-01,-0.0136172,0.0496641,-0.0181094,0.608281
-9.552000e-01,-0.0146172,0.0519375,-0.0193359,0.677656
-9.550000e-01,-0.0144453,0.0539375,-0.0195,0.743437
-9.548000e-01,-0.0154687,0.0562187,-0.0196094,0.811406
-9.546000e-01,-0.015375,0.0600859,-0.0203594,0.878437
-9.544000e-01,-0.015875,0.0644141,-0.0215625,0.940937
-9.542000e-01,-0.0166797,0.0693125,-0.0225547,1
-9.540000e-01,-0.0162109,0.0736328,-0.0243906,1.05703
-9.538000e-01,-0.0164922,0.077125,-0.0257813,1.11609
-9.536000e-01,-0.0167031,0.0793047,-0.02775,1.16734
-9.534000e-01,-0.0170469,0.0796094,-0.0290859,1.20938
-9.532000e-01,-0.0175078,0.07875,-0.0292734,1.25156
-9.530000e-01,-0.0184687,0.0746016,-0.0309297,1.29578
-9.528000e-01,-0.0191953,0.06625,-0.0317344,1.32875
-9.526000e-01,-0.0203438,0.0613594,-0.0319063,1.36281
-9.524000e-01,-0.0200859,0.0605078,-0.0324141,1.39422
-9.522000e-01,-0.0204219,0.0611172,-0.0330312,1.42328
-9.520000e-01,-0.0196172,0.0629531,-0.0343672,1.44938
-9.518000e-01,-0.0187109,0.066,-0.0350391,1.47141
-9.516000e-01,-0.0184922,0.0698437,-0.0359453,1.48875
-9.514000e-01,-0.0181094,0.0724063,-0.0362266,1.5025
-9.512000e-01,-0.0189766,0.0727031,-0.0371172,1.51344
-9.510000e-01,-0.0189062,0.0713203,-0.0371484,1.51859
-9.508000e-01,-0.0196406,0.0668281,-0.0375859,1.52078
-9.506000e-01,-0.0189687,0.0627969,-0.0370234,1.5175
-9.504000e-01,-0.0217734,0.0587266,-0.0368281,1.50453
-9.502000e-01,-0.0189531,0.0476875,-0.0379219,1.47453
-9.500000e-01,-0.017375,0.0377422,-0.0370859,1.46047
-9.498000e-01,-0.0159453,0.0350703,-0.0379766,1.4425
-9.496000e-01,-0.01475,0.0388906,-0.0381641,1.43625
-9.494000e-01,-0.0137109,0.0450781,-0.0376797,1.42344
-9.492000e-01,-0.0112109,0.0463828,-0.0372031,1.39375
-9.490000e-01,-0.0114766,0.0452813,-0.0365078,1.36078
-9.488000e-01,-0.0101328,0.0418047,-0.0355938,1.32969
-9.486000e-01,-0.00914844,0.0384219,-0.0365,1.29656
-9.484000e-01,-0.00991406,0.0320391,-0.0366953,1.25438
-9.482000e-01,-0.0105391,0.0265312,-0.0342031,1.21219
-9.480000e-01,-0.00952344,0.0193828,-0.0334453,1.17188
-9.478000e-01,-0.00914062,0.0141953,-0.0330156,1.12203
-9.476000e-01,-0.0102422,0.0108516,-0.0313984,1.06438
-9.474000e-01,-0.00946094,0.00817969,-0.0295938,1.00687
-9.472000e-01,-0.00850781,0.0066875,-0.0288906,0.947188
-9.470000e-01,-0.00916406,0.00546094,-0.0271875,0.885469
-9.468000e-01,-0.00865625,0.00703906,-0.0265937,0.819531
-9.466000e-01,-0.0084375,0.00913281,-0.0263672,0.750313
-9.464000e-01,-0.0081875,0.00757812,-0.0242969,0.683438
-9.462000e-01,-0.00847656,0.00635938,-0.0211172,0.615469
-9.460000e-01,-0.00774219,0.00333594,-0.0189375,0.551094
-9.458000e-01,-0.00883594,0.000554688,-0.0186172,0.478906
-9.456000e-01,-0.00826563,-0.00346875,-0.0177266,0.404531
-9.454000e-01,-0.009875,-0.00897656,-0.0168047,0.32875
-9.452000e-01,-0.0109453,-0.0150234,-0.014,0.254063
-9.450000e-01,-0.0118281,-0.0203672,-0.0119141,0.178594
-9.448000e-01,-0.0122813,-0.0238984,-0.0115391,0.102188
-9.446000e-01,-0.0108828,-0.0295391,-0.00973437,0.031875
-9.444000e-01,-0.0106953,-0.0325625,-0.00760156,-0.0254688
-9.442000e-01,-0.00998438,-0.0340391,-0.0064375,-0.0809375
-9.440000e-01,-0.00994531,-0.0345703,-0.006125,-0.150625
-9.438000e-01,-0.00932031,-0.0361094,-0.00507031,-0.227969
-9.436000e-01,-0.00882813,-0.0371953,-0.00332812,-0.301719
-9.434000e-01,-0.00792969,-0.0397188,-0.00267188,-0.372344
-9.432000e-01,-0.00701563,-0.0422578,-0.00325,-0.448594
-9.430000e-01,-0.00598438,-0.0430234,-0.003375,-0.5225
-9.428000e-01,-0.00578906,-0.0445078,-0.00267188,-0.590781
-9.426000e-01,-0.00558594,-0.0459688,-0.000976562,-0.655312
-9.424000e-01,-0.00442188,-0.0481719,-0.00132031,-0.720313
-9.422000e-01,-0.00325,-0.0528359,-0.000929688,-0.78125
-9.420000e-01,-0.00284375,-0.0573672,7.8125e-05,-0.848594
-9.418000e-01,-0.0028125,-0.0598828,-0.000273438,-0.911719
-9.416000e-01,-0.00210938,-0.0616953,0.000320313,-0.970313
-9.414000e-01,-0.00178906,-0.0623516,0.000484375,-1.02281
-9.412000e-01,-0.00178125,-0.0628672,0.000835937,-1.07859
-9.410000e-01,-0.00110938,-0.0641875,0.001125,-1.12906
-9.408000e-01,-0.000398438,-0.0661172,0.000890625,-1.17891
-9.406000e-01,0.000382813,-0.0678516,0.000789063,-1.22156
-9.404000e-01,0.000804688,-0.06725,-0.0003125,-1.25438
-9.402000e-01,0.00180469,-0.0654609,-0.000867188,-1.29031
-9.400000e-01,0.00271094,-0.0647422,-0.000453125,-1.32516
-9.398000e-01,0.00352344,-0.0647188,0.000171875,-1.35234
-9.396000e-01,0.00413281,-0.0638047,-0.000125,-1.37422
-9.394000e-01,0.00476562,-0.063,-0.000828125,-1.39672
-9.392000e-01,0.00485156,-0.0623203,-0.000789063,-1.41547
-9.390000e-01,0.00564062,-0.0622813,-0.000640625,-1.43063
-9.388000e-01,0.0064375,-0.0617656,-0.000664063,-1.44172
-9.386000e-01,0.00691406,-0.0613828,-0.000375,-1.44922
-9.384000e-01,0.00766406,-0.0600781,-0.000867188,-1.45375
-9.382000e-01,0.00791406,-0.0584062,-0.00117969,-1.45406
-9.380000e-01,0.00785938,-0.0561641,-0.0014375,-1.45078
-9.378000e-01,0.00894531,-0.054125,-0.0011875,-1.44391
-9.376000e-01,0.00919531,-0.0523125,-0.000648438,-1.43141
-9.374000e-01,0.00942969,-0.0493594,-0.000335938,-1.41703
-9.372000e-01,0.0101406,-0.0462031,-0.00015625,-1.39594
-9.370000e-01,0.0102969,-0.0421641,0.00040625,-1.37531
-9.368000e-01,0.0102266,-0.039375,0.00115625,-1.35438
-9.366000e-01,0.0106875,-0.0369063,0.00141406,-1.32906
-9.364000e-01,0.0109922,-0.0339062,0.00158594,-1.29125
-9.362000e-01,0.0110859,-0.0296016,0.00289062,-1.25719
-9.360000e-01,0.0110547,-0.0256172,0.00392969,-1.22484
-9.358000e-01,0.0109688,-0.0218203,0.00539844,-1.18141
-9.356000e-01,0.0103281,-0.0194453,0.00679687,-1.12047
-9.354000e-01,0.0103281,-0.0174141,0.00729688,-1.07547
-9.352000e-01,0.0103359,-0.0177266,0.00745313,-1.02922
-9.350000e-01,0.00977344,-0.0135781,0.00864063,-0.976406
-9.348000e-01,0.00885938,-0.0116328,0.00948437,-0.918906
-9.346000e-01,0.00975,-0.0109141,0.0104844,-0.857656
-9.344000e-01,0.00930469,-0.00900781,0.0120469,-0.789844
-9.342000e-01,0.00874219,-0.00673437,0.0131797,-0.727187
-9.340000e-01,0.00876563,-0.00489844,0.0138281,-0.663594
-9.338000e-01,0.00821094,-0.003875,0.0150312,-0.597656
-9.336000e-01,0.00790625,-0.00190625,0.01575,-0.532344
-9.334000e-01,0.00819531,0.00084375,0.0168906,-0.45875
-9.332000e-01,0.00871094,0.00602344,0.0186016,-0.383281
-9.330000e-01,0.00877344,0.0111953,0.0210313,-0.312656
-9.328000e-01,0.00885156,0.0162578,0.0232109,-0.236406
-9.326000e-01,0.0094375,0.019875,0.0247266,-0.16
-9.324000e-01,0.00925781,0.0228281,0.0265703,-0.0875
-9.322000e-01,0.0101484,0.02525,0.0279922,-0.0309375
-9.320000e-01,0.0105938,0.0279844,0.0300547,0.029375
-9.318000e-01,0.0106719,0.03175,0.0316094,0.0975
-9.316000e-01,0.0114844,0.035625,0.0339219,0.174063
-9.314000e-01,0.0120469,0.0385703,0.0364141,0.242344
-9.312000e-01,0.0126016,0.0420312,0.0380391,0.309375
-9.310000e-01,0.0133906,0.0458359,0.0399609,0.385
-9.308000e-01,0.0139531,0.0502344,0.0414922,0.46375
-9.306000e-01,0.0146719,0.0540781,0.0432188,0.544844
-9.304000e-01,0.0147266,0.0564766,0.0448281,0.608594
-9.302000e-01,0.015,0.0585703,0.047125,0.676094
-9.300000e-01,0.0149297,0.0600391,0.0491406,0.742031
-9.298000e-01,0.0149375,0.0613203,0.0504609,0.810781
-9.296000e-01,0.0151172,0.0648047,0.0509297,0.87625
-9.294000e-01,0.015625,0.0682578,0.0518984,0.939219
-9.292000e-01,0.0164063,0.0709141,0.0524922,0.998906
-9.290000e-01,0.0169141,0.0745156,0.0533281,1.05641
-9.288000e-01,0.0173359,0.0785391,0.0545703,1.11359
-9.286000e-01,0.0184375,0.0812812,0.0553594,1.16563
-9.284000e-01,0.0182734,0.0831016,0.0555313,1.20844
-9.282000e-01,0.0178203,0.0816406,0.0559844,1.25047
-9.280000e-01,0.0173203,0.0781562,0.0558828,1.29484
-9.278000e-01,0.0155703,0.0692813,0.0564141,1.3275
-9.276000e-01,0.0139063,0.0610391,0.056,1.36078
-9.274000e-01,0.0129063,0.0579922,0.0555781,1.39453
-9.272000e-01,0.0134219,0.0556016,0.0546094,1.42281
-9.270000e-01,0.0139766,0.0556016,0.054375,1.44922
-9.268000e-01,0.0152422,0.0576797,0.0539531,1.46984
-9.266000e-01,0.0165156,0.0602188,0.0545,1.48672
-9.264000e-01,0.0178594,0.0618828,0.0546406,1.50047
-9.262000e-01,0.0189141,0.0624375,0.055,1.51141
-9.260000e-01,0.0196797,0.0622109,0.0546875,1.51891
-9.258000e-01,0.0197344,0.0594844,0.0545625,1.52172
-9.256000e-01,0.0186406,0.0555547,0.05325,1.51922
-9.254000e-01,0.0173906,0.0497969,0.05175,1.51031
-9.252000e-01,0.0161875,0.0432266,0.0496172,1.4775
-9.250000e-01,0.0153359,0.0378203,0.0481953,1.46359
-9.248000e-01,0.0135547,0.0334297,0.0464922,1.44703
-9.246000e-01,0.010875,0.0312422,0.0455938,1.43234
-9.244000e-01,0.0117188,0.0324453,0.0456875,1.42625
-9.242000e-01,0.0174453,0.0266797,0.0400078,1.39734
-9.240000e-01,0.0128828,0.0319922,0.0452266,1.3625
-9.238000e-01,0.0135625,0.030125,0.0459531,1.33187
-9.236000e-01,0.0151328,0.0202422,0.0421094,1.29828
-9.234000e-01,0.0174141,0.00878906,0.0347656,1.25859
-9.232000e-01,0.0168594,0.00114062,0.0293906,1.21437
-9.230000e-01,0.0149688,0.0016875,0.0313906,1.1725
-9.228000e-01,0.0133203,0.00100781,0.0357813,1.12203
-9.226000e-01,0.0141797,-0.000671875,0.0344375,1.06344
-9.224000e-01,0.0132266,-0.00189062,0.0339844,1.00578
-9.222000e-01,0.0120938,-0.00436719,0.0307344,0.94625
-9.220000e-01,0.0121172,-0.00884375,0.0266328,0.887813
-9.218000e-01,0.0120781,-0.0100625,0.0260703,0.820625
-9.216000e-01,0.0120078,-0.00925781,0.0254844,0.752188
-9.214000e-01,0.0111797,-0.0093125,0.0260547,0.685
-9.212000e-01,0.0107813,-0.0113984,0.0253203,0.618281
-9.210000e-01,0.0102813,-0.0142422,0.0228125,0.551875
-9.208000e-01,0.00897656,-0.0171953,0.0205781,0.4825
-9.206000e-01,0.00824219,-0.0194609,0.01975,0.405625
-9.204000e-01,0.00633594,-0.0211328,0.0187734,0.329219
-9.202000e-01,0.00460937,-0.0233281,0.0175703,0.257188
-9.200000e-01,0.00313281,-0.0252344,0.0171328,0.180313
-9.198000e-01,0.00244531,-0.0275234,0.0156953,0.104219
-9.196000e-01,0.00122656,-0.0298203,0.0142891,0.0351562
-9.194000e-01,0.000179687,-0.0333047,0.0126094,-0.0251563
-9.192000e-01,-0.00127344,-0.0346016,0.0118828,-0.0796875
-9.190000e-01,-0.00145312,-0.0368828,0.0113906,-0.15
